"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88"
"SAM~tas_end_anomaly",-0.0942736501119154,-0.0279222523899768,0.00135604237135633,0.0610160922695692,-0.00935989925097442,0.00980265130106392,-0.00249092233320614,-0.0345876275741222,-0.00175467662243696,0.000492798501766708,-0.0111274874226127,0.00136803079692115,-0.00246817138334301,0.0175131952810912,-0.0323739369316097,-0.0310321665666025,-0.0218140314805705,-0.00627063661445127,0.00908871559499544,-0.000473202786022541,-0.0231208192601186,-0.0133158585502318,-0.0153793678292738,-0.0168032262374483,0.0230066943418934,0.00871008268832195,0.0279328163162541,0.0162207100586584,-0.0239381804788321,-0.02520926101152,-0.0116659087574535,-0.0223491753253805,0.00799178921866,0.0288325182350574,-0.0214865538205964,-0.0111727964777036,-0.0200067856959507,-0.0051283083939827,0.00364207446918863,0.0152423985402556,-0.00356995811070544,-0.00134166538592813,-0.0415858336075555,0.0086686777474115,-0.00152918209178812,-0.0340393705951382,0.0518622831060232,-0.00657958889064909,-0.0324069556904471,-0.0302867082502626,0.0073388608883027,0.0377334233755252,-0.0219379026979306,0.0168713797281337,-0.0125435287268713,-0.0280736439558966,-0.0175440959170739,0.0284181527077803,0.0357259752198521,0.0237605983444979,0.0421282302034208,-0.0382666120853947,-0.00240850912768216,-0.013327264233779,-0.00473861222807031,0.0159206608339191,0.0107225756744816,-0.0804941041304256,0.0128547125582388,-0.054407616047623,-0.0719745496924393,-0.0255268352718171,-0.00286491931923891,-0.0333600161201087,0.0399872217352823,0.00698321622032847,-0.0843671412627183,-0.0237056192843264,0.00307201982277654,-0.0265073423083023,-0.00682445353999889,-0.0139759179442718,0.0116643770014064,0.046379907276703,-0.056442271987901,0.00648178140917701,0.0406059646377286,0.0251543227447491
"SAS~tas_end_anomaly",-0.0933464425425133,-0.0157989789790879,-0.00562094089545691,0.077914307975243,-0.00993152803109407,-0.00901414786702389,-0.00801363353441449,-0.0049340456300153,0.0135930172152037,0.012165424297527,0.00292098436164066,-0.00264355514667422,0.0145613244333094,-0.00973642036625036,-0.00799498391421433,-0.0674055263008374,0.0311918746187308,-0.0270136491138068,-0.0205976876082071,0.00054984654332473,0.0330240618350147,0.00496268696997743,-0.0187476862419978,-0.04562776339403,0.013664222385916,0.00833327255351923,0.0161560392123784,0.0226082021057386,-0.00761093380794848,-0.00185159752304998,-0.0157389117579547,0.00613267468624313,0.0166214982273478,0.0182716522756937,0.0103665512106103,-0.043357221846426,-0.020797763503496,-0.0320602692356312,0.0224004196058133,-0.0188055268296807,-0.0183239111106808,0.00334871357044745,0.00133720931574513,0.00813587192720533,-0.00577795566057604,-0.000888075196638324,-0.00805527400239616,-0.0547921389925306,-0.0190533121153835,-0.0122422988238195,-0.00952074647231981,0.0211968151426115,-0.00128840478202066,0.00694656054829568,-0.0261786159051894,-0.0380361216664021,-0.0275979761914954,-0.0156755669909552,0.0526031010639143,-0.0289007728404869,0.03708493194436,-0.0233398462788018,0.0349205010300194,0.0716861765224853,0.0193602768823362,0.0195640096299869,-0.0212928329550085,-0.0705323610689344,0.0176046632493885,-0.0733325360813671,-0.0311316359703059,0.0372996838739461,0.0859888767166346,0.0254538852931073,0.0215959137634033,-0.0227380873724441,-0.00361693230299612,0.0476539377479455,-0.0369203941046986,0.000694461772098541,0.0097145410344902,-0.00788745870730685,-0.00614257550342611,0.0666850748031743,0.0322492266525143,0.0721911932575888,0.0279701925866737,0.0166015499302744
"SAU~tas_end_anomaly",-0.0909778436448204,-0.0129573576881643,-0.000322391171891932,0.0793454063932672,0.0138358493515689,-0.0178309868322848,0.00628911216037447,0.0152475056577438,0.0292256492440684,0.0522500206409118,-0.0570931113876642,0.0360582415447147,0.0359904957293693,0.00902735931338992,-0.0428067886879481,-0.0168541204097008,-0.0566832158965305,0.00436314411261947,0.000647530441802258,-0.00311109958587194,-0.0588617592253096,-0.0270818849305939,-0.0439579196435776,-0.0244985310709075,-0.0215800462642706,-0.0223393899901747,0.00343802785367316,-0.00883391435596485,0.0110615688418429,0.0333258507406828,0.00186856817620257,-0.00285283798805797,0.032246426209787,-0.0056304720882102,-0.00509600133440043,0.0124564210408069,0.00938406668938912,0.0237827836791116,-0.0231075518491851,0.00375599528360028,-0.0420734965443722,-0.0229618212952725,0.0255346228153776,-0.0402184807471859,0.0196608241390683,-0.0205195964164983,0.00292471668798503,0.0114768975454852,0.010052623151308,-0.0280364956492802,0.0228775000062018,0.0226083836674672,0.00332418623014375,0.00646417395874343,0.0217748479748624,-0.0685208283504987,-0.0135272282416804,0.00264973871544427,-0.0167054608283688,0.00404608431593937,-0.0130875968521768,-0.0636657014676429,0.00441605684061436,-0.00223867374352238,-0.0423794603017656,0.0070782678155204,0.03192938517376,-0.059361205716902,0.0236500543697441,0.00886589198621939,0.0154598169973694,-0.0524088563202063,-0.0107049910397882,0.0122781869329969,-0.00846619394192457,-0.0593458943730016,-0.0512398016592458,-0.0238164512667862,-0.0588296640822088,0.057970325836351,-0.0477511696706798,-0.0470254595256417,0.00628277960558324,0.00654976394379927,0.00140456248481704,-0.0241167526198932,-0.085199349387341,0.0268462154489714
"SCA~tas_end_anomaly",-0.0946734293952209,-0.0127377311531309,0.00759082033405974,0.069601561690032,0.00396715997383921,0.016697982527544,0.00380014722641689,-0.0173082684594346,-0.0211385183110707,0.0117816744094947,0.0206821140875186,-0.00976898436375762,0.03572020029196,-0.0131976644058587,-0.0237379122680998,-0.0406198396966865,-0.00792120602979308,-0.00701930980251733,0.00127867259484678,-0.00772952725673899,0.00598749129062647,-0.0168812324941135,0.0123601067587714,0.017055939167275,0.00999151179601039,-0.00383372842862145,-0.00295372105996273,0.0101432767676734,0.0133706428519407,-0.000245365668011847,-0.0206672570984746,0.000510806267344703,-0.00374659975071651,-0.00610850345127118,0.00620484619636196,-0.0106629169148714,-0.0163575146075828,-0.0266345624936872,0.0112205224849549,-0.0258872244695734,0.00710309895138829,-0.00941526337739619,0.00755206971440309,0.00745180688087856,-0.00131188023657169,-0.0147903283582436,0.00248128660719539,-0.0414550764667149,-0.00169820984337984,0.0234045873883713,0.0277251384029487,0.000160915281467705,0.0170454440782526,0.0302433014362765,-0.0176651196545799,-0.0110777634303898,-0.0151278341385929,0.0181818253292365,-0.00482262808510508,-0.00150122457212972,0.0308766833627557,0.0243855043057174,0.0134060287807771,0.00718044371956351,-0.00789351348427747,0.0134985220786227,-0.00841715489897011,0.030630125821428,-0.0232822921274997,0.00615038655191119,0.00450319686430972,-0.0412402647971266,0.0064548441705867,-0.0528901137792584,0.00602263799720451,0.0524946897554691,-0.00623254028705824,-0.0207300643350429,0.00485613480885172,0.0271281057792921,0.0207017485049371,0.0291269239176194,0.00512602430328562,-0.0150353118534218,0.0179308965070003,-0.0068376053975277,-0.0213003241941103,0.0109013366700648
"SEAF~tas_end_anomaly",-0.0929103269398646,-0.0114880171722866,0.00507265014035824,0.0842817884373284,-0.0179661467109355,-0.00187067018755503,-0.0184890294889517,-0.00363681761353761,-0.0111834044057459,0.0221834842113075,0.00510294413835391,-0.00826665737892722,0.0222522217018798,0.0071624597664043,-0.00198842914418337,-0.0514533672752994,0.0251535742777807,-0.0227039806934274,-0.0132228526101309,-0.00275805271132697,-0.00830771379317399,0.0015381155960235,-0.0271328332697957,-0.000540649838749804,-0.0248905710654341,0.0049102890996665,-0.0128796102163347,-0.00215791134445312,-0.0191673360262071,-0.00272125674108779,-0.0130129933518625,0.0242514092508112,-0.00221817833980099,-0.0211694024224768,-2.81086442348445e-05,-0.0118693478219235,-0.0180110847853625,-0.00563398283049298,0.034538213419125,-0.0182301673510948,-0.00164154411162728,0.0122765456271302,-0.00944790215275412,-0.0337847282230356,-0.0181156794257213,-0.00318019366341993,0.0115445369219302,-0.0313914737566403,0.000389061527429662,0.012863861502709,0.0140414858071687,0.0124260748771842,-0.0236413149199299,0.0388723219293739,0.00082920142435005,-0.0315243310362389,0.0232870429368173,0.00828874973570184,0.00404803920426265,-0.0207727290727469,-0.00449057403824475,-0.00132939532755202,0.00226707039390582,0.0484754332921139,0.0076967774796392,0.0132353604215811,-0.0124457400631192,-0.0327383948822322,-0.026810070346917,-0.00504119554578912,-0.0157839739498273,-0.0181710503228204,-0.0116597818490595,0.0463364459522487,-0.0434292296513828,-0.00876286238409232,0.00906914140715611,0.0134761085367769,0.00567151923028699,-0.0459453176291784,0.0195626927492753,0.003353459719979,-0.0422434300056436,-0.0183990796534096,-0.00706683545025632,0.0324580755695933,0.00789919252962273,0.0376236725458854
"SES~tas_end_anomaly",-0.0916622512379418,-0.0231701042045767,-0.00727725087997676,0.0842182761996085,0.000201937816103467,-0.00145019976695566,0.0256696637894137,-0.0307350086800084,0.0183460691415469,0.0198347233103838,-0.00545030042299491,0.0168227449055044,-0.0113907861818627,0.0110019232924595,-0.0338426256629069,-0.0368634311048859,0.00135350430367963,-0.00419013708455276,0.00862635768422665,-0.0187639619153372,-0.00432685372627075,-0.0101571833698785,-0.0156360475649879,-0.00302911652238432,-0.0089779968693194,0.00439734312692174,0.0229488523089948,0.0236983296022826,0.0112198930683016,-0.0537934743768985,-0.0268581811352158,-0.000255077089757478,0.0139201515047681,-0.0180481030287366,-0.0321327240003771,0.0102716346215978,-1.38959729669201e-05,0.0163770163014249,-0.01506544937073,-0.0307240011771381,-0.0387730853108576,-0.0131610703736994,-0.00431410431748277,0.0086722476414886,-0.00111428257567818,-0.00270671030515715,-0.014735398099825,-0.00953436061664154,-0.0307228633811603,-0.0358857326537077,0.00558790140999076,0.000493151271473515,-0.0193087514625625,0.0448789159636179,0.0104797838447639,-0.0422234376783664,-0.0205506336106883,0.0330326466853908,0.0292851643925719,0.0123091930953353,0.0105077241823828,-0.0193400941376935,-0.02046268261886,0.00600599313984811,-0.0187148030178603,-0.013288882709008,-0.0218795088559075,-0.0716619612577689,0.0198203268762396,0.00547393400416824,-0.0908623628744453,-0.0105867174100588,0.00729098729981781,-0.01817858717789,0.0031343126947341,0.0199201056273221,-0.00755390751652931,0.0515072237738447,-0.00549774450316347,-0.0478217482009389,-0.0201823074014901,-0.0738639178768312,0.0721178011088332,0.00278553723166298,0.0111332988677517,-0.0258892374137008,-0.0582175567506958,-0.0351632410624253
"SSA~tas_end_anomaly",-0.0909443360543705,-0.0103373058009709,-0.0135144498747642,0.088279356632887,0.0102550514997451,-0.0142404993312886,-0.0228226885696489,0.0137362234607953,0.0160230075381465,0.0341508711539099,-0.0384324624068986,0.0484521110304729,0.0261492345343088,-0.012684098023784,-0.0034040877869736,0.00365029102002279,0.000568434541746503,0.00354968061607837,0.0132498672087741,-0.0219895051257666,-0.023180828463156,-0.0309374350227614,-0.0603886535889144,-0.0232795715555697,-0.00360877639346698,0.000590592932786984,-0.00515354133660087,-0.0202497261071144,0.00453038627330798,0.0368532584695535,0.0190787834675476,-0.064306422948548,0.012131616177462,-0.00466182529844938,-0.0242413218937326,0.0533437096984526,-0.0347148629168587,-0.0425695120999364,-0.0291515990346745,-0.0349168864038368,-0.00160393445342878,-0.0153168825202067,0.0180031473680431,0.0111404545561088,0.0492429638233849,-0.0256344087056797,-0.0530434774442114,-0.00317986292401508,-0.00852698702636316,-0.0140508147379597,0.0690247830619724,0.014395277869734,0.0376599877312431,0.0317568674398441,0.0284899775320267,-0.0476294707464725,0.00915137865809844,0.00660524086646524,-0.00497260763978785,-0.0108500481965131,0.0210240257711308,-0.0418329261183331,-0.0327089135768168,0.0094695724928316,-0.0228949823280545,0.0451103685657206,-0.0011645838773037,-0.0263702664301364,-0.0357925153086165,0.00626014076152107,-0.00684008190428119,-0.000807683184222497,0.00832925897503697,0.00789137999999072,0.000513350855707653,-0.0279492713616088,-0.0261105701543288,-0.0654672171082229,-0.019056586203224,0.00865666736312359,-0.0209640919959658,0.00933302583099462,0.0176017428296322,0.0240420485646977,-0.0273530493500896,-0.0266941062566296,-0.0832855603152042,-0.078609197799449
"SWS~tas_end_anomaly",-0.0924819718738187,-0.0147750584177719,0.0104333177363443,0.0813771197874526,0.00483849456991028,-0.00832131818029892,0.00594206728722528,-0.00788064235662058,0.0201369232648528,0.0384378008596862,-0.0227557700379088,0.04046495597321,0.0241336363899174,0.00689363721703132,-0.0420085397990704,-0.0236409987973603,-0.0193484763657904,0.0331285157757917,0.0224300992094557,-0.012642137723717,-0.00749551551305363,0.00317709195779488,-0.0124253966713491,-0.0154884120759279,0.00460691286593469,-0.0106036297612758,0.0169263515661968,-0.0140919859296134,0.0382269264163048,0.00470711729107725,0.00467315149114646,-0.0211325828638724,0.0103514126177177,-0.00941439488331494,-0.00569935924660131,0.0213361462254226,-0.00225583748759233,-0.00901771331593495,-0.0164657021865593,-0.0350893484641353,-0.0170113996144549,-0.00577722303472173,0.0116372694213356,0.00374530298561757,-0.00593454297808089,-0.0449724081043079,-0.042672965182242,-0.00450715421622107,-0.00880762945446481,0.00109146846606197,0.0315795332935342,-0.00545254250653553,0.0246438926479702,0.00205045740186237,0.01304691708659,-0.011953057892707,-0.0190729972995768,0.0226888076426247,-0.0221795724823129,0.0125937501593594,-0.00276927679949453,-0.021720282282362,-0.0334614923689905,-0.0235211398962476,-0.00549956827434745,0.00485297118967729,-0.00622029614323473,-0.0278696425820377,0.000391575105188971,0.00226688718199062,0.0194010288595197,0.00311885849161592,0.0435450288072774,-0.0764923866337196,0.0284903218755305,0.0136256006333216,0.00389473002859532,-0.0157679393769792,-0.0270460346687845,0.0266978779153048,0.0222086848398038,0.0115384182541333,0.0510845477747945,-0.0138987963537383,0.0265390436514101,-0.0183123783520812,-0.0678925096423364,-0.0825307992627913
"TIB~tas_end_anomaly",-0.0914577290793688,-0.0142744616943727,-0.0291091367574854,0.0733730015776115,0.0067117392100827,0.0198044995607955,-0.00258120365192184,-0.0516057195886034,0.0436797340121696,0.00205951851091118,0.0295285039651603,-0.0267104858847723,-0.0150628057623562,-0.0460558377552391,-0.0176940919800516,-0.0100071576220673,0.0117275578849334,-0.0235968303279361,0.00661946253399868,0.00538269194246638,0.0369769517623649,0.00704346770834494,-0.0298487118521292,0.00326479819225978,-0.00822063847850654,0.000304683987827332,-0.00777691189288569,-0.00895499262776294,-0.0115479822920196,-0.00599732801698345,-0.0311697875875849,-0.0190049593877139,0.0319476188759885,-0.0197449024149118,-0.00386425593469358,-0.0344708041949901,0.00679268614281776,0.0212415685567907,-0.0180127909740663,-0.0103575351853499,-0.056705262032239,-0.0316781828221862,-0.00565455570916064,-0.039747310615712,-0.00949955205610601,0.0663506845951133,-0.0186408396704432,0.00172370337994091,0.0272153214145523,0.0388716487145119,0.0156440601431513,-0.0115053490091514,-0.0304639027059634,0.00486237324444052,-0.0100349644262291,0.0175599803306077,0.0463352391178051,-0.0371344139780887,-0.00761789090174094,0.0177002423597271,0.000443943182068015,-0.0398442456647137,-0.0178808521941212,0.0335046193430578,0.0180166577066154,-0.0293789380896359,-0.00400955191233552,-0.0339044521281507,0.0418348741124248,-0.0405475195929298,-0.0687965446162359,0.0261206210610203,0.0112647669051461,0.013813943966671,-0.0383202518418021,0.0153300802369637,0.0200253148761854,0.0218429660400195,-0.0261149515713332,0.0170339745010701,0.0945396036746497,0.0506554214292262,0.0126893885351714,0.0687931451062276,-0.00242531266991477,-0.0267417733868754,0.0516581687474199,-0.0194123592031711
"WAF~tas_end_anomaly",-0.0925010029457488,-0.00551243313258795,0.0222786982824098,0.0806427183736946,-0.0125018673661984,-0.00877141418178503,-0.0217925470775118,-0.00382026730307731,0.0162477827891217,0.028482496003071,0.0100102214761223,-0.00988253961058559,0.0309898627543993,-0.00108874418113934,0.00820667845838949,-0.060303677428463,0.00472540132523663,-0.0382144190051452,-0.0286054827740785,0.0186500567980909,0.00793109205702392,4.89356744698275e-05,-0.0253371923214036,0.00326597655972121,-0.0492839164488191,0.00182497437424416,-0.0329911292724433,0.0170774456619429,-0.00295483974630543,-0.0117908582257421,-0.00866596267859783,0.0191203540812441,0.0125169972444059,-0.0442680664858648,-0.0100532344933916,-0.00708684463881993,-0.0285762598168413,-0.00731416014556334,0.0421932415683383,0.00358712329091869,-0.0214352453704696,0.00261533288892787,-0.0260199889398915,-0.0501003341959493,-0.0248090421572247,-0.0187977552032804,-0.0125341398141037,-0.0525043494419567,0.00603356052029186,0.000423916947560342,0.0498015567017832,0.0335598984586158,-0.0322843572751649,0.0052407026536715,-0.00824081788766549,-0.0160586490871694,0.0162294300493761,-0.0235552618273984,-0.0170502099901264,-0.0504792428128715,-0.0474980374349706,-0.0421709010197384,0.002135772902979,-0.0025330873938725,-0.0203380287045458,-0.0119075780890946,-0.0301602844376061,-0.0648803836900199,0.00756886046710617,0.0213819251777542,0.00424940708363789,0.00595355263207133,0.0462328979466199,0.023007874618342,-0.0298157132833806,-0.0252110125413899,0.0232375844151494,-0.00359301829785353,-0.0216470719797466,0.00126494309651416,0.0146764621352802,-0.00807509471530624,0.0407342538728116,-0.0362404683800794,-0.0189767701752796,-0.0427561501518944,0.0479768403799369,0.0830715666472502
"WCA~tas_end_anomaly",-0.0924560070267836,-0.0189032451264695,-0.0434641890727906,0.0637234531300516,0.0226407545092843,0.0228283192962842,0.00600184888379198,-0.0256008319752097,-0.0142149974252985,0.00193932650466958,0.0224856279786674,-0.0321405009906672,0.015924157526578,-0.00351177004483142,-0.0215978406594479,-0.0134179206212629,0.0084310632909556,-0.0302675147760877,-0.00453366757818938,0.0193600945943874,0.0249780355688243,-0.0243899059269075,0.000339088113919917,-0.00926063304221694,0.027910113673659,0.00485325194515316,-0.00692236331588395,0.0262623016561975,-0.0125371448756799,-8.21559215516273e-05,-0.0320404551851602,-0.0145140914435315,0.00481076272489162,0.000253421317039559,0.0373647918603579,-0.0070029421802099,0.021539990224943,-0.0166943764142775,0.00188774248596996,-0.0228196705052961,-0.0283973645093409,0.00335884847031115,0.0220449318215173,-0.0481595519169204,0.0267035118652424,0.00485819899768342,-0.0183819937712852,-0.0461063378308825,0.0071784823386837,0.0499631701845347,0.036578380523484,0.0123759054222684,0.0268045114061791,0.0101319356984641,-0.0124824419655014,-0.00197270590889741,-0.00902747822072318,0.019395779144626,0.0280779555606036,-0.00646533358376215,0.0178759034132602,0.0166888877184625,0.00468505761895556,0.04370403026404,-0.0254599292896635,-0.00977883487437335,-0.0245979591025678,-0.0183590110421592,0.0214211108125446,-0.044937372047306,-0.00405149313307051,-0.0111953202419673,0.0106449463153439,0.00294811465273956,-0.0287483827515018,0.0265569494994423,0.0152684314514871,0.000700170996892445,-0.0400392151940343,-0.010764150837746,-0.00881394418887895,0.0439497879548756,0.0327567376045057,0.00932052844656767,0.0134258876639273,-0.00470824618979276,-0.00860709434293272,0.0255320783603753
"WCE~tas_end_anomaly",-0.0902596334253906,-0.0363812400476734,-0.0393799815896873,0.0470597699051019,0.0346526556522074,0.00663977570975376,0.0186976174351664,-0.0152100521729278,-0.0708782432813778,-0.0186732106706871,0.0230164186728177,-0.026822129514208,0.0174001790721201,0.0174995591768484,-0.0172660831601369,-0.0434551084859001,-0.00431848015958419,-0.0035270839454163,0.0104213802752368,0.0399844247276251,-0.0032198717787065,0.00575999802738577,0.0278024184212975,-0.00476999528840473,0.0371108877869388,0.0245126268226674,0.00143112384184945,-0.0317941095812138,0.00828996151665065,-0.00786739015906267,0.020879069691668,-0.0220177417750191,0.0233130824485504,0.0136197677004606,-0.00188022204197139,-0.00672621272902982,-0.0103104333474996,0.0068218107934586,0.0234427767216178,0.00332006272961021,0.019214415513662,-0.00658008933336384,0.0052725545981065,0.038228884785818,0.0112282418423237,0.0031977951855669,0.0473517171360813,-0.0566789378492933,-0.0326658202740558,0.067804006637755,-0.020527684470406,-0.0547131568320671,0.0156196498323627,-0.00340159056877392,-0.0117199450146673,0.0553241710153913,-0.00258500699330709,0.0853529431416416,0.0511298377356887,-0.0410696907778796,0.00707109745730738,-0.0343452933317176,-0.0306319702275743,0.0477123840525823,0.000218347090564729,-0.0121378837191754,-0.0194578521723927,0.0507716714427583,-0.000880973487549802,0.00891688046686256,0.0686022461098203,-0.00808398582563634,0.0395255924419392,0.0434129657105079,0.00472577517549919,0.00633526989763988,0.0342054380313826,-0.000855842801461098,-0.00910047074719528,-0.030884001696489,-0.163070549802123,-0.00354605488296503,0.00731297877948292,-0.0392544322208438,-0.0197964380607255,-0.0179896913563457,-0.00230393425605778,-0.0712706809032254
"WNA~tas_end_anomaly",-0.0939097297280079,-0.0251437228315881,-0.020809131624511,0.0579432096330114,0.0060393340421143,0.00792386862604658,-0.0104244199093441,-0.0125839488003825,-0.0156805994156127,-0.0118376791730103,0.0539054395762907,-0.0263305788943531,0.0121298005785736,0.0271776000927448,-0.0386013689114703,0.0166275590449697,-0.00967454684082798,-0.0267564377426618,0.00559998002158868,0.00531079023403061,0.00850784084357491,-0.02609196458927,0.000774780294782225,-0.0111282413820573,0.0274807691292654,-0.027394328782936,0.00809153054591494,-0.0031108351486846,-0.0259615380563367,-0.000540665692838494,0.0179916412341639,-0.013592832071108,0.0155752860669488,-6.62827962603244e-05,-0.00071399172856745,-0.0137113991460331,0.00109107777152505,0.00733898734754627,0.0117337970131221,-0.0232345001786666,-0.0518605673024419,-0.0188551364127016,0.0265642204484135,-0.00132107782788849,0.026717609340206,-0.00436928518591321,-0.0296227403294767,-0.031427002484566,0.013222934868588,0.039213904171766,0.0126600317726997,0.0057855566919625,-0.00454812439963542,0.00837412123773667,-0.00385583237347628,0.0320270610937305,0.0027107051774008,0.0505826182006131,0.0095516483609395,0.0563065129110018,-0.0173087384697453,0.0127421905226804,-0.00771263826860645,-0.0553384614635226,0.00079659748011958,0.000917722489982395,0.0395310291254794,-0.0295840621079119,0.0558874128790591,0.0147293487390477,0.0194643760452971,-0.0343397806987293,-0.0306340527938676,-0.0278730367368319,-0.0144330984000583,-0.0948823852606585,0.0438236622136422,-0.030296385249747,0.0413556851552928,0.0348515625811207,-0.0179576779953123,0.0248207298767373,0.00774492197401982,0.0063487188190054,-0.0291784725295607,-0.0215528002918076,0.00761339544027802,0.0156106333534617
"WSAF~tas_end_anomaly",-0.0917173697729659,-0.0079145989968763,0.00576407113207532,0.0950054524869603,-0.00575653699970274,0.000820248283066066,-0.00495272408812455,-0.00697036024222629,-0.00594539160627958,0.024317271930693,-0.003511786743164,0.0133476030919007,0.0291032688624243,0.0160783011544499,-0.0232167739422224,-0.0467951333599274,0.00435323608950456,-0.00412498401207902,-0.00443515077910282,-0.024576810959618,-0.00634115280946046,-0.00425736372885213,-0.00466921546707124,-0.0113432453450331,-0.0253381694625574,-0.0245193630885836,0.0151565758889204,0.00245784552894438,0.013365558898365,-0.00239395049490406,0.00221760157564185,0.0210384779059787,-0.00359077459934057,-0.0231675779116432,0.0161271420563505,0.0281624765151686,-0.0105572693865248,-0.00989558291130641,0.00426958380909655,-0.0354058918821042,-0.0057289388600732,0.00743916826932329,0.0412614232077803,-0.0158920515737346,0.00783097607379934,-0.000171404464897007,-0.00980098967379044,-0.0439877786845788,-0.0156456392243453,-0.0131156509733863,0.0115315875948389,-0.00822415541599176,-0.0118701580534517,0.0213450624626912,0.00516258403132494,-0.0260502552904453,-0.0180076128584939,0.00487340810280648,0.00367877335022545,0.0185841457288907,0.00565337877841413,0.00494186395684894,-0.0190524257896135,-0.0167216475184607,-0.00569332179563332,0.0123973779547949,0.00979673704402776,-0.0572985242039597,-0.00872737529762166,0.00321027602043277,-0.00341928438960721,0.00465865026380874,0.0175584261504201,-0.0255203617887396,-0.0377684495994669,-0.00062148597832512,-0.0100381138761529,-0.035423562988062,-0.0388145349037285,0.0271090422285504,0.027674991862396,-0.0312975570951796,0.0473037912205123,0.0121320338883633,0.0132351877897605,-0.0179992409177215,-0.0127176774426539,0.0214119994124216
"WSB~tas_end_anomaly",-0.0910035697156762,-0.0286211175510566,-0.0368714092650594,0.0609071751398554,0.0452703174880067,0.00169970360090083,-0.00641840347667348,-0.0111723321292206,-0.0466710775684852,-0.00758023511023121,0.0126276985164678,-0.0319792606873915,0.0189734191581999,0.00387477345902471,-0.0204069366768971,0.0139105999729053,-0.021305347938307,0.00668470460995655,-0.00547220060397421,0.0324252415438394,0.0346736690872285,-0.0606149608792957,-0.00308513431948853,-0.0203348093332617,0.0144728072593579,0.000124302875179255,-0.00870745631706013,0.0197318563331697,-0.00810215271668735,0.0310827715642304,0.0258168957015942,-0.0269214682242787,-0.0210609268833768,-0.0388764801691935,0.0190356815253985,-0.011081247853114,0.0302977973279757,-0.0194295894743006,0.0315326730041713,-0.0185670473252831,-0.00700854507940887,0.00869906362153321,-0.0117665965639051,-0.039961381677355,0.0197394421156188,0.035433741302291,-0.0121645659154049,-0.0329118420003273,-0.00838643319407524,0.0832753647777589,0.0212534524306838,-0.0224474504737873,-0.0132808958654298,-0.00176087024423335,0.00244346896728206,0.0430412434713495,0.012663558786631,0.0672845488359163,-0.000197864115886631,-0.00507284618792589,-0.0117216257757118,0.0133040798013469,-0.020406214081204,0.0156764066369243,-0.0374976442242248,-8.42350656128636e-05,-0.0178508582665467,0.000898084039961508,0.00800434200695625,0.00183525803393848,0.0459868089120734,0.0308495430669584,0.0358331558521698,0.0342033751771263,0.0278210087813571,0.0155086905267497,0.0258619094181936,0.012698675372136,0.0393146773135315,-0.0360416096031966,-0.0434181690446127,0.0319311169431363,-0.00601182717942858,-0.0832273689105544,-0.0237991162605548,0.0296570241355039,0.0281193346043336,-0.00367054494191404
"CAR~tas_end_anomaly",-0.0946931834938223,-0.012453962503782,-0.00175507672775783,0.0620077676700643,0.0214328188197164,0.0199066376578998,-0.0091328349988454,-0.0119706505365701,-0.0326297778529996,0.000219383283485068,0.0337556562493951,-0.00150900310241781,0.0476975240577967,-0.0123256328530385,-0.0210499095882622,-0.0339965907949049,0.00135236431364038,-0.022940428296502,0.0159338187285766,0.0020470038741625,0.0163429668720889,-0.0270898282572888,0.0207681736733947,0.0225877151631007,0.00754210709371701,-0.0219267647886017,-0.00461857415733475,0.0143625119675072,0.00147503570835831,-0.0183550817285886,-0.0068315562248319,-0.00925713578732563,0.00804557075258894,-0.00238632097348604,0.0167689756122126,-0.0102127584755047,-0.0230672232679828,-0.0276532692695939,0.035241723073154,-0.0256550779278378,-0.00298577068652456,0.0116693955801998,0.0249394933565754,-0.012859727641106,0.0116778281993028,-0.0154660381101949,-0.0139786438584523,-0.0460176783512732,-0.0168006983204787,0.0277878882794381,0.0150471825620428,0.0117406812352078,-0.000933905349796453,0.0323601399976437,-0.00669275929522373,-0.0238310945599141,-0.00112354092110554,0.00956542789458152,0.00305135265772758,0.0196683772165831,0.0670546549340585,0.0206156644562761,0.0110448932748323,0.0287371656747056,-0.0172166324110236,-0.00276584529104829,-0.00250962685766986,0.0160522675385823,-0.0331490341780287,-0.0252635615362663,-0.0279887212337732,-0.0206082409959201,0.0317776942820253,-0.048346588369208,-0.0119658631780518,0.0179278824207413,0.00724897720437593,-0.0334538944093431,-0.0179083511998773,-0.0121971672275937,0.0173155727200124,0.0535528289385724,0.00272237365222466,-0.00907029428498073,-0.0104240441587698,-0.00948139740830684,-0.0163096831501425,-0.000426933589175577
