year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.17141992662323186,0.002353211236371307,0.8262268621403968
1981,0.14194072943821875,0.0016830106757371654,0.8563762598860442
1982,0.11571903436021433,0.001148788141614171,0.8831321774981715
1983,0.09282300163971383,0.0007388820431879138,0.9064381163170983
1984,0.07320871833686399,0.00043951742744077337,0.9263517642356953
1985,0.0567380653394981,0.00023583238721481552,0.9430261022732871
1986,0.04320029336080471,0.00011280347301179057,0.9566869031661834
1987,0.03233449278663485,5.600193038274958e-05,0.9676095052829823
1988,0.023850714918789657,5.21493363886017e-05,0.9760971357448217
1989,0.017448252513679856,8.947292350184947e-05,0.9824622745628183
1990,0.01283031714936275,0.00015788256797403654,0.9870118002826632
1991,0.009714952685492356,0.0002490037120705437,0.9900360436024371
1992,0.007842445005989188,0.000356104026556885,0.991801450967454
1993,0.0069797291693462615,0.0004739497423981047,0.9925463210882557
1994,0.006922395825408462,0.0005986220808640747,0.9924789820937275
1995,0.007494893922880697,0.0007273177759771876,0.991777788301142
1996,0.00854946671049474,0.0008581510018926794,0.9905923822876126
1997,0.00996426306352259,0.0009899684402250974,0.9890457684962523
1998,0.011640973434834358,0.0011221846098217578,0.9872368419553439
1999,0.01350224496758257,0.0012546412059703427,0.9852431138264471
2000,0.01548905742685889,0.0013874921442372044,0.9831234504289038
2001,0.017558177929317773,0.00152111388316807,0.9809207081875142
2002,0.01967976750661618,0.0016560403024218939,0.9786641921909619
2003,0.021835178149702407,0.0017929205270688358,0.9763719013232287
2004,0.02401495760707342,0.001932498090406104,0.9740525443025204
2005,0.02621706220863351,0.0020756094693739,0.9717073283219926
2006,0.02844527055209317,0.0022232004985808687,0.9693315289493261
2007,0.0307077856598642,0.0023763588072908412,0.966915855532845
2008,0.033016009137757096,0.0025363604636848866,0.964447630398558
2009,0.03538347643228554,0.0027047297044684887,0.961911793863246
2010,0.0378249335566678,0.0028833094367080457,0.9592917570066241
2011,0.04035554758428028,0.00307434146778424,0.9565701109479355
2012,0.042990234926853096,0.0032805545290788903,0.953729210544068
2013,0.04574310100835429,0.003505258408348414,0.9507516405832973
2014,0.04862697794097577,0.0037524422334314442,0.9476205798255928
2015,0.05165305725189679,0.004026875807525942,0.9443200669405772
2016,0.05483060363230467,0.004334211152037139,0.9408351852156582
2017,0.058166749069639166,0.004681083307275154,0.9371521676230857
2018,0.061666353825217644,0.005075207796604986,0.9332584383781773
2019,0.06533193286175494,0.0055254734887010895,0.929142593649544
2020,0.06916363662148875,0.006042028389502861,0.9247943349890083
2021,0.07315928115077368,0.006636356609591182,0.9202043622396351
2022,0.07731441993427825,0.007321344801007774,0.9153642352647139
2023,0.08162245151908308,0.008111335468345904,0.9102662130125709
2024,0.08607475286866197,0.009022165964822644,0.9049030811665154
2025,0.09066083829576044,0.01007118952350116,0.8992679721807384
2026,0.09536853062941685,0.011277278279931769,0.8933541910906515
2027,0.10018414525884783,0.012660803772557353,0.8871550509685948
2028,0.10509267834004878,0.014243594029055603,0.8806637276308956
2029,0.11007799763095735,0.016048864312013102,0.8738731380570296
2030,0.11512303086731582,0.01810111840662044,0.8667758507260637
2031,0.12020994949920931,0.020426020476388855,0.8593640300244019
2032,0.12532034635606104,0.023050231060154063,0.8516294225837848
2033,0.1304354057891406,0.026001210516228872,0.8435633836946307
2034,0.1355360650964356,0.029306983662038922,0.8351569512415254
2035,0.140603168084941,0.032995868031754416,0.8264009638833045
2036,0.1456176105945851,0.03709616394916657,0.8172862254562483
2037,0.15056047895169014,0.041635808336364974,0.8078037127119448
2038,0.15541318199265194,0.04664199354180119,0.7979448244655469
2039,0.1601575778870436,0.052140755730397816,0.7877016663825586
2040,0.16477609560372364,0.05815653727672199,0.7770673671195544
2041,0.1692518549105009,0.06471173008433888,0.7660364150051602
2042,0.1735687812028044,0.07182620920764093,0.7546050095895547
2043,0.17771171864200525,0.07951686546021353,0.7427714158977812
2044,0.18166653846392442,0.08779715060528256,0.7305363109307931
2045,0.18542024597896936,0.09667664588197125,0.7179031081390593
2046,0.18896107989703995,0.10616066990482276,0.7048782501981373
2047,0.19227860711364786,0.11624993752289031,0.6914714553634619
2048,0.19536380816811857,0.12694028599215879,0.6776959058397226
2049,0.19820915238967107,0.13822247803090146,0.6635683695794274
2050,0.20080866046555448,0.15008209452747176,0.6491092450069738
2051,0.20315795279313803,0.1624995257170075,0.6343425214898545
2052,0.20525427983125155,0.17545006320641818,0.6192956569623304
2053,0.20709653605289058,0.1889040980597017,0.6039993658874078
2054,0.20868525225168932,0.20282742111696347,0.5884873266313472
2055,0.2100225705921561,0.2171816171965187,0.5727958122113251
2056,0.21111219800628603,0.231924547816723,0.556963254176991
2057,0.21195934146719242,0.24701090577335688,0.5410297527594508
2058,0.21257062704340923,0.26239282555502264,0.5250365474015681
2059,0.21295400283274257,0.2780205317694463,0.5090254653978111
2060,0.2131186313482507,0.2938430071320683,0.49303836151968106
2061,0.2130747712282923,0.3098086596558522,0.4771165691158556
2062,0.21283365570428925,0.32586596864111267,0.461300375654598
2063,0.21240736817856115,0.3419640954847037,0.44562853633673505
2064,0.2118087198575324,0.3580534405759167,0.43013783956655094
2065,0.21105113185190938,0.3740861384860842,0.4148627296620065
2066,0.21014852551864438,0.39001647741841794,0.3998349970629377
2067,0.20911522293269832,0.4058012414853155,0.3850835355819862
