year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.1836726771998156,0.004223139729931262,0.8121041830702532
1981,0.15487267168375343,0.002347794806193566,0.8427795335100531
1982,0.12884930893442095,0.001115798705787448,0.8700348923597916
1983,0.1057222520641543,0.00040738873898079405,0.893870359196865
1984,0.0855047275374362,0.0001029539016776835,0.9143923185608862
1985,0.06812191076402194,8.999974676673369e-05,0.9317880894892113
1986,0.05343224111615036,0.0002682156868481605,0.9462995431970015
1987,0.04124885755944677,0.0005525944907493867,0.9581985479498039
1988,0.031359111413847736,0.0008748052946674883,0.9677660832914848
1989,0.02354095279289867,0.0011831622617851398,0.9752758849453163
1990,0.017575703382514376,0.0014415748428274924,0.9809827217746582
1991,0.013257264365536097,0.0016278418494392814,0.9851148937850246
1992,0.010398136309935035,0.0017315906863055726,0.9878702730037595
1993,0.008832788052737963,0.0017520898710981,0.9894151220761639
1994,0.008418950945628105,0.0016960926774932095,0.9898849563768788
1995,0.00903737475049858,0.0015758118107909477,0.9893868134387104
1996,0.0105905069836557,0.0014070814638706647,0.9880024115524736
1997,0.013000469194168127,0.0012077330355322665,0.9857917977702996
1998,0.016206619053694023,0.0009961927022307474,0.9827971882440751
1999,0.020162914948874476,0.0007902982146917653,0.9790467868364338
2000,0.02483524169203966,0.0006063286978055953,0.9745584296101547
2001,0.030198810327178364,0.0004582383830673637,0.9693429512897543
2002,0.03623571255436314,0.0003570865027030271,0.9634072009429339
2003,0.04293268516918416,0.00031065471265337614,0.9567566601181625
2004,0.05027912283746701,0.00032324359603432045,0.9493976335664986
2005,0.05826536215763852,0.00039563841518602274,0.9413389994271754
2006,0.06688124979203791,0.0005252322602020784,0.93259351794776
2007,0.07611499700580936,0.0007062921017942762,0.9231787108923963
2008,0.08595231452668656,0.0009303504665840593,0.9131173350067294
2009,0.09637581110388581,0.0011867024185104986,0.9024374864776037
2010,0.10736463606881876,0.001462985774474166,0.8911723781567071
2011,0.1188943360472233,0.0017458202956177182,0.8793598436571589
2012,0.1309368923588791,0.0020214820916820554,0.8670416255494389
2013,0.14346090492646377,0.0022765893031484272,0.8542625057703879
2014,0.15643188335311345,0.002498777538786815,0.8410693391080997
2015,0.16981260960367117,0.002677345428644169,0.8275100449676847
2016,0.18356353865422473,0.002803854163278946,0.8136326071824963
2017,0.1976432057617857,0.002872668286406332,0.7994841259518078
2018,0.2120086164511677,0.0028814280280143986,0.7851099555208179
2019,0.22661559692125036,0.002831447108556907,0.7705529559701927
2020,0.24141909423460264,0.0027280321879576885,0.7558528735774396
2021,0.2563734158284361,0.0025807226617734383,0.7410458615097906
2022,0.2714324061241713,0.0024034504463048057,0.7261641434295237
2023,0.2865495626102513,0.0022146205476345437,0.7112358168421143
2024,0.3016780986729928,0.0020371137737909993,0.6962847875532161
2025,0.31677096091640505,0.0018982118719268373,0.681330827211668
2026,0.33178081509915947,0.0018294458374066604,0.6663897390634338
2027,0.3466600144166935,0.001866367046768444,0.6514736185365381
2028,0.3613605650685229,0.002048240417118765,0.6365911945143583
2029,0.37583410453134997,0.0024176586942960955,0.6217482367743541
2030,0.39003190911320096,0.0030200767350376948,0.6069480141517613
2031,0.4039049434466866,0.0039032654957973038,0.5921917910575162
2032,0.41740396587108197,0.005116686688633491,0.5774793474402845
2033,0.43047969954859117,0.006710790609927188,0.5628095098414818
2034,0.4430830771642698,0.008736242535043575,0.5481806803006866
2035,0.4551655633711608,0.011243086317895635,0.5335913503109435
2036,0.4666795552194801,0.014279856692338822,0.5190405880881811
2037,0.4775788577666514,0.017892656788871315,0.5045284854444773
2038,0.48781922373749587,0.022124220496122716,0.49005655576638146
2039,0.4973589489733206,0.027012983015927285,0.4756280680107521
2040,0.5061595014650319,0.032592186555038566,0.46124831197992955
2041,0.5141861667806722,0.03888904965403832,0.44692478356528953
2042,0.5214086859530579,0.04592402846038544,0.43266728558655665
2043,0.5278018573028326,0.053710201009902495,0.4184879416872651
2044,0.5333460811889711,0.062252797030513715,0.4044011217805152
2045,0.5380278182996647,0.07154889836198586,0.39042328333834947
2046,0.5418399415207114,0.0815873238907715,0.3765727345885171
2047,0.5447819627451925,0.09234870859608653,0.3628693286587209
2048,0.5468601199029213,0.10380577822413761,0.34933410187294117
2049,0.5480873189903173,0.11592381154791725,0.3359888694617654
2050,0.5484829293820239,0.1286612747204965,0.32285579589747954
2051,0.5480724386097967,0.14197060563184463,0.30995695575835863
2052,0.5468869788583032,0.1557991195244136,0.29731390161728327
2053,0.5449627435165478,0.1700900016791383,0.2849472548043139
2054,0.5423403145413475,0.1847833538406289,0.27287633161802377
2055,0.5390639266396289,0.1998172564065951,0.26111881695377603
2056,0.5351806930036691,0.21512881391191502,0.249690493084416
2057,0.5307398188920045,0.2306551523072551,0.23860502880074044
2058,0.5257918285976075,0.24633434007577645,0.227873831326616
2059,0.5203878245265682,0.26210621512065546,0.21750596035277633
2060,0.5145788002610175,0.27791309885132753,0.20750810088765498
2061,0.5084150187665353,0.29370039108123785,0.19788459015222695
2062,0.5019454685499746,0.30941703937794174,0.18863749207208372
2063,0.4952174016646611,0.3250158868261761,0.1797667115091627
2064,0.488275958618513,0.3404539008151419,0.1712701405663451
2065,0.4811638758826659,0.3556922953305467,0.16314382878678726
2066,0.4739212768060634,0.3706965531299139,0.1553821700640226
2067,0.4665855358390014,0.38543636562928235,0.14797809853171606
2068,0.4591912120771666,0.3998855002385635,0.1409232876842697
2069,0.4517700428082071,0.41402160972883967,0.13420834746295318
2070,0.44435098835565173,0.42782599715462505,0.12782301448972308
2071,0.4369603193780869,0.44128334794541135,0.12175633267650172
