year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.044395113345736356,0.0007855405115358364,0.9548193461427278
1981,0.033508837401133564,0.0004493778663484018,0.966041784732518
1982,0.024842448481107587,0.00022937944392787456,0.9749281720749645
1983,0.018100274845751666,9.986765893211266e-05,0.9817998574953162
1984,0.012991434074926698,3.78853865124713e-05,0.9869706805385609
1985,0.00924033599071777,2.3581509805744315e-05,0.9907360824994764
1986,0.006593745393386062,4.033778342471505e-05,0.9933659168231892
1987,0.004824920371265574,7.47033379732123e-05,0.9951003762907612
1988,0.0037354300881494037,0.00011619809747120843,0.9961483718143794
1989,0.003155246714432543,0.0001570363069443139,0.9966877169786231
1990,0.002941637027032527,0.0001918099427021233,0.9968665530302654
1991,0.002977286127171513,0.00021716060724156718,0.9968055532655868
1992,0.0031679871846695047,0.00023145913901241315,0.9966005536763181
1993,0.003440141458073214,0.00023450465991835427,0.9963253538820085
1994,0.003738236938107737,0.0002272492396675561,0.9960345138222247
1995,0.004022415098393057,0.00021155051317644358,0.9957660343884305
1996,0.004266189288144148,0.00018995214752843311,0.9955438585643275
1997,0.004454347847913776,0.00016549059018311567,0.9953801615619031
1998,0.00458105241780421,0.0001415258243393292,0.9952774217578565
1999,0.004648128414124177,0.00012159366667370284,0.9952302779192022
2000,0.004663537838412108,0.00010927726996438874,0.9952271848916235
2001,0.0046400191364962505,0.00010809571752727939,0.9952518851459764
2002,0.00459387920992261,0.00012140801599231968,0.995284712774085
2003,0.004543922735858615,0.00015233121761767102,0.9953037460465238
2004,0.0045105056522428515,0.000203671546291017,0.995285822801466
2005,0.004514702054249678,0.0002778681018207757,0.9952074298439295
2006,0.004577575678501512,0.0003769483274385575,0.9950454759940599
2007,0.004719549008103187,0.0005024952938648543,0.994777955698032
2008,0.004959864878796472,0.0006556262342891589,0.9943845088869143
2009,0.005316136713243322,0.0008369822450676529,0.9938468810416891
2010,0.005803983825633989,0.0010467287007979778,0.9931492874735681
2011,0.006436749049264062,0.0012845661093902213,0.9922786848413457
2012,0.00722529561729514,0.0015497504884829458,0.9912249538942219
2013,0.008177879480096085,0.001841122966885983,0.9899809975530178
2014,0.00930009345452589,0.002157147319461607,0.9885427592260124
2015,0.010594877717059139,0.0024959545212877134,0.986909167761653
2016,0.012062591620081959,0.0028553931500901577,0.985082015229828
2017,0.013701139407799103,0.003233084694472743,0.9830657758977281
2018,0.015506144022115859,0.0036264815640395763,0.9808673744138446
2019,0.01747115966348583,0.0040329278500901705,0.978495912486424
2020,0.019587917227387897,0.0044497203586408305,0.9759623624139713
2021,0.021846592511563588,0.004874169510815958,0.9732792379776205
2022,0.02423609124082684,0.005303658922872886,0.9704602498363003
2023,0.02674434279209528,0.0057357022854254,0.9675199549224793
2024,0.029358595178755574,0.006167997638481146,0.9644734071827633
2025,0.03206570665166126,0.00659847742128892,0.9613358159270498
