year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.09342333806389178,0.0011017120530133259,0.9054749498830948
1981,0.07398606110025133,0.00067519683387888,0.9253387420658699
1982,0.057505927971527676,0.00037972174152381947,0.9421143502869486
1983,0.04379937505432802,0.00019177493009671161,0.9560088500155752
1984,0.03263375461097731,8.864262902049926e-05,0.9672776027600023
1985,0.023746152075642717,4.932585970539503e-05,0.9762045220646518
1986,0.01686000134239785,5.51647538218831e-05,0.9830848339037803
1987,0.01169873402166433,9.019410873549999e-05,0.9882110718696002
1988,0.007996215620157527,0.00014127404318098176,0.9918625103366616
1989,0.005504107656141212,0.0001980474418790233,0.9942978449019798
1990,0.003996527320500604,0.00025277534476730504,0.9957506973347321
1991,0.0032724907950544835,0.00030009529724244263,0.9964274139077032
1992,0.00315664764416445,0.00033673877540690877,0.9965066135804287
1993,0.0034987738218428435,0.00036123475369702937,0.9961399914244602
1994,0.004172425135244294,0.0003736181745501957,0.9954539566902055
1995,0.005073072290350523,0.0003751551195410117,0.9945517725901085
1996,0.006115962336023202,0.0003680911194434169,0.9935159465445333
1997,0.0072338837633995215,0.0003554254671487187,0.9924106907694518
1998,0.008374956571232784,0.0003407115674076737,0.9912843318613594
1999,0.009500524100728932,0.000327882213858937,0.9901715936854122
2000,0.010583193338296737,0.00032109744261716965,0.989095709219086
2001,0.011605044500545862,0.0003246127146550038,0.9880703427847991
2002,0.012556017319519495,0.00034266492172270577,0.9871013177587578
2003,0.013432469819250469,0.0003793740835068097,0.9861881560972428
2004,0.014235901182629976,0.0004386589012838322,0.9853254399160862
2005,0.014971825060833322,0.0005241646399251008,0.9845040102992416
2006,0.015648781742514436,0.0006392022083962732,0.9837120160490893
2007,0.016277474822159015,0.0007866975455588717,0.9829358276322822
2008,0.016870021132709207,0.0009691507256442093,0.9821608281416465
2009,0.017439302566697148,0.0011886043566889713,0.9813720930766139
2010,0.017998410960103114,0.001446620927502205,0.9805549681123946
2011,0.018560178545859552,0.0017442687081570566,0.9796955527459834
2012,0.01913678496572583,0.0020821163574899645,0.9787810986767843
2013,0.019739437365098415,0.0024602352682245856,0.9778003273666771
2014,0.020378116874992833,0.0028782100086134593,0.9767436731163937
2015,0.02106138604318434,0.003335155754662652,0.975603458202153
2016,0.02179625433424216,0.0038297425552371255,0.9743740031105208
2017,0.022588095028992526,0.004360225612177382,0.9730516793588301
2018,0.02344061071015931,0.004924480511321727,0.971634908778519
2019,0.02435584064108897,0.005520043248866368,0.9701241161100446
2020,0.02533420741378337,0.0061441533890148,0.9685216391972018
2021,0.026374596002804597,0.0067937994652418,0.9668316045319537
2022,0.02747446074410081,0.007465766609758043,0.9650597726461411
2023,0.028629956007270058,0.008156683912028964,0.963213360080701
