year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.2826775778746672,0.0033236370738156866,0.7139987850515171
1981,0.22420818371453727,0.002499752366769385,0.7732920639186934
1982,0.17091355694858154,0.001775299417506155,0.8273111436339123
1983,0.12442490961727862,0.0011717082152546512,0.8744033821674668
1984,0.0857902619515495,0.0007010571634482002,0.9135086808850024
1985,0.055391466755486035,0.0003653674036936052,0.9442431658408204
1986,0.032983085971996305,0.00015767240549642136,0.9668592416225072
1987,0.017824517395644543,6.433249144048497e-05,0.9821111501129149
1988,0.008856967676041404,6.783112628742208e-05,0.9910752011976712
1989,0.004878592884555464,0.000149375063283468,0.994972032052161
1990,0.004686747358025541,0.0002908878377890001,0.9950223648041855
1991,0.007174997509244345,0.0004762716720755783,0.9923487308186801
1992,0.011386818212734417,0.0006920136498564217,0.9879211681374092
1993,0.01653536466831667,0.0009273046035541444,0.9825373307281292
1994,0.022000575820797678,0.0011738522030577082,0.9768255719761445
1995,0.027313475637837335,0.0014255364113041253,0.9712609879508586
1996,0.03213492323033652,0.0016780120608539193,0.9661870647088096
1997,0.0362334535467206,0.0019283217767317646,0.9618382246765477
1998,0.03946478812341482,0.0021745519752404173,0.9583606599013448
1999,0.04175418088015392,0.002415545594066674,0.9558302735257794
2000,0.04308187149876167,0.0026506719452172485,0.9542674565560211
2001,0.04347146014893183,0.002879651203931771,0.9536488886471365
2002,0.04298077206048613,0.003102425219236398,0.9539168027202776
2003,0.041694720319202676,0.0033190702638045445,0.9549862094169927
2004,0.03971968005126331,0.0035297443529670965,0.9567505755957696
2005,0.037178939892346344,0.0037346662222383594,0.9590863938854153
2006,0.03420885865530979,0.0039341204568323004,0.961857020887858
2007,0.03095543034640884,0.004128488008916735,0.9649160816446744
2008,0.027571035980058237,0.004318297817682616,0.9681106662022592
2009,0.024211215287489173,0.004504298932199937,0.9712844857803108
2010,0.02103137593477927,0.004687548876959917,0.9742810751882608
