year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.1395613024368729,0.00044422304926499523,0.8599944745138621
1981,0.1128412151683754,0.00031165073873547125,0.8868471340928891
1982,0.08973255347678417,0.00020612882574953562,0.9100613176974663
1983,0.07013849014110417,0.00012595784128892906,0.9297355520176068
1984,0.0538605266487238,6.87993970800812e-05,0.9460706739541962
1985,0.04062562848536221,3.1898981875526846e-05,0.9593424725327623
1986,0.030113331961439675,1.2294327436416112e-05,0.969874373711124
1987,0.021980246036446327,6.993086356230898e-06,0.9780127608771975
1988,0.01588040205178056,1.3111660852813995e-05,0.9841064862873666
1989,0.011480838402677405,2.797398382718946e-05,0.9884911876134954
1990,0.008472515733011552,4.917372747313962e-05,0.9914783105395153
1991,0.006577105711866138,7.460607974844951e-05,0.9933482882083854
1992,0.005550413771311318,0.0001024761046937936,0.9943471101239949
1993,0.005183242809298507,0.00013129047034319768,0.9946854667203583
1994,0.005300443075799269,0.0001598383296018174,0.9945397185945989
1995,0.0057587759361167595,0.00018716607174999015,0.9940540579921333
1996,0.006444084702640364,0.00021254930132111566,0.9933433659960386
1997,0.007268136551186219,0.00023546450462770874,0.9924963989441862
1998,0.00816538979347713,0.00025556189366263924,0.9915790483128603
1999,0.00908985108115447,0.000272640365321147,0.9906375085535244
2000,0.010012120904306704,0.00028662489164259876,0.9897012542040508
2001,0.01091667868186762,0.00029754654698235,0.98878577477115
2002,0.011799425194661659,0.00030552501926461693,0.9878950497860737
2003,0.012665481096921848,0.0003107534140822174,0.9870237654889958
2004,0.013527227900045943,0.00031348506401112264,0.9861592870359429
2005,0.014402572474555187,0.0003140221749060365,0.9852834053505388
2006,0.015313414061892619,0.00031270586951094527,0.9843738800685964
2007,0.016284294833808548,0.00030990763896183694,0.9834057975272297
2008,0.017341215513288138,0.0003060218249456776,0.9823527626617661
2009,0.018510602766178906,0.000301459091250731,0.9811879381425703
2010,0.019818415457178766,0.00029664073967026073,0.979884943803151
2011,0.02128938146781511,0.0002919937995740901,0.9784186247326109
2012,0.0229463578829021,0.0002879468498854738,0.9767656952672125
2013,0.02480980884814304,0.00028492654713924116,0.9749052646047178
2014,0.026897396104686742,0.0002833548355694586,0.9728192490597437
2015,0.02922367819163469,0.0002836468709653369,0.9704926749374
2016,0.03179991236572435,0.00028620963425224973,0.9679138780000235
2017,0.0346339549196412,0.00029144123890960925,0.9650746038414493
2018,0.03773025139858778,0.00029973094580626946,0.9619700176556059
2019,0.04108991048859376,0.00031145989585176683,0.9585986296155544
2020,0.0447108517463774,0.00032700247669149017,0.9549621457769311
2021,0.04858801761197878,0.00034672836314728924,0.951065254024874
2022,0.05271363830210956,0.0003710051226303967,0.94691535657526
2023,0.05707753996934807,0.00040020143501052005,0.9425222585956414
2024,0.06166748237616257,0.0004346907391540374,0.9378978268846834
2025,0.06646951772343518,0.0004748553335728745,0.9330556269429919
2026,0.07146835712571839,0.000521090830751147,0.9280105520435303
2027,0.07664773804948763,0.0005738108880725465,0.9227784510624397
2028,0.08199078061037073,0.0006334521317953877,0.9173757672578339
2029,0.08748032756950341,0.0007004792046770458,0.9118191932258195
2030,0.09309926067770855,0.0007753899228227082,0.9061253493994688
2031,0.0988307883820642,0.0008587203181825154,0.9003104912997534
2032,0.10465870086585943,0.0009510497167736082,0.8943902494173669
2033,0.11056759097918017,0.0010530056171343637,0.8883794034036855
2034,0.11654303807127059,0.001165268401769801,0.8822916935269597
2035,0.12257175596328267,0.0012885758074112604,0.876139668229306
2036,0.12864170415501783,0.0014237270982409805,0.8699345687467412
2037,0.13474216394507846,0.0015715869490564398,0.8636862491058651
2038,0.14086378125393276,0.0017330889194311504,0.857403129826636
2039,0.14699857795619,0.0019092386053099538,0.8510921834385
2040,0.1531399340604801,0.002101116221329766,0.8447589497181901
2041,0.1592825436380132,0.0023098789225222023,0.8384075774394646
2042,0.16542234632493263,0.00253676248520965,0.8320408911898578
2043,0.17155643837905984,0.002783082554210656,0.8256604790667295
2044,0.17768296574722925,0.003050235400646615,0.8192667988521241
2045,0.18380100002579008,0.0033396981932626527,0.8128593017809473
2046,0.18991040365139086,0.003653028586691381,0.8064365677619177
2047,0.19601168378789163,0.003991864205978508,0.7999964520061298
2048,0.2021058395985174,0.004357921162081601,0.793536239239401
2049,0.20819420463423716,0.004752992628500464,0.7870528027372624
2050,0.21427828827699713,0.005178946708190128,0.7805427650148128
2051,0.2203596172800017,0.005637724196573215,0.7740026585234251
2052,0.22643958179299958,0.006131336026157432,0.7674290821808429
2053,0.23251928787313347,0.006661860673437788,0.7608188514534288
2054,0.23859941919705485,0.007231441467362828,0.7541691393355823
2055,0.24468011059109418,0.007842284045148614,0.7474776053637572
2056,0.2507608356259787,0.008496653961431759,0.7407425104125896
2057,0.25684031230301385,0.009196874716083804,0.7339628129809023
2058,0.262916425692009,0.00994532613718659,0.7271382481708044
2059,0.2689861727870729,0.010744443353424329,0.7202693838595028
2060,0.27504562934653826,0.011596716156149128,0.7133576544973127
2061,0.28108994047769464,0.012504689379636407,0.7064053701426689
2062,0.2871133352951815,0.013470963551272426,0.699415701153546
2063,0.2931091679602782,0.014498196305593245,0.6923926357341285
2064,0.2990699831872138,0.015589104066031723,0.6853409127467545
2065,0.30498760710777395,0.01674646421042836,0.6782659286817977
2066,0.31085326387637985,0.01797311711549926,0.6711736190081209
2067,0.3166577156363691,0.01927196778709331,0.6640703165765377
2068,0.3223914267440726,0.020645986609589637,0.6569625866463378
2069,0.32804475036483305,0.022098208452292756,0.6498570411828742
2070,0.33360813672380796,0.02363172987413717,0.6427601334020548
2071,0.33907236280641095,0.025249702817859446,0.6356779343757296
2072,0.34442878132689037,0.0269553242378856,0.6286158944352241
2073,0.34966959100140593,0.028751820066841353,0.6215785889317528
2074,0.35478812529827464,0.030642422399239828,0.6145694523024855
2075,0.3597791605148144,0.032630337774248196,0.6075905017109374
2076,0.36463924456861885,0.03471870511306035,0.6006420503183207
2077,0.36936704433754236,0.03691054061698246,0.5937224150454752
2078,0.37396371356787705,0.03920866761584586,0.586827618816277
2079,0.3784332795827264,0.04161562884848756,0.5799510915687862
2080,0.3827830472838867,0.04413357831744529,0.5730833743986681
2081,0.3870240206888885,0.04676414928234849,0.566211830028763
2082,0.3911713323551982,0.04950829705211073,0.5593203705926911
2083,0.39524467994655266,0.0523661124845252,0.5523892075689222
2084,0.39926875325060585,0.05533660575953719,0.545394640989857
2085,0.4032736416762182,0.058417457944943414,0.5383089003788384
2086,0.4072951981202922,0.06160474196072038,0.5311000599189875
2087,0.4113753348194797,0.0648926146524681,0.5237320505280522
2088,0.41556221620175116,0.06827298514963621,0.5161647986486128
2089,0.419910306759422,0.07173516850536603,0.508354524735212
2090,0.4244802268494113,0.07526553711143885,0.50025423603915
2091,0.4293383592865489,0.07884718904867127,0.4918144516647798
2092,0.43455615209285847,0.0824596557307319,0.48298419217640964
2093,0.44020905587926273,0.08607868081215189,0.47371226330858535
2094,0.4463750508435113,0.0896761027402197,0.463948846416269
2095,0.453132725505767,0.0932198821624086,0.45364739233182444
2096,0.46055890173462927,0.09667431235212084,0.4427667859132499
2097,0.468725832301609,0.10000045010616415,0.4312737175922268
2098,0.47769804755077305,0.1031567952878802,0.4191451571613468
2099,0.48752897987508487,0.10610023299229245,0.40637078713262276
