year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.14111646946711193,0.0003260546381604289,0.8585574758947278
1981,0.11964536553051347,0.0002512687821022103,0.8801033656873842
1982,0.10027726374126857,0.00027017697571885457,0.8994525592830126
1983,0.08300430706681537,0.00033535620291569703,0.916660336730269
1984,0.0677796962616556,0.00041081437108809294,0.9318094893672564
1985,0.054525819961115114,0.0004715403694288037,0.945002639669456
1986,0.04314217361743598,0.0005025280041832382,0.9563552983783808
1987,0.03351263964178999,0.000497436221274704,0.9659899241369353
1988,0.025511861474272497,0.00045703635689945993,0.9740311021688282
1989,0.019010585348919945,0.0003875744143539404,0.9806018402367261
1990,0.013879953249798075,0.0002991506588027365,0.9858208960913991
1991,0.009994802388711393,0.00020419310175600323,0.9898010045095326
1992,0.007236076367874984,0.00011607880718391462,0.9926478448249412
1993,0.005492474637484414,4.793658721387744e-05,0.9944595887753016
1994,0.004661473025915069,1.165062508479684e-05,0.9953268763490002
1995,0.0046498428796372384,1.7071884278297392e-05,0.9953330852360844
1996,0.005373783373853643,7.143614992814128e-05,0.9945547804762181
1997,0.006758767156265005,0.00017898118054331246,0.9930622516631916
1998,0.008739180358572308,0.0003407512909402361,0.9909200683504874
1999,0.011257824851226792,0.0005545746633169258,0.9881876004854563
2000,0.014265334265674908,0.0008151969510530723,0.984919468783272
2001,0.017719543081822938,0.0011145534224244378,0.9811659034957526
2002,0.02158483826078325,0.0014421616084057756,0.976973000130811
2003,0.02583151316525817,0.0017856164416998014,0.9723828703930422
2004,0.030435137203387724,0.002131170211647362,0.967433692584965
2005,0.03537594843982767,0.0024643807511541787,0.9621596708090181
2006,0.04063827379258892,0.002770812255438071,0.9565909139519729
2007,0.04620997478994264,0.0030367745395705227,0.9507532506704868
2008,0.05208191813543708,0.0032500881257243506,0.9446679937388385
2009,0.05824746563874881,0.003400863589913031,0.9383516707713382
2010,0.0647019782737788,0.00348228481906882,0.9318157369071524
2011,0.07144232759715105,0.0034913867889555168,0.9250662856138934
2012,0.07846640736032208,0.0034298180234185794,0.9181037746162594
2013,0.08577263881549153,0.0033045781061876093,0.9109227830783209
2014,0.09335946404667123,0.003128718643057424,0.9035118173102714
2015,0.10122481952530346,0.002921994251783869,0.8958531862229127
2016,0.10936558956619598,0.002711446585845989,0.8879229638479581
2017,0.11777703502902107,0.0025319014198091298,0.8796910635511699
2018,0.12645220051595063,0.0024263531089498804,0.8711214463750995
2019,0.13538130412885646,0.002446206461144657,0.862172489409999
2020,0.14455111963551126,0.002651341775017013,0.8527975385894717
2021,0.15394436574812742,0.0031099633009795216,0.8429456709508931
2022,0.1635391218165218,0.0038981900941217457,0.8325626880893565
2023,0.17330829653885027,0.005099347777348186,0.8215923556838015
2024,0.18321918214339686,0.006802922111264875,0.8099778957453382
2025,0.19323312970257758,0.009103144716602729,0.7976637255808197
2026,0.20330538513876487,0.012097192354061937,0.7845974225071731
2027,0.2133851290984906,0.015883001994756653,0.7707318689067528
2028,0.22341575438215552,0.02055672797618948,0.756027517641655
2029,0.23333541761225612,0.02620989599915208,0.7404546863885918
2030,0.2430778798796045,0.03292634441668405,0.7239957757037114
2031,0.2525736440149083,0.04077907306069701,0.7066472829243947
2032,0.26175137043490576,0.04982715071819005,0.6884214788469042
2033,0.27053953137189896,0.060112855065586134,0.6693476135625149
2034,0.2788682433190257,0.07165922436310393,0.6494725323178704
2035,0.2866711920776557,0.0844681979496924,0.6288606099726519
2036,0.29388755155754015,0.09851949592583548,0.6075929525166244
2037,0.30046378805566787,0.11377034747984983,0.5857658644644823
2038,0.30635524303011274,0.13015612489826858,0.5634886320716187
2039,0.3115273995216319,0.14759186973314561,0.5408807307452226
2040,0.3159567553922999,0.1659746422595702,0.5180686023481299
2041,0.3196312604615255,0.18518655247264723,0.4951821870658272
2042,0.32255030016633635,0.2050982968259159,0.47235140300774775
2043,0.32472424726810584,0.22557298539830656,0.44970276733358755
2044,0.3261736269021791,0.2464700425908704,0.42735633050695043
2045,0.3269279696554599,0.2676489701421963,0.4054230602023438
2046,0.32702443401276915,0.28897279796508896,0.3840027680221419
2047,0.3265062951029847,0.3103110776668666,0.36318262723014877
2048,0.32542138208951427,0.33154233086671536,0.34303628704377037
2049,0.32382055195301124,0.35255590422183364,0.3236235438251552
2050,0.3217562564888574,0.3732532320250201,0.3049905114861225
2051,0.31928125918006767,0.3935485373713464,0.28717020344858596
2052,0.3164475276778544,0.41336903488036847,0.27018343744177725
2053,0.313305322360853,0.4326547084808892,0.2540399691582576
2054,0.3099024795854716,0.4513577533777692,0.23873976703675934
2055,0.30628388350211144,0.4694417626265366,0.22427435387135214
2056,0.3024911098796077,0.48688074106658086,0.21062814905381141
2057,0.29856221989565157,0.5036580159514089,0.19777976415293957
