year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.20558000187968103,0.002022413698685414,0.7923975844216335
1981,0.17467732394688903,0.001346007975332455,0.8239766680777785
1982,0.14683469415301786,0.0008408437310081494,0.8523244621159739
1983,0.12213411097958966,0.00048246760216799937,0.8773834214182423
1984,0.10054645453799516,0.000245728873068421,0.8992078165889364
1985,0.08195148305466333,0.00010628851783138885,0.9179422284275053
1986,0.06616112532778894,4.1774443972523435e-05,0.9337971002282385
1987,0.052943045788459604,3.2545281679614266e-05,0.9470244089298608
1988,0.042042208342169256,6.208421041467254e-05,0.9578957074474161
1989,0.0331990465425277,0.00011708221239396024,0.9666838712450783
1990,0.026163629815576225,0.00018728772987872187,0.9736490824545451
1991,0.02070583691805664,0.0002652007889519907,0.9790289622929913
1992,0.01662192020699056,0.00034568078714468034,0.9830323990058648
1993,0.013738052476253444,0.0004255227773741225,0.9858364247463723
1994,0.011911498539332066,0.0005030430359402333,0.9875854584247278
1995,0.011030011200699436,0.0005777001139104703,0.9883922886853902
1996,0.011009971484107098,0.0006497685002153572,0.9883402600156775
1997,0.011793685465574603,0.0007200722126014697,0.987486242321824
1998,0.013346154037889696,0.0007897819565333068,0.9858640640055769
1999,0.015651546737872873,0.0008602745391694435,0.9834881787229578
2000,0.01870954668007651,0.0009330516504670443,0.9803574016694564
2001,0.02253168388411828,0.0010097135877343648,0.9764586025281473
2002,0.02713774538624087,0.0010919823521864497,0.9717702722615728
2003,0.03255232871935179,0.0011817679662863843,0.9662659033143618
2004,0.03880159904297158,0.0012812712721595627,0.9599171296848689
2005,0.04591029853729635,0.0013931155696960446,0.9526965858930075
2006,0.05389906304934678,0.0015204987277036902,0.9445804382229495
2007,0.06278208861293781,0.0016673575548565307,0.9355505538322058
2008,0.07256519335294367,0.001838534891015945,0.9255962717560404
2009,0.0832443049180795,0.0020399409948932577,0.9147157540870273
2010,0.09480440462558427,0.0022786994435818916,0.9029168959308339
2011,0.10721892805143624,0.002563270881243991,0.8902178010673197
2012,0.12044962271872123,0.0029035466287910742,0.8766468306524877
2013,0.13444683690906206,0.003310907092396646,0.8622422559985412
2014,0.14915019945021754,0.0037982409973940008,0.8470515595523884
2015,0.16448963743864947,0.004379923983093188,0.8311304385782573
2016,0.18038666574045192,0.005071755716640106,0.8145415785429081
2017,0.1967558775694378,0.005890857562743954,0.7973532648678182
2018,0.21350656315170846,0.0068555332567653195,0.7796379035915263
2019,0.23054437755565863,0.007985097617737236,0.761470524826604
2020,0.24777300052427784,0.009299677556890196,0.742927321918832
2021,0.2650957229067877,0.010819990343070495,0.7240842867501418
2022,0.2824169167930908,0.012567105512792739,0.7050159776941165
2023,0.2996433517224655,0.014562195741431354,0.6857944525361032
2024,0.3166853384557471,0.016826279745431237,0.6664883817988217
2025,0.3334576850837896,0.01937996453426144,0.6471623503819491
2026,0.3498804652523502,0.02224318888672827,0.6278763458609216
2027,0.3658796084578333,0.025434971415036957,0.6086854201271298
2028,0.3813873182204428,0.02897316844771034,0.5896395133318468
2029,0.3963423442191283,0.03287424067839168,0.5707834151024799
2030,0.41069011941158085,0.03715303550496623,0.5521568450834528
2031,0.4243827896543208,0.041822582878815004,0.5337946274668641
2032,0.4373791491922979,0.04689390973636018,0.515726941071342
2033,0.4496445070710108,0.05237587370705921,0.49797961922193
2034,0.4611504940476167,0.05827501971187955,0.4805744862405037
2035,0.4718748307089461,0.06459545887358674,0.46352971041746727
2036,0.48180106175233606,0.07133877486054714,0.44686016338711676
2037,0.4909182724884046,0.07850395747949934,0.4305777700320961
2038,0.4992207883409548,0.08608736511257224,0.41469184654647306
2039,0.5067078657720846,0.09408271954647558,0.3992094146814398
2040,0.5133833771832764,0.10248113063802987,0.38413549217869364
2041,0.519255490822117,0.11127115535316183,0.36947335382472135
2042,0.5243363491211244,0.12043888708202817,0.3552247637968474
2043,0.5286417436583772,0.1299680772327173,0.34139017910890546
2044,0.5321907886363219,0.13984028679382646,0.3279689245698517
2045,0.5350055929469171,0.15003506496570843,0.31495934208737447
2046,0.5371109308665117,0.16053015329390516,0.3023589158395831
2047,0.5385339128198072,0.17130171096583077,0.2901643762143621
2048,0.5393036562843686,0.1823245581675001,0.2783717855481313
2049,0.5394509611237314,0.19357243080805345,0.26697660806821527
2050,0.539007985757025,0.20501824716488137,0.25597376707809366
2051,0.5380079331621006,0.2166343745590209,0.24535769227887858
2052,0.5364847430025058,0.22839289791382497,0.23512235908366927
2053,0.5344727971630968,0.24026588061669182,0.2252613222202113
2054,0.532006637650645,0.252225616448265,0.21576774590108988
2055,0.529120700987662,0.26424486750285864,0.20663443150947933
2056,0.5258490720048975,0.2762970837937082,0.19785384420139435
2057,0.5222252561740174,0.28835660424013687,0.18941813958584577
2058,0.5182819765620474,0.3003988324748514,0.1813191909631012
2059,0.5140509915456319,0.3124003912334276,0.17354861722094048
2060,0.5095629380816753,0.3243392496606807,0.16609781225764392
2061,0.5048471984167896,0.3361948262997861,0.15895797528342426
2062,0.49993179275689414,0.3479480649229804,0.15212014232012533
2063,0.49484329294515417,0.3595814887366524,0.14557521831819328
2064,0.4896067616287036,0.3710792285084822,0.13931400986281414
2065,0.48424571217664486,0.38242703003232575,0.13332725779102947
2066,0.47878208843373826,0.39361224176921905,0.1276056697970426
2067,0.4732362647447865,0.4046237832641877,0.1221399519910258
2068,0.4676270608933218,0.4154520993616684,0.11692083974500983
2069,0.46197177386332344,0.4260890991699019,0.1119391269667746
2070,0.456286221650661,0.4365280845759502,0.10718569377338882
2071,0.45058479895866455,0.44676366882290114,0.10265153221843425
2072,0.44488054216970574,0.45679168779496776,0.09832777003532651
2073,0.43918520166146835,0.4666091063110417,0.09420569202748989
2074,0.4335093209881248,0.47621391979688243,0.09027675921499274
2075,0.42786231972679595,0.48560505462941933,0.08653262564378467
2076,0.42225258051046693,0.4947822666668799,0.08296515282265324
2077,0.4166875363440956,0.5037460417785385,0.07956642187736586
2078,0.41117376141795475,0.512497495060759,0.07632874352128641
2079,0.4057170598887374,0.521038274310662,0.07324466580060075
2080,0.40032255391488647,0.5293704661172133,0.07030697996790028
2081,0.3949947721423169,0.5374965034845471,0.06750872437313599
2082,0.3897377344080106,0.545419078865242,0.06484318672674748
2083,0.3845550351388854,0.5531410601072801,0.06230390475383454
2084,0.3794499238899043,0.5606654106760999,0.05988466543399594
2085,0.3744253834764176,0.5679951135089832,0.05757950301459923
2086,0.36948420478191607,0.5751330993035202,0.05538269591456388
2087,0.364629059024349,0.5820821783290921,0.053288762646558976
2088,0.35986256673123124,0.5888449763084295,0.05129245696033937
2089,0.35518736398070144,0.5954238737452628,0.04938876227403573
2090,0.35060616501270714,0.6018209494278031,0.04757288555948987
2091,0.3461218233861777,0.6080379258321204,0.045840250781701945
2092,0.34173738897632616,0.6140761190455082,0.044186491978165696
2093,0.33745616210230645,0.6199363917886377,0.04260744610905584
2094,0.3332817458170588,0.6256191084410972,0.04109914574184397
2095,0.32921809451080947,0.631124093872906,0.039657811616284545
2096,0.32526955988492257,0.6364505948583239,0.03827984525675354
2097,0.32144093335206353,0.6415972450915653,0.0369618215563711
2098,0.31773748672443397,0.6465620317516393,0.0357004815239267
2099,0.3141650075491602,0.6513422673324869,0.03449272511835278
