year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.22639845065113248,0.0033588852179621876,0.7702426641309053
1981,0.18673019826619253,0.0024209516238140956,0.8108488501099934
1982,0.15080150307382775,0.0016487780614009393,0.8475497188647714
1983,0.11903304204192557,0.0010436606200657306,0.8799232973380087
1984,0.09163787961023512,0.0005994200219285802,0.9077627003678362
1985,0.0686308776545756,0.00030364537508072837,0.9310654769703437
1986,0.04985584741378869,0.00013936261759604643,0.9500047899686153
1987,0.035023740897136744,8.683844824481613e-05,0.9648894206546185
1988,0.023754861378691938,0.00012527235182707258,0.976119866269481
1989,0.015619249743374279,0.00023420964222190872,0.9841465406144038
1990,0.010171312924817946,0.00039459661586294516,0.9894340904593192
1991,0.006976757947607508,0.0005894720487147954,0.9924337700036777
1992,0.00563151781668308,0.0008043383210391176,0.9935641438622778
1993,0.005773437613195899,0.0010272794781848314,0.9931992829086194
1994,0.007088042253911601,0.0012488987662676605,0.9916630589798207
1995,0.009309860031647072,0.0014621405887748598,0.9892279993795781
1996,0.012220673518142293,0.0016620494238583675,0.9861172770579992
1997,0.01564583877666426,0.0018455036636852377,0.9825086575596504
1998,0.01944955038782855,0.0020109503165234243,0.978539499295648
1999,0.023529676539080772,0.0021581555163008056,0.9743121679446184
2000,0.027812581074487315,0.0022879785693930535,0.9698994403561196
2001,0.03224819328513072,0.002402172893496299,0.9653496338213731
2002,0.0368054623957815,0.0025032127229810274,0.9606913248812374
2003,0.041468268258993364,0.002594143847914372,0.9559375878930922
2004,0.046231799211675424,0.0026784555008371245,0.9510897452874875
2005,0.05109938909559882,0.002759970274327921,0.9461406406300732
2006,0.056079785519351555,0.002842749744655118,0.9410774647359933
2007,0.06118481945332274,0.002931012826218308,0.9358841677204589
2008,0.0664274434871438,0.0030290662754940685,0.930543490237362
2009,0.07182010989500012,0.0031412450420229966,0.9250386450629768
2010,0.07737346145173482,0.0032718628991543182,0.9193546756491108
2011,0.08309531034784688,0.003425171753508463,0.9134795178986446
2012,0.08898988300004283,0.00360533070372117,0.907404786296236
2013,0.09505730822051414,0.0038163843407148863,0.9011263074387709
2014,0.10129332592178275,0.004062249986585124,0.8946444240916321
2015,0.10768919415475536,0.004346714868328544,0.8879640909769161
2016,0.1142317682300207,0.004673442250362428,0.881094789519617
2017,0.12090372730395675,0.0050459868459921614,0.8740502858500511
2018,0.12768392182716135,0.005467818637723901,0.8668482595351148
2019,0.13454781385334674,0.005942355184501923,0.8595098309621513
2020,0.1414679837969233,0.006473000952908613,0.8520590152501681
2021,0.14841467979971137,0.00706319315358219,0.8445221270467064
2022,0.15535638280536473,0.007716453242379138,0.8369271639522561
2023,0.16226037127407356,0.008436443062364723,0.8293031856635618
2024,0.16909326288008883,0.009227024153145908,0.8216797129667652
2025,0.17582152249647467,0.010092320076114806,0.8140861574274105
2026,0.18241192376182136,0.011036780482941131,0.8065512957552375
2027,0.18883195767707944,0.012065245586705263,0.7991027967362153
