year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.0909264785508486,0.00045369019685819855,0.9086198312522932
1981,0.07050153926383627,0.0003277648172246987,0.929170695918939
1982,0.053406507041255706,0.00024486806443744255,0.9463486248943068
1983,0.03941371833902149,0.00019371019538218763,0.9603925714655963
1984,0.028237359790238833,0.00016461144342359268,0.9715980287663376
1985,0.019557523396704763,0.00014972281000625063,0.9802927537932891
1986,0.013041162423862055,0.00014307755858784191,0.98681576001755
1987,0.008358971374236515,0.0001405115377050535,0.9915005170880584
1988,0.005197945961604538,0.0001394933960864873,0.9946625606423091
1989,0.0032698986774100667,0.0001389016230083973,0.9965911996995817
1990,0.0023165073838201503,0.00013877862265947147,0.9975447139935203
1991,0.002111598403458076,0.00014008380509164157,0.9977483177914502
1992,0.0024613663316552467,0.00014446020763621463,0.9973941734607086
1993,0.003203157263274108,0.00015402306254458484,0.9966428196741813
1994,0.004203332830443168,0.00017117410476394002,0.9956254930647929
1995,0.005354615555281221,0.00019844216238832323,0.9944469422823304
1996,0.006573209057554486,0.00023834885105105094,0.9931884420913943
1997,0.007795894677781775,0.000293297119845699,0.9919108082023724
1998,0.008977235079911997,0.00036547996136429887,0.9906572849587237
1999,0.010086960663991488,0.00045680676119431,0.9894562325748143
2000,0.011107577827397332,0.0005688451177076121,0.988323577054895
2001,0.012032209332742854,0.0007027760064722535,0.987265014660785
2002,0.01286266457472936,0.0008593610665275636,0.9862779743587431
2003,0.013607724036855003,0.0010389205954055233,0.9853533553677395
2004,0.014281620738209965,0.0012413216756199076,0.9844770575861702
2005,0.014902698864278316,0.0014659756842979536,0.9836313254514237
2006,0.015492230501133604,0.0017118446302966512,0.9827959248685697
2007,0.01607337384771302,0.001977456252989614,0.9819491698992975
2008,0.016670258708017274,0.0022609271258863055,0.9810688141660964
2009,0.01730718698726685,0.0025599933801505677,0.9801328196325826
2010,0.018007939366481488,0.0028720488207969203,0.9791200118127217
2011,0.018795180617370632,0.0031941891763203694,0.978010630206309
2012,0.0196899578645479,0.0035232622788474396,0.9767867798566047
2013,0.020711287527200493,0.003855922666953307,0.9754327898058462
2014,0.021875826505407737,0.004188689840795466,0.9739354836537968
2015,0.023197624658024447,0.004518008936798956,0.9722843664051766
2016,0.02468795390083579,0.004840312481080469,0.9704717336180837
2017,0.02635521063892584,0.00515208204945177,0.9684927073116224
2018,0.02820488613488089,0.005449908462594064,0.966345205402525
2019,0.03023959935943716,0.005730549475133184,0.9640298511654296
2020,0.03245918607089756,0.005990983842680036,0.9615498300864224
2021,0.0348608383223414,0.006228460517333293,0.9589107011603254
2022,0.037439285172302626,0.0064405428557660046,0.9561201719719313
2023,0.04018700917698214,0.006625146391444097,0.9531878444315737
2024,0.04309448918460567,0.006780570554027411,0.950124940261367
2025,0.04615046304361838,0.0069055233031038695,0.9469440136532777
2026,0.049342202067152424,0.006999139382607543,0.9436586585502401
2027,0.05265579097758566,0.007060991748422517,0.9402832172739918
2028,0.056076406968161574,0.007091096434521899,0.9368324965973166
2029,0.05958859218442163,0.007089911398690137,0.9333214964168882
2030,0.06317651423047826,0.007058329626110922,0.9297651561434108
2031,0.06682421380815427,0.006997666985886744,0.926178119205959
2032,0.07051583169312776,0.006909644997719643,0.9225745233091526
2033,0.07423581736711703,0.006796369424013703,0.9189678132088693
2034,0.07796911499869806,0.006660305123556975,0.915370579877745
2035,0.08170132739222026,0.006504247068012928,0.9117944255397668
2036,0.08541885657826026,0.006331288372990239,0.9082498550487494
2037,0.08910902286570688,0.006144785756703941,0.9047461913775892
2038,0.09276016029566275,0.00594832204977836,0.901291517654559
2039,0.09636169375265888,0.00574566690681916,0.897892639340522
2040,0.09990419404685287,0.005540735118521666,0.8945550708346254
2041,0.10337941519554418,0.005337543025365727,0.8912830417790901
2042,0.1067803150942677,0.00514016323012889,0.8880795216756034
2043,0.11010106036927231,0.0049526777734317864,0.884946261857296
2044,0.1133370148355702,0.004779129244001218,0.8818838559204286
2045,0.11648471936369413,0.004623471177299509,0.8788918094590064
2046,0.11954185442602501,0.004489516879256644,0.8759686286947184
2047,0.12250719651355645,0.004380887325459033,0.8731119161609845
2048,0.1253805624601757,0.004300958599046514,0.8703184789407777
2049,0.1281627474905129,0.004252808801704768,0.8675844437077823
2050,0.13085545406975302,0.004239165310296548,0.8649053806199505
2051,0.13346121690776946,0.004262352722970313,0.8622764303692603
2052,0.1359833214502691,0.004324241888642308,0.8596924366610886
2053,0.13842571942291296,0.004426201248854608,0.8571480793282324
2054,0.14079294318770633,0.004569050548873446,0.8546380062634202
2055,0.14309001702477536,0.004753018471569494,0.8521569645036552
2056,0.14532237131967163,0.00497770431025989,0.8496999243700685
2057,0.14749575847202367,0.0052420452034942985,0.8472621963244821
2058,0.14961617243810463,0.005544289389491918,0.8448395381724034
2059,0.15168977559411725,0.005881976539781124,0.8424282478661016
2060,0.15372283392760164,0.0062519261723336965,0.8400252399000646
2061,0.15572166151266187,0.006650234660633399,0.8376281038267047
2062,0.1576925811029023,0.007072281561298022,0.8352351373357997
2063,0.15964189683819938,0.007512746265881081,0.8328453568959194
2064,0.16157588729837155,0.00796563551622796,0.8304584771854004
2065,0.16350081910628092,0.008424321722137905,0.8280748591715812
2066,0.16542298317024487,0.008881593347461036,0.825695423482294
2067,0.16734875747110237,0.009329717340299496,0.8233215251885981
2068,0.16928469869651583,0.009760514276847114,0.820954787026637
2069,0.17123766468160856,0.010165446317029116,0.8185968890013623
2070,0.17321497054171398,0.010535719236904858,0.8162493102213811
2071,0.1752245819161654,0.010862398515302527,0.813913019568532
2072,0.1772753445518671,0.011136541284435048,0.8115881141636978
2073,0.1793772580817023,0.011349344795550985,0.8092733971227468
2074,0.18154178564870727,0.011492313158793163,0.8069659011924996
2075,0.18378221284997148,0.01155744447053694,0.8046603426794916
2076,0.18611404506221468,0.01153744096159921,0.802348513976186
2077,0.18855544920459272,0.011425944009308709,0.8000186067860985
2078,0.19112773281477022,0.011217798080667219,0.7976544691045625
2079,0.19385585890742624,0.010909346451448391,0.7952347946411255
2080,0.1967689834139613,0.010498760514780285,0.7927322560712585
2081,0.19990100657728682,0.009986407006540332,0.7901125864161728
2082,0.20329111440408237,0.009375252649955552,0.7873336329459621
2083,0.2069842883266413,0.00867130587546232,0.7843444057978963
2084,0.21103174254673082,0.00788409180067948,0.7810841656525896
2085,0.21549124339689063,0.00702715141205683,0.7774816051910526
2086,0.22042725183981707,0.006118550954298694,0.7734541972058843
2087,0.22591081518407713,0.005181378630757863,0.768907806185165
2088,0.2320191161343359,0.004244196315621249,0.7637366875500428
2089,0.23883459189264994,0.003341402638881617,0.7578240054684684
2090,0.2464435083067471,0.002513451660391149,0.7510430400328617
2091,0.254933897905051,0.0018068586776799093,0.7432592434172691
2092,0.26439277622492463,0.0012739162049153362,0.73433330757016
2093,0.2749025950590379,0.0009720378851982464,0.7241253670557638
2094,0.2865369438079279,0.0009626539288695399,0.7125004022632027
2095,0.2993556089653297,0.0013095982796286433,0.6993347927550416
2096,0.31339919652401477,0.002076962686404612,0.6845238407895806
2097,0.3286836582423571,0.0033264436215731112,0.6679898981360698
2098,0.34519517535660127,0.0051142764077489475,0.6496905482356498
2099,0.36288594961011833,0.007487928566352162,0.6296261218235295
