year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.07033661541249893,0.001331015652515022,0.9283323689349862
1981,0.05489404679700945,0.0008745645525604755,0.9442313886504301
1982,0.042469500224511555,0.0005347816801428981,0.9569957180953456
1983,0.032693742324418254,0.0002954538062605239,0.9670108038693211
1984,0.02518407598976743,0.0001401081766138008,0.9746758158336187
1985,0.019566277224056256,5.2853399505362044e-05,0.9803808693764384
1986,0.015490401876772501,1.8966155618675956e-05,0.9844906319676089
1987,0.012640969202140423,2.5250868642397707e-05,0.9873337799292172
1988,0.0107424636750132,6.021476530427897e-05,0.9891973215596825
1989,0.00956123810666082,0.0001141045875074321,0.9903246573058317
1990,0.00890485192353344,0.0001788477846731739,0.9909163002917933
1991,0.00861972708283836,0.00024793385682867007,0.991132339060333
1992,0.008587813513384661,0.000316263331836953,0.9910959231547783
1993,0.008722770492204027,0.00037998395486189737,0.990897245552934
1994,0.008966010523185575,0.00043632721680711027,0.9905976622600074
1995,0.009282823548870289,0.0004834530779437568,0.9902337233731858
1996,0.00965870627890162,0.0005203071889680643,0.9898209865321302
1997,0.010095955029887001,0.0005464920610612187,0.9893575529090517
1998,0.010610537912522906,0.0005621523679881328,0.9888273097194891
1999,0.011229238094287249,0.0005678732159338667,0.9882028886897789
2000,0.011987046902041193,0.0005645900297367365,0.9874483630682221
2001,0.012924782984423787,0.0005535085882362907,0.98652170842734
2002,0.014086915273572276,0.000536033486072906,0.9853770512403548
2003,0.015519574006834538,0.0005137041337884078,0.9839667218593771
2004,0.017268739947690653,0.0004881369500883425,0.982243123102221
2005,0.019378609724511203,0.0004609733566167371,0.9801604169188721
2006,0.021890141849269847,0.00043383303739079587,0.9776760251133393
2007,0.024839791001723562,0.0004082724048495543,0.9747519365934268
2008,0.028258442574443494,0.00038574820407812164,0.9713558092214785
2009,0.03217055882142675,0.00036758653542722734,0.9674618546431462
2010,0.03659354564741284,0.0003549574128696677,0.9630514969397174
2011,0.04153734710247296,0.0003488551418847713,0.9581137977556422
2012,0.04700426544910476,0.00035008455571281796,0.9526456499951824
2013,0.05298900397056845,0.0003592532039848132,0.9466517428254467
2014,0.05947891585764322,0.0003767693420915974,0.9401443148002652
2015,0.06645444228728349,0.0004028453547531982,0.9331427123579633
2016,0.073889711825611,0.00043750629521466196,0.9256727818791742
2017,0.08175327218628169,0.0004806027418952288,0.917766125071823
2018,0.09000892056869897,0.0005318274718540686,0.9094592519594469
2019,0.09861659865301133,0.0005907349590646671,0.900792666387924
2020,0.10753331634956896,0.0006567629846874608,0.8918099206657435
2021,0.11671407544061456,0.000729255513642402,0.882556669045743
2022,0.1261127625346852,0.0008074859451265677,0.8730797515201882
2023,0.13568298777288362,0.0008906802501575087,0.8634263319769588
2024,0.14537885155328226,0.0009780391176155887,0.8536431093291021
2025,0.1551556244897545,0.0010687588484796973,0.8437756166617658
2026,0.1649703319634948,0.001162050480401568,0.8338676175561036
2027,0.17478224157141406,0.00125715692908832,0.8239606014994976
2028,0.18455325063703254,0.001353367980836468,0.8140933813821309
2029,0.1942481797364556,0.0014500331871029634,0.8043017870764415
