year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.10707449580923509,0.004879633390289556,0.8880458708004755
1981,0.08425378087701821,0.0031417184737686284,0.9126045006492131
1982,0.06499967547923786,0.001853351469291442,0.9331469730514708
1983,0.049112540809715555,0.0009582443890197379,0.9499292148012647
1984,0.03630410907878108,0.0003948571861195037,0.9633010337350993
1985,0.026230461876300234,0.00010085001060292603,0.9736686881130969
1986,0.018521671521812444,1.6577817521276597e-05,0.9814617506606662
1987,0.012806034230045666,8.753766424321704e-05,0.9871064281057111
1988,0.008728164833428854,0.00026584016257953066,0.9910059950039917
1989,0.005961197758086432,0.0005108694938660816,0.9935279327480474
1990,0.0042139210207297875,0.000789331010946806,0.9949967479683235
1991,0.0032339132674784137,0.0010748795472282852,0.9956912071852932
1992,0.002807764473376792,0.0013474927543967333,0.9958447427722265
1993,0.002759333781962976,0.0015927164029461295,0.995647949815091
1994,0.0029468130664049757,0.001800872293349376,0.9952523146402458
1995,0.0032591726167547283,0.0019662872677369395,0.9947745401155083
1996,0.00361239282873661,0.002086577754379004,0.9943010294168845
1997,0.003945745516203068,0.0021620068237378845,0.993892247660059
1998,0.00421828229733019,0.0021949180776242028,0.9935867996250455
1999,0.004405612488594989,0.0021892445346675575,0.9934051429767374
2000,0.004497001210857559,0.0021500861147046844,0.9933529126744378
2001,0.004492786286787574,0.0020833474671156883,0.9934238662460968
2002,0.004402095878411656,0.001995428430310252,0.993602475691278
2003,0.004240838925706626,0.0018929591932087088,0.9938662018810848
2004,0.004029938335782161,0.001782573893710094,0.9941874877705078
2005,0.0037937790580853895,0.0016707175335966336,0.994535503408318
2006,0.0035588459526776396,0.0015634818384507954,0.9948776722088717
2007,0.0033525318089629563,0.0014664677233067278,0.9951810004677304
2008,0.0032020993798819787,0.0013846718951892848,0.9954132287249288
2009,0.0031337863767701645,0.0013223965527037634,0.9955438170705261
2010,0.003172045057311278,0.0012831811473813367,0.9955447737953074
2011,0.0033389109572606866,0.001269755830763308,0.9953913332119759
2012,0.003653496319172385,0.0012840156522916618,0.9950624880285359
2013,0.004131604865852997,0.0013270151718940725,0.994541379962253
2014,0.004785463517409706,0.0013989821017288229,0.9938155543808613
2015,0.005623566549991254,0.0014993491791864715,0.9928770842708223
2016,0.006650625713239578,0.0016268022991913539,0.991722571987569
2017,0.007867618801921626,0.0017793431994753024,0.9903530379986032
2018,0.00927192665795936,0.0019543641862466883,0.9887737091557939
2019,0.01085754857533273,0.0021487329231145488,0.9869937185015526
2020,0.012615383191834768,0.0023588840584493503,0.9850257327497159
2021,0.014533562305663375,0.002580915811987478,0.9828855218823492
2022,0.016597824480906315,0.0028106882043464764,0.9805914873147471
2023,0.018791915537101272,0.003043921378151467,0.9781641630847473
2024,0.0210980026412723,0.003276291138995033,0.9756257062197328
2025,0.023497091626548144,0.003503520441817661,0.9729993879316342
2026,0.02596943645938036,0.003721464989085984,0.9703090985515337
2027,0.02849493247299379,0.0039261919745080705,0.9675788755524981
2028,0.0310534864753077,0.0041140510173659555,0.9648324625073263
2029,0.03362535708397737,0.004281736768779117,0.9620929061472435
2030,0.036191463674047915,0.004426343369938617,0.9593821929560135
2031,0.03873365847516139,0.004545410060253288,0.9567209314645853
2032,0.04123496351016052,0.004636958819876698,0.9541280776699628
2033,0.04367976953560823,0.004699523835403624,0.9516207066289882
2034,0.046054000682121524,0.004732173628689377,0.9492138256891891
2035,0.048345242661895285,0.004734526213479641,0.9469202311246251
2036,0.05054283989661638,0.004706757073875614,0.944750403029508
2037,0.052637959538766294,0.004649601366102303,0.9427124390951314
2038,0.05462362901904564,0.00456434985173773,0.9408120211292166
2039,0.056494744300209045,0.004452839236013242,0.9390524164637778
2040,0.05824805501688669,0.004317436761221229,0.937434508221892
2041,0.05988212424789651,0.004161019313428674,0.9359568564386749
2042,0.06139726723350388,0.00398694694756228,0.9346157858189338
2043,0.06279546854476908,0.0037990306712681068,0.9334055007839628
2044,0.06408027932426152,0.003601494419716737,0.9323182262560217
2045,0.0652566940691361,0.0033989309355413424,0.9313443749953226
2046,0.06633101007384463,0.003196251817889713,0.9304727381082656
2047,0.06731066742416902,0.0029986310393812,0.9296907015364498
2048,0.06820407222228261,0.0028114424656123884,0.9289844853121051
2049,0.06902040395621246,0.002640191502015418,0.928339404541772
2050,0.0697694073219063,0.002490440743519584,0.9277401519345742
2051,0.07046117120059933,0.0023677308989831247,0.9271710979004175
2052,0.07110589735652668,0.0022774971996457664,0.9266166054438275
2053,0.07171366186069292,0.0022249826005251365,0.9260613555387819
2054,0.07229417244403334,0.0022151490724117285,0.9254906784835549
2055,0.07285652606638865,0.0022525884984858397,0.9248908854351255
2056,0.07340897406616405,0.0023414348348607303,0.9242495910989752
2057,0.07395869635470467,0.0024852802723289067,0.9235560233729665
2058,0.07451159629812967,0.002687096011365486,0.9228013076905048
2059,0.0750721178358351,0.0029491617389112573,0.9219787204252538
2060,0.07564309525480939,0.0032730045637486805,0.9210839001814419
2061,0.07622564135274033,0.0036593502788473354,0.9201150083684123
2062,0.07681908156798073,0.0041080887472786515,0.9190728296847406
2063,0.07742093948453352,0.004618255159218146,0.9179608053562484
2064,0.07802698269900317,0.005188028675709344,0.9167849886252876
2065,0.07863133370971014,0.005814749861438888,0.915553916428851
2066,0.07922665215830006,0.006494957280017925,0.914278390561682
2067,0.07980439518779255,0.00722444422257285,0.9129711605896346
2068,0.08035516085967558,0.007998335645937665,0.9116465034943868
2069,0.080869121796023,0.00881118551367692,0.9103196926903001
2070,0.08133655548281778,0.009657094588043556,0.9090063499291385
2071,0.08174847982213314,0.01052984814750093,0.9077216720303659
2072,0.08209740189746743,0.01142307493389654,0.906479523168636
2073,0.08237819189576279,0.01233042665240126,0.9052913814518359
2074,0.08258909360581802,0.013245779519076151,0.9041651268751058
2075,0.0827328855370538,0.014163459229141648,0.9031036552338045
2076,0.08281820692816315,0.015078490445940089,0.9021033026258967
2077,0.08286106101019754,0.015986874359908892,0.9011520646298936
2078,0.08288650885555669,0.016885894834167546,0.9002275963102757
2079,0.08293055451257803,0.017774456674410903,0.8992949888130112
2080,0.08304221677794732,0.018653456514032267,0.8983043267080204
2081,0.08328576032668586,0.01952618502290906,0.8971880546504052
2082,0.08374302958859857,0.02039875679834415,0.8958582136130573
2083,0.08451579151069911,0.02128055713969467,0.8942036513496062
2084,0.08572793401224589,0.02218468892576774,0.8920873770619865
2085,0.08752729416684561,0.023128390401290368,0.889344315431864
2086,0.09008680785097314,0.024133382370216973,0.8857798097788098
2087,0.09360456734727052,0.025226084841634876,0.8811693478110946
2088,0.09830228539926228,0.026437628248288454,0.8752600863524493
2089,0.10442158549512827,0.027803565302438223,0.8677748492024335
2090,0.11221752656702345,0.029363180912283453,0.858419292520693
2091,0.1219488510845854,0.031158300610242533,0.8468928483051721
2092,0.13386467358508256,0.03323152022049127,0.8329038061944263
2093,0.14818774296059162,0.035623833599940806,0.8161884234394676
2094,0.16509501295755674,0.038371716410983595,0.7965332706314597
