year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.046295266843631326,0.0029226416813249207,0.9507820914750438
1981,0.034828421939795955,0.0019726626650347447,0.9631989153951692
1982,0.025624321463840593,0.0012577641555170463,0.9731179143806423
1983,0.01840125831695006,0.0007426632550584233,0.9808560784279915
1984,0.01287680940370501,0.0003932566601866324,0.9867299339361084
1985,0.008779413665942166,0.00017774508131650918,0.9910428412527413
1986,0.005856510483970116,6.735414471840697e-05,0.9940761353713115
1987,0.0038796506468049335,3.671658288310657e-05,0.996083632770312
1988,0.0026471304486859336,6.399007703580183e-05,0.9972888794742782
1989,0.0019847280905229982,0.000130782695686077,0.9978844892137909
1990,0.0017450778397791482,0.00022194911677458876,0.9980329730434463
1991,0.0018061363502079586,0.00032530870641393685,0.9978685549433781
1992,0.002069102205902933,0.0004313243682508202,0.9974995734258462
1993,0.0024560601406375866,0.0005327701697654301,0.9970111696895969
1994,0.0029075417023735847,0.0006244062373162968,0.9964680520603101
1995,0.0033801320230492874,0.0007026728173511521,0.9959171951595995
1996,0.003844201568653986,0.000765409491658222,0.9953903889396878
1997,0.004281807523628908,0.0008116026302684312,0.9949065898461026
1998,0.0046847833330783736,0.0008411610372612941,0.9944740556296603
1999,0.005053019457923016,0.0008547187591823335,0.9940922617828947
2000,0.005392927792020127,0.0008534630761741685,0.9937536091318057
2001,0.005716077365800857,0.00083898516200486,0.9934449374721942
2002,0.0060379867486238465,0.0008131514305180105,0.9931488618208582
2003,0.00637705777233561,0.0007779929982510772,0.9928449492294134
2004,0.006753636839320841,0.0007356114510060931,0.9925107517096731
2005,0.007189192084921663,0.0006880993764616937,0.9921227085386166
2006,0.007705595542926613,0.0006374738925255126,0.9916569305645478
2007,0.008324502919805679,0.0005856224035682402,0.9910898746766261
2008,0.009066823232800525,0.0005342593027603432,0.9903989174644391
2009,0.009952274253637408,0.00048489290980904956,0.9895628328365536
2010,0.01099901798891342,0.0004388019759983909,0.9885621800350882
2011,0.012223373863901685,0.00039702096008350867,0.9873796051760149
2012,0.013639604793860878,0.00036033348366202087,0.9860000617224771
2013,0.015259772705319773,0.00032927335169699964,0.9844109539429833
2014,0.017093659973739846,0.00030413235794500034,0.9826022076683152
2015,0.019148751342397817,0.00028497420655406184,0.9805662744510482
2016,0.02143027158422679,0.0002716537122780154,0.9782980747034952
2017,0.023941273194589108,0.0002638405028938273,0.9757948863025171
2018,0.026682767251854887,0.00026104640719581257,0.9730561863409493
2019,0.029653891173895695,0.0002626555175328267,0.9700834533085714
2020,0.0328521060756192,0.00026795627485495436,0.9668799376495258
2021,0.036273416298077,0.0002761745507529991,0.96345040915117
2022,0.03991260374781587,0.0002865069900511625,0.959800889262133
2023,0.04376347119128985,0.000298153975796773,0.9559383748329134
2024,0.04781908611705322,0.000310351284306583,0.9518705625986401
2025,0.052072020603225,0.0003224000671176529,0.9476055793296574
2026,0.05651458062930285,0.0003336944904699194,0.9431517248802274
2027,0.06113902094699555,0.0003437466208593389,0.9385172324321451
2028,0.06593774101657557,0.00035220821208377525,0.9337100507713407
2029,0.07090345830438927,0.0003588890605632589,0.9287376526350475
2030,0.07602935701241369,0.0003637717522274255,0.9236068712353589
2031,0.08130921094628502,0.00036702256496313297,0.9183237664887519
2032,0.08673747675286726,0.00036899856398486835,0.9128935246831479
2033,0.09230936073569117,0.0003702506637921571,0.9073203886005166
2034,0.09802085633844987,0.000371522814642475,0.9016076208469077
2035,0.10386875350107405,0.0003737471838963541,0.8957574993150296
2036,0.10985062146391622,0.0003780355801425003,0.8897713429559413
2037,0.1159647656625104,0.00038566698404284754,0.8836495673534468
