year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.14592102818704694,0.0017284236959260915,0.8523505481170269
1981,0.11750370671640378,0.001199195454066524,0.8812970978295297
1982,0.09276612800530978,0.0008042299404198678,0.9064296420542705
1983,0.07168204039337421,0.0005241474502835961,0.9277938121563422
1984,0.05410398238199334,0.000338785529760835,0.9455572320882458
1985,0.03979042258514323,0.00022851760259930901,0.9599810598122575
1986,0.02843475146507729,0.00017528089326615645,0.9713899676416565
1987,0.019692797481851713,0.00016327688062647621,0.9801439256375218
1988,0.013206626207037891,0.00017935907683862712,0.9866140147161234
1989,0.008623486247327792,0.00021315560697107648,0.9911633581457011
1990,0.00560966529910106,0.0002569892977070401,0.9941333454031919
1991,0.003859645307354295,0.00030565920498921805,0.9958346954876565
1992,0.0031012917733832623,0.0003561397677330592,0.9965425684588837
1993,0.003097939778926144,0.0004072422971598081,0.996494817923914
1994,0.003648216811500585,0.00045927073593542844,0.995892512452564
1995,0.004584335489537392,0.0005136929331984177,0.9949019715772642
1996,0.005769448070714578,0.0005728393054401824,0.9936577126238453
1997,0.007094509389106614,0.0006396347837829872,0.9922658558271104
1998,0.008474967776204347,0.0007173650732149116,0.9908076671505807
1999,0.009847496555887857,0.0008094760987130136,0.9893430273453991
2000,0.011166897555889285,0.000919403926718928,0.9879136985173919
2001,0.012403249880076236,0.0010504318097845002,0.9865463183101393
2002,0.01353933575984241,0.0012055714228199931,0.9852550928173376
2003,0.014568347939483197,0.0013874653965341545,0.9840441866639826
2004,0.01549186740313414,0.0015983086442100255,0.9829098239526558
2005,0.016318092677453662,0.0018397869842681947,0.9818421203382781
2006,0.017060296285207485,0.0021130312546916016,0.9808266724601009
2007,0.017735484747340664,0.0024185862420484853,0.9798459290106108
2008,0.018363240313087992,0.0027563933507215492,0.9788803663361905
2009,0.018964723661319866,0.0031257865501339815,0.9779094897885461
2010,0.019561822011664946,0.003525500949754599,0.9769126770385805
2011,0.020176426008598924,0.003953693411658116,0.975869880579743
2012,0.020829825820493596,0.00440797463235793,0.9747621995471484
2013,0.021542215318449003,0.004885451378825357,0.9735723333027256
2014,0.022332295090253737,0.005382778771141245,0.9722849261386051
2015,0.023216968837478577,0.005896220479796534,0.9708868106827249
2016,0.02421112420024383,0.0064217160484027124,0.9693671597513535
2017,0.025327492360006785,0.006954953924186885,0.9677175537158064
2018,0.026576579243389072,0.007491448637774628,0.9659319721188363
2019,0.027966661921102164,0.008026619829765193,0.9640067182491326
2020,0.029503841585770636,0.008555873200186713,0.9619402852140426
2021,0.031192147279019936,0.00907468011333084,0.9597331726076492
2022,0.03303368124166117,0.00957865539636768,0.9573876633619711
2023,0.035028798232062446,0.01006363254553581,0.9549075692224017
2024,0.03717631149946656,0.010525733857404329,0.9522979546431292
2025,0.03947371665805505,0.010961435928823848,0.9495648474131211
2026,0.04191742691604327,0.01136762957173291,0.9467149435122237
2027,0.044503012097339444,0.011741673040487245,0.9437553148621732
2028,0.04722543544292222,0.012081438871688117,0.9406931256853897
2029,0.0500792821888288,0.012385354486132174,0.937535363325039
2030,0.053058975278496484,0.012652435014974095,0.9342885897065294
2031,0.05615897335937062,0.012882311057615265,0.9309587155830141
2032,0.05937394816788842,0.013075248315091752,0.9275508035170198
2033,0.06269893834872259,0.013232162366653413,0.924068899284624
2034,0.06612947714023892,0.01335462625329115,0.9205158966064699
2035,0.06966169346578084,0.013444872635226215,0.9168934338989929
2036,0.07329238446815185,0.013505790257189003,0.9132018252746592
2037,0.07701906007746921,0.013540914124108133,0.9094400257984226
2038,0.08083995837327351,0.013554410276411539,0.905605631350315
2039,0.08475403473098791,0.013551054579182497,0.9016949106898295
2040,0.08876092234537306,0.01353620614742365,0.8977028715072034
2041,0.09286086831084794,0.013515773761306818,0.8936233579278452
2042,0.09705464606198261,0.013496177134121814,0.8894491768038956
2043,0.1013434446512607,0.013484301318494195,0.8851722540302451
2044,0.10572873982125928,0.013487445145499492,0.8807838150332412
2045,0.11021214798692569,0.013513263410343847,0.8762745886027306
2046,0.11479526598922596,0.013569702414923333,0.8716350315958508
2047,0.1194795019643714,0.013664930701606065,0.8668555673340226
2048,0.12426589822841067,0.013807263667851856,0.8619268381037374
2049,0.12915495334994823,0.014005083795688461,0.8568399628543633
2050,0.13414644579197332,0.014266757609896591,0.8515867965981302
2051,0.13923926422225238,0.014600549178389252,0.8461601865993583
2052,0.1444312489153522,0.015014533792017474,0.8405542172926304
2053,0.1497190499445097,0.01551651071849324,0.8347644393369971
2054,0.15509800476690447,0.016113918625047678,0.8287880766080479
2055,0.16056204095087062,0.01681375521687491,0.8226242038322544
2056,0.16610360731878107,0.01762250196831653,0.8162738907129025
2057,0.17171363542197937,0.018546056605904002,0.8097403079721167
2058,0.17738153630993675,0.019589675265429197,0.8030287884246341
2059,0.18309523146502013,0.02075792501023705,0.7961468435247429
2060,0.18884122105878123,0.022054648150150295,0.7891041307910684
2061,0.1946046876274084,0.02348294036117006,0.7819123720114215
2062,0.20036963609244218,0.025045141127392798,0.774585222780165
2063,0.2061190662760339,0.02674283880123839,0.7671380949227277
2064,0.21183517931200077,0.02857688780515549,0.7595879328828438
2065,0.21749961093204231,0.030547438929182796,0.7519529501387748
2066,0.22309369283172292,0.032653980038896344,0.7442523271293808
2067,0.22859873680176204,0.03489538640537219,0.7365058767928658
2068,0.23399634045342835,0.037269977879068446,0.7287336816675033
2069,0.23926871150628068,0.039775580838791944,0.7209557076549273
2070,0.2443990101893851,0.04240959252757459,0.7131913972830404
2071,0.24937170886661314,0.045169043464828085,0.7054592476685588
2072,0.25417296855837324,0.04805065701065488,0.6977763744309717
2073,0.2587910350969146,0.051050901020376745,0.6901580638827087
2074,0.263216657746149,0.05416602877471955,0.6826173134791315
2075,0.2674435313062465,0.05739210656718085,0.6751643621265728
2076,0.2714687688876776,0.060725023976385656,0.6678062071359369
2077,0.2752934086538583,0.0641604822677994,0.6605461090783423
2078,0.27892295854970206,0.06769396076789701,0.6533830806824009
2079,0.2823679841088448,0.07132065367479264,0.6463113622163625
2080,0.285644740386928,0.07503537651895521,0.6393198830941167
