year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.1638508068060999,0.004391531730487991,0.8317576614634122
1981,0.13492285345604468,0.00273047831814979,0.8623466682258055
1982,0.10986706454624143,0.0015659707483588953,0.8885669647053998
1983,0.0886230983708134,0.000820602113822894,0.9105562995153638
1984,0.07098096272319611,0.00041241040834867057,0.9286066268684552
1985,0.0566227442007124,0.0002612360152973556,0.9431160197839903
1986,0.04516465245946388,0.00029349829189574526,0.9545418492486404
1987,0.03619440631483963,0.0004452576203934464,0.963360336064767
1988,0.029301235040742085,0.0006637210548887583,0.9700350439043691
1989,0.024097699096248988,0.0009075109490012991,0.9749947899547496
1990,0.020233876122135848,0.0011460622182607335,0.9786200616596035
1991,0.017405188254468323,0.0013584851671512382,0.9812363265783806
1992,0.015355385638081627,0.0015321631437405917,0.9831124512181778
1993,0.013876133558970357,0.001661278080527215,0.9844625883605024
1994,0.012804417392839301,0.00174538743721875,0.985450195169942
1995,0.012018695475118678,0.0017881215989793177,0.986193182925902
1996,0.011434459497546002,0.0017960324483352794,0.9867695080541187
1997,0.01099963317550198,0.0017775987689102701,0.9872227680555877
1998,0.010690066584413908,0.0017423812837224434,0.9875675521318638
1999,0.010505258868938635,0.0017003125492785053,0.9877944285817829
2000,0.010464361072808239,0.0016611073856493007,0.9878745315415425
2001,0.010602460605217351,0.001633779540479426,0.9877637598543031
2002,0.010967125736766056,0.0016262542036548663,0.987406620059579
2003,0.011615178574734106,0.0016450688519057655,0.9867397525733602
2004,0.01260967109182593,0.001695158096528234,0.9856951708116458
2005,0.014017045823901784,0.0017797200380673215,0.9842032341380309
2006,0.015904477574616372,0.0019001634360591968,0.9821953589893244
2007,0.018337405265226828,0.002056135054787172,0.979606459679986
2008,0.02137727542102676,0.0022456253620997484,0.9763770992168734
2009,0.02507952548288512,0.0024651500314442037,0.9724553244856707
2010,0.029491842605120815,0.0027100020936663576,0.9677981553012128
2011,0.034652729173852245,0.0029745662753077854,0.9623727045508399
2012,0.04059040531043826,0.003252686341264975,0.9561569083482968
2013,0.04732206508550853,0.0035380719483007355,0.9491398629661908
2014,0.054853495666807195,0.003824731050241171,0.9413217732829515
2015,0.06317904897912631,0.004107412315308964,0.9327135387055647
2016,0.07228194530774905,0.004382042323447033,0.923336012368804
2017,0.08213487426143559,0.004646142439315715,0.9132189832992487
2018,0.09270084405455248,0.004899212171088642,0.9023999437743588
2019,0.10393422634820262,0.005143067718474903,0.8909227059333225
2020,0.1157819371165235,0.005382127173663909,0.8788359357098126
2021,0.12818469567309573,0.005623635572252475,0.8661916687546517
2022,0.14107830555639925,0.005877826889943502,0.8530438675536574
2023,0.15439490773361142,0.006158021160301905,0.8394470711060867
2024,0.16806416625278145,0.006480657012493988,0.8254551767347246
2025,0.18201435301141788,0.006865261396879908,0.8111203855917023
2026,0.19617331296378962,0.007334359438330134,0.7964923275978802
2027,0.21046929518761218,0.007913326797555936,0.7816173780148319
2028,0.2248316493419426,0.00863018764378158,0.7665381630142758
2029,0.23919139057699224,0.009515361249192632,0.7512932481738153
2030,0.2534816438759343,0.010601359243336658,0.7359169968807291
2031,0.2676379826302009,0.011922436032090769,0.7204395813377084
2032,0.28159867903103925,0.013514193835416948,0.7048871271335438
2033,0.29530488654192766,0.015413144596329297,0.6892819688617431
2034,0.30870076965434,0.01765623176036647,0.6736429985852934
2035,0.3217336025693811,0.020280313827463464,0.6579860836031555
2036,0.33435385125146005,0.02332161573356089,0.642324533014979
2037,0.34651525170765013,0.026815152373959657,0.6266695959183901
2038,0.35817489521537615,0.03079413289086925,0.6110309718937545
2039,0.36929332904498435,0.0352893547394998,0.5954173162155159
2040,0.37983467286138844,0.04032859976663797,0.5798367273719736
2041,0.3897667542672436,0.04593604548755789,0.5642972002451985
2042,0.39906125939934073,0.052131705780600744,0.5488070348200585
2043,0.40769389248225335,0.05893091917354957,0.5333751883441971
2044,0.4156445354850801,0.06634389971737067,0.5180115647975492
2045,0.4228974006042049,0.07437536679048579,0.5027272326053092
2046,0.42944116144226885,0.08302427085682479,0.4875345677009062
2047,0.4352690525157304,0.09228362642989504,0.47244732105437465
2048,0.44037892688083635,0.10214046307629313,0.4574806100428705
2049,0.4447732626173343,0.1125758999096104,0.44265083747305517
