year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.08610977331623226,0.00017469287942132997,0.9137155338043464
1981,0.07176003860961269,0.00011099314382730948,0.92812896824656
1982,0.05924296815861059,6.745074281281485e-05,0.9406895810985766
1983,0.04843360558373242,3.955877096667042e-05,0.9515268356453009
1984,0.039194473741392746,2.3409694494400105e-05,0.9607821165641128
1985,0.03138164512824365,1.571902323900157e-05,0.9686026358485174
1986,0.02484988676905973,1.3817445680224808e-05,0.9751362957852601
1987,0.01945681585888602,1.5618661350480356e-05,0.9805275654797635
1988,0.015066086565858994,1.9569883500562266e-05,0.9849143435506404
1989,0.011549685236571693,2.4591295003824787e-05,0.9884257234684245
1990,0.008789444745589561,3.0009663334939935e-05,0.9911805455910755
1991,0.006677904886905991,3.5490312579314985e-05,0.9932866048005147
1992,0.005118645126541973,4.0970521013885825e-05,0.9948403843524442
1993,0.004026210076318497,4.6596561991031097e-05,0.9959271933616904
1994,0.003325732484833144,5.2665785904735825e-05,0.9966216017292621
1995,0.002952344479436987,5.957459102396235e-05,0.9969880809295391
1996,0.0028504501410713656,6.777261668981862e-05,0.9970817772422389
1997,0.0029729180702923364,7.772326077296492e-05,0.9969493586689347
1998,0.003280239103368517,8.98703105611238e-05,0.9966298905860703
1999,0.003739682142490759,0.00010461045668503276,0.9961557074008243
2000,0.004324472639303657,0.0001222712757355124,0.9955532560849608
2001,0.005013009785308174,0.00014309432307491735,0.9948438958916169
2002,0.00578813363422259,0.0001672229298009095,0.9940446434359765
2003,0.006636447854588262,0.0001946943058948138,0.9931688578395169
2004,0.007547701810696206,0.00022543560594093877,0.9922268625833629
2005,0.008514232236494328,0.00025926358591417647,0.9912265041775914
2006,0.009530463734554894,0.00029588752548680397,0.9901736487399583
2007,0.010592466684107049,0.00033491511754423544,0.9890726181983488
2008,0.011697569005207386,0.0003758609849478849,0.9879265700098447
2009,0.01284401953318049,0.00041815760098893733,0.9867378228658306
2010,0.01403069935847229,0.000461168230032402,0.9855081324114953
2011,0.015256877916088816,0.0005042017056080631,0.9842389203783031
2012,0.01652201012308826,0.0005465287209255674,0.9829314611559862
2013,0.017825571491101037,0.0005873993502118229,0.9815870291586872
2014,0.019166928083156055,0.0006260615506654449,0.9802070103661785
2015,0.02054523751304201,0.0006617804360092286,0.9787929820509488
2016,0.021959378194588177,0.0006938579893681607,0.9773467638160437
2017,0.023407903992417205,0.000721653018387265,0.9758704429891956
2018,0.024889020873225955,0.000744601154436508,0.9743663779723376
2019,0.026400583049893313,0.0007622346873351741,0.9728371822627715
2020,0.02794010573001655,0.0007742019813824781,0.971285692288601
2021,0.029504791930071973,0.0007802864347802341,0.9697149216351477
2022,0.03109157117811119,0.0007804247008040976,0.9681280041210848
2023,0.03269714700876354,0.000774724098152138,0.9665281288930844
2024,0.034318052285963,0.0007634791673893408,0.9649184685466476
2025,0.03595070886063103,0.0007471871461641899,0.9633021039932048
2026,0.03759149140608764,0.0007265623470625368,0.9616819462468498
2027,0.03923679253488187,0.0007025494224206902,0.9600606580426975
2028,0.04088308795321998,0.0006763353531739406,0.9584405766936062
2029,0.042527000824726116,0.0006493601077094861,0.9568236390675644
2030,0.04416536360321694,0.000623326056152022,0.955211310340631
2031,0.045795276583683465,0.0006002058440132332,0.9536045175723032
2032,0.047414162336387386,0.000582248890433108,0.9520035887731795
2033,0.04901981518820078,0.0005719862410399972,0.9504081985707592
2034,0.050610444705912194,0.0005722338514939938,0.9488173214425938
2035,0.05218471384476765,0.0005860940820409107,0.9472291920731913
2036,0.05374176989270426,0.0006169553658737737,0.945641274741422
2037,0.05528126831449773,0.0006684899176604803,0.9440502417678418
2038,0.056803390320005656,0.00074464933026076,0.9424519603497336
2039,0.058308852025355705,0.000849657904965334,0.940841490069679
2040,0.05979890670497687,0.0009880036879967862,0.9392130896070263
2041,0.061275338879372865,0.0011644268802603753,0.9375602342403668
2042,0.06274045108466676,0.0013839057003903143,0.9358756432149429
2043,0.0641970429390716,0.001651639246481751,0.9341513178144467
2044,0.06564838211262522,0.0019730278133195016,0.9323785900740552
2045,0.06709816888638867,0.002353649846705113,0.9305481812669062
2046,0.06855049277240856,0.002799236091953491,0.9286502711356379
2047,0.0700097826125748,0.003315640764871458,0.9266745766225538
2048,0.0714807507058931,0.00390880951169802,0.9246104397824089
2049,0.07296833087575628,0.0045847446929487955,0.922446924431295
2050,0.07447761213058089,0.005349467885623286,0.9201729199837958
2051,0.07601376746999398,0.00620897994966019,0.9177772525803458
2052,0.07758198061124454,0.007169218979264691,0.9152488004094909
2053,0.07918737030076232,0.00823601637062125,0.9125766133286165
2054,0.08083491395664598,0.009415051759257482,0.9097500342840965
2055,0.0825293729670169,0.01071180718618695,0.9067588198467961
2056,0.08427521940816268,0.0121315208936328,0.9035932596982046
2057,0.08607656786780672,0.013679141871463268,0.90024429026073
2058,0.08793711287685933,0.01535928531580032,0.8967036018073404
2059,0.08986007357370804,0.017176189840926587,0.8929637365853653
2060,0.09184814831358847,0.019133677449460523,0.8890181742369511
2061,0.0939034808629772,0.021235115967175672,0.8848614031698472
2062,0.09602763864061764,0.023483385824006348,0.8804889755353761
2063,0.09822160653973716,0.025880850334353132,0.8758975431259097
2064,0.10048579588199498,0.028429330662303538,0.8710848734557015
2065,0.10282007146384231,0.031130085299412646,0.8660498432367452
2066,0.10522379646685705,0.03398379448976468,0.8607924090433783
2067,0.10769589625213884,0.03699054891178493,0.8553135548360762
2068,0.11023494309113152,0.040149842863755766,0.8496152140451128
2069,0.1128392589453229,0.04346057129871722,0.84370016975596
2070,0.11550704042281593,0.04692102939676549,0.8375719301804186
2071,0.11823650138719198,0.050528915172967544,0.8312345834398405
2072,0.12102603688100586,0.0542813327483349,0.8246926303706592
2073,0.12387440376098956,0.05817479566795772,0.8179508005710527
2074,0.12678091966330177,0.062205228871645084,0.8110138514650531
2075,0.12974567839692472,0.06636796798016005,0.8038863536229153
2076,0.1327697791490395,0.07065775460489669,0.7965724662460638
2077,0.13585556921845665,0.07506872524212894,0.7890757055394144
2078,0.13900689701127064,0.07959439381927712,0.7813987091694523
2079,0.1422293738315817,0.08422762523897065,0.7735430009294475
2080,0.14553063934631405,0.08896059955056186,0.7655087611031242
2081,0.14892063033331068,0.09378476515361331,0.7572946045130761
2082,0.1524118447191432,0.09869078090032753,0.7488973743805292
2083,0.1560195986399409,0.10366844662292753,0.7403119547371316
2084,0.15976226805122237,0.10870662232410634,0.7315311096246713
2085,0.1636615073559562,0.11379313704406051,0.7225453555999832
2086,0.16774243728296312,0.11891468842230282,0.7133428742947342
2087,0.172033788010769,0.12405673728000378,0.7039094747092272
2088,0.17656798789095307,0.12920339744382256,0.6942286146652245
2089,0.1813811795863443,0.13433733027190295,0.6842814901417527
2090,0.18651314970510946,0.13943964456346575,0.6740472057314247
2091,0.1920071514232872,0.14448981410919276,0.66350303446752
2092,0.1979096025568169,0.14946561841940895,0.6526247790237741
2093,0.20426963797468342,0.15434311825090802,0.6413872437744086
2094,0.2111384989434316,0.15909667720728776,0.6297648238492807
2095,0.21856874357947398,0.16369903988903545,0.6177322165314907
2096,0.22661326648609967,0.1681214814680666,0.6052652520458337
2097,0.23532412405798722,0.1723340369512099,0.5923418389908028
2098,0.24475117120975887,0.17630582241152448,0.5789430063787167
2099,0.25494052666996203,0.18000545341013077,0.5650540199199071
