tas,year,esm,experiment,ensemble,variable,continent,type,name,acronym,value,ann_agg
,1980,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,300.6723572153108,300.6723572153108
,1980,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.8846706746058,298.8846706746058
,1980,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,299.63284569458744,299.63284569458744
,1980,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.8631253345252,296.8631253345252
,1980,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,294.80811853756995,294.80811853756995
,1980,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,296.3825819611285,296.3825819611285
,1980,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,297.6168400032188,297.6168400032188
,1980,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,263.08358654642944,263.08358654642944
,1980,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,274.72401178799515,274.72401178799515
,1980,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,270.3614812796771,270.3614812796771
,1980,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,270.7802501842842,270.7802501842842
,1980,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,288.98170392939,288.98170392939
,1980,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,280.5355020024709,280.5355020024709
,1980,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,274.3086219722386,274.3086219722386
,1980,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,288.4365403126023,288.4365403126023
,1980,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,299.50807835733616,299.50807835733616
,1980,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,298.6912127476967,298.6912127476967
,1980,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.22728124536377,299.22728124536377
,1980,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.6500335667506,298.6500335667506
,1980,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,295.4948444854783,295.4948444854783
,1980,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.5948075553085,292.5948075553085
,1980,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,287.6989694752105,287.6989694752105
,1980,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.7140455396969,287.7140455396969
,1981,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,271.5418160019452,271.5418160019452
,1981,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,266.35396675855026,266.35396675855026
,1981,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,283.5923255574059,283.5923255574059
,1981,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,287.11536564743795,287.11536564743795
,1981,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,286.6452821155626,286.6452821155626
,1981,CESM2-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,294.0690902686228,294.0690902686228
,1981,CESM2-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.94837410739217,298.94837410739217
,1981,CESM2-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,299.11697622111484,299.11697622111484
,1981,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,296.372939052614,296.372939052614
,1981,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.8254948841664,298.8254948841664
,1981,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,298.0019764801908,298.0019764801908
,1981,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,297.91735434850403,297.91735434850403
,1981,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,288.9909971968433,288.9909971968433
,1981,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,294.0223604523074,294.0223604523074
,1981,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,282.16348705706054,282.16348705706054
,1981,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,277.9150714152669,277.9150714152669
,1981,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,282.5571728930827,282.5571728930827
,1981,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,278.4212118723864,278.4212118723864
,1981,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,290.3293008629894,290.3293008629894
,1981,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,297.11721900802064,297.11721900802064
,1981,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,300.5903592358163,300.5903592358163
,1981,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.7875638589523,298.7875638589523
,1981,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,299.5196904256222,299.5196904256222
,1981,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,297.06415988439625,297.06415988439625
,1981,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,294.8927617811077,294.8927617811077
,1981,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,296.2720420393496,296.2720420393496
,1981,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,298.0791270099565,298.0791270099565
,1981,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,263.47405748405,263.47405748405
,1981,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,274.71412482763435,274.71412482763435
,1981,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,269.48159161036244,269.48159161036244
,1981,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,269.2326400737083,269.2326400737083
,1981,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,287.6543586620797,287.6543586620797
,1981,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,279.7087523845423,279.7087523845423
,1981,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,273.140998336932,273.140998336932
,1981,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,288.5235572259421,288.5235572259421
,1981,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,298.4963649991819,298.4963649991819
,1981,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,298.57915514441066,298.57915514441066
,1981,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,300.0380630918365,300.0380630918365
,1981,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,300.21148855523944,300.21148855523944
,1981,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,296.8546601787927,296.8546601787927
,1981,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,293.7842548376079,293.7842548376079
,1981,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.27574305288573,288.27574305288573
,1981,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,288.3105151239656,288.3105151239656
,1982,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,269.29180521982744,269.29180521982744
,1982,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,265.6487853073773,265.6487853073773
,1982,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,282.89524267608886,282.89524267608886
,1982,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,287.69785849509407,287.69785849509407
,1982,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,286.96137976383613,286.96137976383613
,1982,CESM2-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,294.2851672213141,294.2851672213141
,1982,CESM2-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.3664267927973,298.3664267927973
,1982,CESM2-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.58168403169793,298.58168403169793
,1982,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,295.29873476783047,295.29873476783047
,1982,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,297.7774418039688,297.7774418039688
,1982,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.1880159097476,297.1880159097476
,1982,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.46766866587944,296.46766866587944
,1982,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,288.0304151789803,288.0304151789803
,1982,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,293.9738933133117,293.9738933133117
,1982,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,281.7733194227074,281.7733194227074
,1982,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,278.09321713101485,278.09321713101485
,1982,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,282.22358953440755,282.22358953440755
,1982,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,277.83142674076595,277.83142674076595
,1982,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,289.9213352843868,289.9213352843868
,1982,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,296.68269692108566,296.68269692108566
,1982,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,300.18508505730387,300.18508505730387
,1982,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.32027181943795,298.32027181943795
,1982,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,298.8964152088535,298.8964152088535
,1982,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.19745958334386,296.19745958334386
,1982,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,294.5025160732277,294.5025160732277
,1982,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,296.2818967099311,296.2818967099311
,1982,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,297.7439862355093,297.7439862355093
,1982,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,263.4037353467969,263.4037353467969
,1982,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,274.2890656766842,274.2890656766842
,1982,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,270.07550970497584,270.07550970497584
,1982,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,270.365920747856,270.365920747856
,1982,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,287.9020914438989,287.9020914438989
,1982,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,279.606066981124,279.606066981124
,1982,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,273.79552923672605,273.79552923672605
,1982,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,288.07180598007744,288.07180598007744
,1982,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,298.47808544820333,298.47808544820333
,1982,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,297.8124490834989,297.8124490834989
,1982,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.73918304366686,299.73918304366686
,1982,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.9342629649973,299.9342629649973
,1982,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,295.3399778124837,295.3399778124837
,1982,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,293.099721619319,293.099721619319
,1982,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,287.62597620145425,287.62597620145425
,1982,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,288.18637771465814,288.18637771465814
,1983,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,270.7607440123997,270.7607440123997
,1983,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,265.88188638087314,265.88188638087314
,1983,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,282.1407315331915,282.1407315331915
,1983,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,286.0404344050116,286.0404344050116
,1983,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,286.1536670615183,286.1536670615183
,1983,CESM2-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,293.9539984877561,293.9539984877561
,1983,CESM2-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.96836839726865,298.96836839726865
,1983,CESM2-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.9249906498094,298.9249906498094
,1983,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,296.64101020758943,296.64101020758943
,1983,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.6422295851225,298.6422295851225
,1983,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,298.24273812271105,298.24273812271105
,1983,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,297.7819161788525,297.7819161788525
,1983,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,288.4677127627835,288.4677127627835
,1983,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,294.26823156700243,294.26823156700243
,1983,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,281.2192729904676,281.2192729904676
,1983,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,278.6941818934903,278.6941818934903
,1983,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,283.2267322718027,283.2267322718027
,1983,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,278.74779730426934,278.74779730426934
,1983,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,290.25905988472897,290.25905988472897
,1983,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,297.5287425153103,297.5287425153103
,1983,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,300.64992006835826,300.64992006835826
,1983,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.8540603447786,298.8540603447786
,1983,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,299.6426120533805,299.6426120533805
,1983,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.77311223573844,296.77311223573844
,1983,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,294.8727035030319,294.8727035030319
,1983,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,296.3788031304482,296.3788031304482
,1983,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,297.94641887157155,297.94641887157155
,1983,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,263.86024444105266,263.86024444105266
,1983,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,275.7768405534936,275.7768405534936
,1983,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,270.5346360301521,270.5346360301521
,1983,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,269.80061538441527,269.80061538441527
,1983,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,288.5441345039122,288.5441345039122
,1983,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,280.61381515420896,280.61381515420896
,1983,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,273.3390746274002,273.3390746274002
,1983,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,288.5157137071568,288.5157137071568
,1983,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,299.27840955188043,299.27840955188043
,1983,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,298.7931958339796,298.7931958339796
,1983,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.17739843765054,299.17739843765054
,1983,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.8720222959439,298.8720222959439
,1983,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,295.8662749455607,295.8662749455607
,1983,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.9971700782221,292.9971700782221
,1983,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.13072505454653,288.13072505454653
,1983,CESM2-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,288.03770175318675,288.03770175318675
,1984,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,270.9622193014718,270.9622193014718
,1984,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,268.25054876017833,268.25054876017833
,1984,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,281.97013560419657,281.97013560419657
,1984,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,285.8050315882727,285.8050315882727
,1984,CESM2-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,286.4976459760205,286.4976459760205
,1984,CESM2-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,293.6422008575738,293.6422008575738
,1984,CESM2-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.9412245290833,298.9412245290833
,1984,CESM2-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,299.1099462785351,299.1099462785351
,1984,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,296.59031634617355,296.59031634617355
,1984,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.91100439397417,298.91100439397417
,1984,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,298.18050255497246,298.18050255497246
,1984,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,297.7101375680879,297.7101375680879
,1984,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,288.8214175611529,288.8214175611529
,1984,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,293.28728643485266,293.28728643485266
,1984,CESM2-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,282.03928709073585,282.03928709073585
,1984,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,277.11249216675003,277.11249216675003
,1984,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,282.4271284923616,282.4271284923616
,1984,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,278.90816528429133,278.90816528429133
,1984,CESM2-FV2,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,290.821386656705,290.821386656705
,1984,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,297.12354392613025,297.12354392613025
,1984,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,300.6085748916318,300.6085748916318
,1984,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.58043046556776,298.58043046556776
,1984,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,299.15332193453133,299.15332193453133
,1984,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.7559799178956,296.7559799178956
,1984,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,294.28755863976306,294.28755863976306
,1984,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,295.9750078290012,295.9750078290012
,1984,CESM2-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,297.83839678112685,297.83839678112685
,1984,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,263.4249077545643,263.4249077545643
,1984,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,274.6858572085881,274.6858572085881
,1984,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,269.30863149131176,269.30863149131176
,1984,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,269.87334557772334,269.87334557772334
,1984,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,288.15809967386525,288.15809967386525
,1984,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,280.42450673304063,280.42450673304063
,1984,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,273.42414967230155,273.42414967230155
,1984,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,288.92949358012,288.92949358012
,1984,CESM2-FV2,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,298.52599274796006,298.52599274796006
