tas,year,esm,experiment,ensemble,variable,continent,type,name,acronym,value
,1981,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,287.24667758464426
,1981,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,293.53933534544495
,1981,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,282.24834675293613
,1981,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,N.Europe,NEU,277.9015021324567
,1981,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,280.02319580070485
,1981,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,E.Europe,EEU,277.41064665873733
,1981,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,286.9040538308443
,1981,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.46085917975705
,1981,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.8149471880242
,1981,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,297.5705718538024
,1981,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,298.17812611524215
,1981,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.2987335138056
,1981,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,293.3926619499786
,1981,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.4728508468274
,1981,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.9799789783198
,1981,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,264.6734305081106
,1981,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,W.Siberia,WSB,273.25018048748444
,1981,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,E.Siberia,ESB,267.1943135127496
,1981,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,269.498973286424
,1981,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,284.91592212721304
,1981,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,275.3034526933326
,1981,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,268.74155080495706
,1981,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,E.Asia,EAS,285.29435079764636
,1981,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.6984160638546
,1981,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.6184417262637
,1981,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.10691513185617
,1981,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.8625801104609
,1981,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,296.0726595953177
,1981,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.7848306677716
,1981,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.4710318961773
,1981,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.74101182614476
,1982,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,270.1058185467528
,1982,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,266.44474883628476
,1982,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,279.4875582157236
,1982,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,283.9182577228127
,1982,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,285.0505240487567
,1982,E3SM-1-0,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,291.9781875479919
,1982,E3SM-1-0,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.2496660694479
,1982,E3SM-1-0,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.3952653600689
,1982,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,294.8532898162094
,1982,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.6173969580785
,1982,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.3521999628433
,1982,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.1484343700394
,1982,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,287.0403919883822
,1982,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.6498372066271
,1982,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,282.1136615471968
,1982,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,N.Europe,NEU,277.642812535108
,1982,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,280.7580820463929
,1982,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,E.Europe,EEU,277.4022946447376
,1982,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,287.52182728606243
,1982,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.6109117537591
,1982,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.82338759504046
,1982,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,297.196129400505
,1982,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,297.8558094441307
,1982,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.06425291065307
,1982,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,293.354664121809
,1982,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.33327754200633
,1982,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.7549500074493
,1982,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,265.08718143976125
,1982,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,W.Siberia,WSB,274.2272349365534
,1982,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,E.Siberia,ESB,268.47016611429007
,1982,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,270.20382055623855
,1982,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,285.6836359617028
,1982,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,276.3112510989975
,1982,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,269.07629092984774
,1982,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,E.Asia,EAS,285.81867323305863
,1982,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.64956494310894
,1982,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,S.Asia,SAS,297.12077968096025
,1982,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.0760723054928
,1982,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.80369767059364
,1982,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,295.213798025661
,1982,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.3194199663936
,1982,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.24063662505785
,1982,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,288.358617263265
,1983,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,269.34464326776936
,1983,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,265.6380025017241
,1983,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,279.81291422809
,1983,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,284.50490401454107
,1983,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,285.26466605125773
,1983,E3SM-1-0,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,292.4592449072679
,1983,E3SM-1-0,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.0602029465174
,1983,E3SM-1-0,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.10244244583174
,1983,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,294.7505048599888
,1983,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.2459341112253
,1983,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.08504901798534
,1983,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,295.7490042961039
,1983,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,287.2360620034442
,1983,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.6549891341371
,1983,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,282.1121276486815
,1983,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,N.Europe,NEU,277.10289044165046
,1983,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,280.14318986836196
,1983,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,E.Europe,EEU,278.22162504925996
,1983,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,287.02886766884757
,1983,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.1108878610063
,1983,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.6643375150241
,1983,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,297.2029259862607
,1983,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,297.7836102078209
,1983,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.0314362233076
,1983,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,293.3935761603653
,1983,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.405057532088
,1983,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.7894707575058
,1983,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,264.56775687197063
,1983,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,W.Siberia,WSB,273.7173439440829
,1983,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,E.Siberia,ESB,266.80454845492295
,1983,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,270.08818580808787
,1983,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,284.7744049847634
,1983,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,275.91605337604886
,1983,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,269.51712061241324
,1983,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,E.Asia,EAS,285.6929874790854
,1983,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.01029257703385
,1983,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.9262203446746
,1983,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.0976331688508
,1983,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.8790843316877
,1983,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,294.94380113783586
,1983,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.8125303290074
,1983,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.2027430859174
,1983,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.98645954592405
,1984,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,268.9691850198957
,1984,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,267.27315863627683
,1984,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,279.59337434529795
,1984,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,283.28450400925857
,1984,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,284.4504521391575
,1984,E3SM-1-0,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,292.19684826234965
,1984,E3SM-1-0,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.4003764549028
,1984,E3SM-1-0,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.30469412862686
,1984,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,295.21823637107724
,1984,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.78242625889624
,1984,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.35116613793974
,1984,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.07734748722015
,1984,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,287.5760244065648
,1984,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.97203581999173
,1984,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,281.9862545184828
,1984,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,N.Europe,NEU,276.80792985122207
,1984,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,280.926301471911
,1984,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,E.Europe,EEU,278.36228313570433
,1984,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,287.74806135688067
,1984,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.6004403995942
,1984,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.7527710515269
,1984,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,297.36812505563404
,1984,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,298.0124505554699
,1984,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.11872499386305
,1984,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,293.3133063471235
,1984,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.4116587055831
,1984,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.843773448881
,1984,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,263.6644998823951
,1984,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,W.Siberia,WSB,273.58025738878763
,1984,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,E.Siberia,ESB,267.3430566450637
,1984,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,268.6451516261261
,1984,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,285.8216717347158
,1984,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,275.7104463513495
,1984,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,267.80584079815543
,1984,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,E.Asia,EAS,285.95260662066977
,1984,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.51916388915924
,1984,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land,S.Asia,SAS,297.0551625760407
,1984,E3SM-1-0,historical,r2i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.0651593999598
,1984,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.0839397091317
,1984,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,296.06476445257033
,1984,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.98423655724037
,1984,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.1571697692388
,1984,E3SM-1-0,historical,r2i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.8588195097058
,1985,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,270.85578531582775
,1985,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,267.61034587201254
,1985,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,280.1526846847578
,1985,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,284.8205835914569
,1985,E3SM-1-0,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,285.37589228177643
,1985,E3SM-1-0,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,292.25761800785943
,1985,E3SM-1-0,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.3955810910268
,1985,E3SM-1-0,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.50949894540526
,1985,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,295.0131347914839
,1985,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.7725489350664
,1985,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.5659566096445
,1985,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.38154243997946
,1985,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,287.2444778694132
,1985,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.81509915977114
,1985,E3SM-1-0,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,282.20498677823554
,1985,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,N.Europe,NEU,277.3530501491309
,1985,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,279.1829018765298
,1985,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE,Land,E.Europe,EEU,275.5717749655054
,1985,E3SM-1-0,historical,r2i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,286.91239961633846
,1985,E3SM-1-0,historical,r2i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.56934290985436
