tas,year,esm,experiment,ensemble,variable,continent,type,name,acronym,value
,1981,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.3297531083133
,1981,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.9890660602926
,1981,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.1517783087558
,1981,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.4572489420571
,1981,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,256.83194901914754
,1981,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,W.Siberia,WSB,273.3905155700185
,1981,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,E.Siberia,ESB,264.46320860876193
,1981,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,263.84980220767244
,1981,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,286.2503635923612
,1981,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,276.9795838848768
,1981,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,269.0775336533872
,1981,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,E.Asia,EAS,286.83570425233603
,1981,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.48350387255414
,1981,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.7294197095337
,1981,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,298.9724402107703
,1981,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.13604244214883
,1981,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,293.4424957149892
,1981,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,291.37201046956585
,1981,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,287.46548641915325
,1981,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.37219859580046
,1982,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,262.7334511295791
,1982,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,262.19674398031196
,1982,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,280.36986522942215
,1982,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,284.0196600253883
,1982,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,284.2696803855923
,1982,NorCPM1,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,291.67712607955826
,1982,NorCPM1,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,297.25253553855293
,1982,NorCPM1,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,297.0271094535937
,1982,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,295.63660685751586
,1982,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.2313046748629
,1982,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,296.79504827979787
,1982,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,297.48825110367505
,1982,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,288.02236923413113
,1982,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,291.56352072219335
,1982,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,280.38808355109205
,1982,NorCPM1,historical,r10i1p1f1,tas,EUROPE,Land,N.Europe,NEU,275.5622455631929
,1982,NorCPM1,historical,r10i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,281.23979765698203
,1982,NorCPM1,historical,r10i1p1f1,tas,EUROPE,Land,E.Europe,EEU,277.19947852216535
,1982,NorCPM1,historical,r10i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,288.747812831256
,1982,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Sahara,SAH,294.8764508006524
,1982,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.5377226996375
,1982,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,297.9019016300444
,1982,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,297.1030147673089
,1982,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.380915900614
,1982,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.779377804483
,1982,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.04154018677644
,1982,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.56258101799216
,1982,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,257.1516839229462
,1982,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,W.Siberia,WSB,271.70666401845085
,1982,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,E.Siberia,ESB,263.6515867802764
,1982,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,263.417621379522
,1982,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,285.9176446936447
,1982,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,276.43075145975075
,1982,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,269.7284994965775
,1982,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,E.Asia,EAS,286.2923331356763
,1982,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.18225212513124
,1982,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.84257926523657
,1982,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,298.9072370274867
,1982,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,297.89524861550564
,1982,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,293.83448718898194
,1982,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,291.20022330424746
,1982,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,287.6939101046297
,1982,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.4297951545329
,1983,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,263.8694498290312
,1983,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,261.6933558456927
,1983,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,280.70536184516885
,1983,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,284.14995607492835
,1983,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,284.1127085945894
,1983,NorCPM1,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,291.6157905501466
,1983,NorCPM1,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,297.56568518590706
,1983,NorCPM1,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,297.2120010048333
,1983,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,295.9117658380702
,1983,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.58706025989085
,1983,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,296.99661394453403
,1983,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,297.80413144076255
,1983,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,288.18265091330557
,1983,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.0239481497143
,1983,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,280.8342290856329
,1983,NorCPM1,historical,r10i1p1f1,tas,EUROPE,Land,N.Europe,NEU,276.1746058845726
,1983,NorCPM1,historical,r10i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,281.95130488219326
,1983,NorCPM1,historical,r10i1p1f1,tas,EUROPE,Land,E.Europe,EEU,277.3599802659542
,1983,NorCPM1,historical,r10i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,288.87431093737456
,1983,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.13129070512514
,1983,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.64928375323734
,1983,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.05287063070347
,1983,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,297.4423603464426
,1983,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.59582712592425
,1983,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.9182113236572
,1983,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.33095866917563
,1983,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.82474723895234
,1983,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,256.6250108487988
,1983,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,W.Siberia,WSB,273.0203575089501
,1983,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,E.Siberia,ESB,264.0652429046381
,1983,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,263.73514570330315
,1983,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,285.59447051526143
,1983,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,276.3681278424353
,1983,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,268.9349571320543
,1983,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,E.Asia,EAS,286.84897291935357
,1983,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,295.93327340788164
,1983,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.75069923047016
,1983,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.1005157064911
,1983,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.29730142207814
,1983,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,294.5010276681467
,1983,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,291.5499804570774
,1983,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,287.55387257272065
,1983,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.4655799817362
,1984,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,263.79436933558594
,1984,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,261.2554832198693
,1984,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,280.01773213736016
,1984,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,284.69187571795385
,1984,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,284.57635895968355
,1984,NorCPM1,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,292.17563343494766
,1984,NorCPM1,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,297.34256040092237
,1984,NorCPM1,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,297.11030055810915
,1984,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,295.5534946892423
,1984,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.1624345322934
,1984,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,296.66128774787444
,1984,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,297.31252583373015
,1984,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,288.37685774710246
,1984,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,291.7877489769112
,1984,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,280.95579454516434
,1984,NorCPM1,historical,r10i1p1f1,tas,EUROPE,Land,N.Europe,NEU,277.05213887389743
,1984,NorCPM1,historical,r10i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,282.15961964547336
,1984,NorCPM1,historical,r10i1p1f1,tas,EUROPE,Land,E.Europe,EEU,278.56353521980066
,1984,NorCPM1,historical,r10i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,288.8069670293349
,1984,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Sahara,SAH,294.7429739594248
,1984,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.5797617230885
,1984,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,297.8276843237031
,1984,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,297.00052236892907
,1984,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.1343368658226
,1984,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.6903975590252
,1984,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.050060440493
,1984,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.49056865586175
,1984,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,258.01721785971307
,1984,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,W.Siberia,WSB,273.904155325285
,1984,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,E.Siberia,ESB,264.76932195220377
,1984,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,263.94771125805664
,1984,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,285.7250333222894
,1984,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,276.43472437163047
,1984,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,269.14005489212326
,1984,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,E.Asia,EAS,286.7511561603008
,1984,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.3916474406819
,1984,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.5416460585951
,1984,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.1362872207603
,1984,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.3928530812953
,1984,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,294.1536163879031
,1984,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,291.3350633868395
,1984,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,287.3461837283722
,1984,NorCPM1,historical,r10i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,288.0354712958028
,1985,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,264.8372278609793
,1985,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,262.0642268925035
,1985,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,279.23858149158997
,1985,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,284.03861710935576
,1985,NorCPM1,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,284.02493659104226
,1985,NorCPM1,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,291.58607571531064
,1985,NorCPM1,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,297.7946033681005
,1985,NorCPM1,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,297.34697602947966
,1985,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,296.1651055940057
,1985,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.63546801919426
,1985,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,296.81955124871416
,1985,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,298.35573639760804
,1985,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,288.65775981960195
,1985,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.550677362911
,1985,NorCPM1,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,280.75438487497166
,1985,NorCPM1,historical,r10i1p1f1,tas,EUROPE,Land,N.Europe,NEU,276.5211625948739
,1985,NorCPM1,historical,r10i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,282.1561170566687
,1985,NorCPM1,historical,r10i1p1f1,tas,EUROPE,Land,E.Europe,EEU,278.14458032722445
,1985,NorCPM1,historical,r10i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,288.87599747222004
,1985,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.1237269969452
,1985,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.97945729778417
,1985,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.2485442016696
,1985,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,297.55670834558583
,1985,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.45602867886646
,1985,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,293.08432321055267
,1985,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.4999869893702
,1985,NorCPM1,historical,r10i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.7072336028217
,1985,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,257.35945211387053
,1985,NorCPM1,historical,r10i1p1f1,tas,ASIA,Land,W.Siberia,WSB,274.12090742181783
