pr,year,esm,experiment,ensemble,variable,continent,type,name,acronym,value
4.920457758599182e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,4.920457758599182e-05
1.568543046738754e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,1.568543046738754e-05
3.457520595689387e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,3.457520595689387e-05
2.5428400444171032e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,2.5428400444171032e-05
2.749339905296705e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,2.749339905296705e-05
2.369176373802253e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,2.369176373802253e-05
1.7956263954477703e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.7956263954477703e-05
1.3610124931469738e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.3610124931469738e-05
3.956661590050845e-06,1981,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,3.956661590050845e-06
4.346250356856066e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,4.346250356856066e-05
3.682069907390572e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,3.682069907390572e-05
2.4720800176201127e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,2.4720800176201127e-05
3.86878191564654e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,3.86878191564654e-05
1.73411740948624e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,1.73411740948624e-05
4.017004031220512e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,4.017004031220512e-05
5.491619529880177e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,5.491619529880177e-05
1.0882626999007754e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.0882626999007754e-05
1.206706611899271e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.206706611899271e-05
1.3864261277191724e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.3864261277191724e-05
2.0354545997295223e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.0354545997295223e-05
8.853030261983872e-06,1981,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,8.853030261983872e-06
7.991423021176661e-06,1981,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,7.991423021176661e-06
3.2178248699411375e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,3.2178248699411375e-05
4.280479403522472e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,4.280479403522472e-05
2.577137037351697e-06,1981,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,2.577137037351697e-06
4.0545888051170624e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,4.0545888051170624e-05
7.975035786159836e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,7.975035786159836e-05
3.97387377599149e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,3.97387377599149e-05
1.3847620981995183e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,1.3847620981995183e-05
3.103467154405018e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,3.103467154405018e-05
2.0305202099524957e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,2.0305202099524957e-05
3.977802728334977e-05,1981,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.977802728334977e-05
2.0550752503444497e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,2.0550752503444497e-05
1.5603611078863105e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.5603611078863105e-05
2.1337298886340827e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,2.1337298886340827e-05
2.3577517126628365e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,2.3577517126628365e-05
4.277367989836817e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,4.277367989836817e-05
2.4996495015821823e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,2.4996495015821823e-05
4.938634400510552e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,4.938634400510552e-05
2.996410727920668e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,2.996410727920668e-05
4.2899684883447424e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,4.2899684883447424e-05
5.609243477479479e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,5.609243477479479e-05
4.214598204549093e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,4.214598204549093e-05
5.741876579906189e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,5.741876579906189e-05
1.7598883746876443e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,1.7598883746876443e-05
3.215373437631664e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,3.215373437631664e-05
2.8013924176922945e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,2.8013924176922945e-05
2.69505453439648e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,2.69505453439648e-05
2.830761946433586e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,2.830761946433586e-05
1.7816840410493943e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.7816840410493943e-05
1.26728152036919e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.26728152036919e-05
4.36019155741331e-06,1982,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,4.36019155741331e-06
4.899393131783332e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,4.899393131783332e-05
3.69431280884722e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,3.69431280884722e-05
2.3861135542461875e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,2.3861135542461875e-05
4.4504817122649145e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,4.4504817122649145e-05
1.642654645907771e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,1.642654645907771e-05
4.414465133224084e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,4.414465133224084e-05
5.537065044127808e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,5.537065044127808e-05
1.1012737383772392e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.1012737383772392e-05
1.2034316097653242e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.2034316097653242e-05
1.4299472490055878e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.4299472490055878e-05
2.0678629425348997e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.0678629425348997e-05
7.051262997038379e-06,1982,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,7.051262997038379e-06
6.742087124955851e-06,1982,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,6.742087124955851e-06
2.5636254722603792e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,2.5636254722603792e-05
4.167535905949825e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,4.167535905949825e-05
1.3413158537142097e-06,1982,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,1.3413158537142097e-06
3.925580212632024e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,3.925580212632024e-05
7.686286569944348e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,7.686286569944348e-05
4.628047220934842e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,4.628047220934842e-05
1.7450062984729493e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,1.7450062984729493e-05
3.6072411316443046e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,3.6072411316443046e-05
1.7658018458346508e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,1.7658018458346508e-05
3.768098920217312e-05,1982,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.768098920217312e-05
2.1541959241755844e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,2.1541959241755844e-05
1.5358027406735702e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.5358027406735702e-05
2.1862993138151685e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,2.1862993138151685e-05
2.1513929355087013e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,2.1513929355087013e-05
4.180330924697e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,4.180330924697e-05
2.117403631806795e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,2.117403631806795e-05
6.476252882335453e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,6.476252882335453e-05
3.319169686992509e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,3.319169686992509e-05
4.626843960023316e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,4.626843960023316e-05
5.664197387745906e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,5.664197387745906e-05
4.0271812821640745e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,4.0271812821640745e-05
5.526328666642748e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,5.526328666642748e-05
1.581816445364081e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,1.581816445364081e-05
3.1158842968370775e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,3.1158842968370775e-05
2.8844215606793605e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,2.8844215606793605e-05
2.712515329403233e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,2.712515329403233e-05
2.3825336189181047e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,2.3825336189181047e-05
1.7699136017080524e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.7699136017080524e-05
1.2773032107980462e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.2773032107980462e-05
3.437184181782735e-06,1983,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,3.437184181782735e-06
4.834318290382128e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,4.834318290382128e-05
3.809465436173887e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,3.809465436173887e-05
2.0835648579703388e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,2.0835648579703388e-05
3.937710391721151e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,3.937710391721151e-05
1.973209585599489e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,1.973209585599489e-05
3.913288167570346e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,3.913288167570346e-05
4.875281945713488e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,4.875281945713488e-05
1.0865339171367983e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.0865339171367983e-05
1.3541505429085112e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.3541505429085112e-05
1.4957289419891913e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.4957289419891913e-05
2.105336369752036e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.105336369752036e-05
6.585205828452198e-06,1983,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,6.585205828452198e-06
7.83377845290107e-06,1983,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,7.83377845290107e-06
3.0096771568348496e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,3.0096771568348496e-05
4.316320306738423e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,4.316320306738423e-05
9.855838694984492e-07,1983,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,9.855838694984492e-07
3.7054302520353455e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,3.7054302520353455e-05
8.414410325583372e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,8.414410325583372e-05
4.657460083584537e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,4.657460083584537e-05
2.0405134238565944e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,2.0405134238565944e-05
3.4699195632553954e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,3.4699195632553954e-05
2.019379985102329e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,2.019379985102329e-05
3.689286685525215e-05,1983,SAM0-UNICON,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.689286685525215e-05
2.156392263694929e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,2.156392263694929e-05
1.6560999726325643e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.6560999726325643e-05
1.7033253833997015e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,1.7033253833997015e-05
1.6468258515875233e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,1.6468258515875233e-05
3.968067317657998e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,3.968067317657998e-05
1.8357758069082788e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,1.8357758069082788e-05
5.459942310391972e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,5.459942310391972e-05
3.168679508018104e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,3.168679508018104e-05
4.6349269472032687e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,4.6349269472032687e-05
5.964258873307428e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,5.964258873307428e-05
4.417879611893716e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,4.417879611893716e-05
5.612046156072305e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,5.612046156072305e-05
1.770003899909466e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,1.770003899909466e-05
3.028875988387543e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,3.028875988387543e-05
2.734474774741415e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,2.734474774741415e-05
3.0485984594883977e-05,1984,SAM0-UNICON,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,3.0485984594883977e-05
