tas,year,esm,experiment,ensemble,variable,continent,type,name,acronym,value,ann_agg
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,277.0731,277.0731
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,288.8303,288.8303
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.43665,295.43665
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.25595,298.25595
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,296.94485,296.94485
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,296.63104,296.63104
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.14774,295.14774
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.44635,292.44635
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.1792,294.1792
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.43942,296.43942
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,264.14902,264.14902
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,273.94165,273.94165
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,267.98135,267.98135
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,271.22778,271.22778
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,285.3671,285.3671
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,275.7345,275.7345
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,263.0789,263.0789
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,286.46567,286.46567
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.13058,296.13058
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,295.53854,295.53854
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.12408,299.12408
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.02078,299.02078
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,294.6492,294.6492
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.7106,292.7106
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,287.4799,287.4799
,1980,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.00446,287.00446
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,269.01334,269.01334
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,266.72644,266.72644
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,279.38452,279.38452
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,284.04758,284.04758
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,285.22873,285.22873
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,292.49258,292.49258
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.22363,298.22363
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.2598,298.2598
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,294.8431,294.8431
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.1202,298.1202
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.35507,297.35507
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.1292,296.1292
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,284.30847,284.30847
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.75223,292.75223
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,280.3336,280.3336
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,277.68143,277.68143
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,281.74658,281.74658
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,277.54767,277.54767
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,289.08273,289.08273
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,296.0234,296.0234
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.46277,298.46277
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,296.98514,296.98514
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,296.65298,296.65298
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.31183,295.31183
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.89938,292.89938
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.39603,294.39603
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.56332,296.56332
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,265.19772,265.19772
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,274.017,274.017
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,268.3154,268.3154
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,272.3741,272.3741
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,285.44815,285.44815
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,275.2282,275.2282
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,262.62656,262.62656
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,286.0112,286.0112
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.31436,296.31436
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,295.7994,295.7994
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.1648,299.1648
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.04544,299.04544
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,294.6672,294.6672
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.5802,292.5802
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,287.76364,287.76364
,1981,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.43262,287.43262
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,268.9537,268.9537
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,266.26425,266.26425
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,280.61374,280.61374
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,285.39572,285.39572
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,285.5038,285.5038
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,292.66635,292.66635
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.30472,298.30472
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.3562,298.3562
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,294.69354,294.69354
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.30334,298.30334
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.30624,297.30624
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.3486,296.3486
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,284.51468,284.51468
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.95572,292.95572
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,280.70264,280.70264
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,278.12393,278.12393
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,281.19107,281.19107
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,276.60526,276.60526
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,288.79373,288.79373
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.49957,295.49957
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.43854,298.43854
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,297.1224,297.1224
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,296.81375,296.81375
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.357,295.357
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,293.10007,293.10007
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.49954,294.49954
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.79068,296.79068
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,263.76486,263.76486
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,273.46414,273.46414
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,267.8408,267.8408
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,272.05588,272.05588
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,285.10147,285.10147
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,275.59238,275.59238
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,263.2309,263.2309
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,286.54904,286.54904
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.64856,296.64856
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.13217,296.13217
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.2655,299.2655
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.0016,299.0016
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,294.9423,294.9423
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,293.17038,293.17038
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,287.76944,287.76944
,1982,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.49255,287.49255
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,267.5082,267.5082
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,265.8353,265.8353
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,280.2815,280.2815
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,285.62592,285.62592
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,285.48132,285.48132
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,292.99225,292.99225
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,297.96323,297.96323
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.2039,298.2039
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,294.31076,294.31076
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,297.85028,297.85028
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,296.90344,296.90344
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,295.74072,295.74072
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,284.30972,284.30972
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.2588,292.2588
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,280.74203,280.74203
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,278.1641,278.1641
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,282.0791,282.0791
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,278.11954,278.11954
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,288.7105,288.7105
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.79062,295.79062
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.2717,298.2717
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,296.87982,296.87982
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,296.63464,296.63464
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.23514,295.23514
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.48862,292.48862
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.45383,294.45383
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.7911,296.7911
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,264.1934,264.1934
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,275.12964,275.12964
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,269.24283,269.24283
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,272.30545,272.30545
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,284.56213,284.56213
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,275.7836,275.7836
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,262.8259,262.8259
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,286.3064,286.3064
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.06802,296.06802
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,295.5978,295.5978
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.05667,299.05667
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.00955,299.00955
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,294.33496,294.33496
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.7128,292.7128
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,287.73868,287.73868
,1983,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.30063,287.30063
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,268.98068,268.98068
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,266.0975,266.0975
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,279.7409,279.7409
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,284.0145,284.0145
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,285.8166,285.8166
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,291.993,291.993
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.4551,298.4551
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.33768,298.33768
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,295.01645,295.01645
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.23477,298.23477
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.19412,297.19412
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.11496,296.11496
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,284.7934,284.7934
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.45996,292.45996
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,279.92532,279.92532
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,278.8652,278.8652
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,283.12027,283.12027
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,278.8489,278.8489
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,289.16916,289.16916
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.66293,295.66293
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.38513,298.38513
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,297.09723,297.09723
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,296.84866,296.84866
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.36215,295.36215
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.51724,292.51724
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.39313,294.39313
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.55295,296.55295
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,266.25507,266.25507
,1984,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,275.5925,275.5925
