tas,year,esm,experiment,ensemble,variable,continent,type,name,acronym,value
,1980,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,284.6770880827972
,1980,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,274.7577857788131
,1980,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,268.43890805439577
,1980,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,285.3172599972203
,1980,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,295.66901305102687
,1980,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.995960132978
,1980,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,298.9968530707444
,1980,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.8156852203126
,1980,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,295.00799212911943
,1980,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.4703593909811
,1980,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.08270964464685
,1980,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.6081299920874
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,269.0576305371408
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,266.1225722950935
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,279.524401771336
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,284.27261219330893
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,285.02694533887365
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,292.2022397701861
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.0452995439474
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,297.7887887744609
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,295.0416851324156
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.08988336457037
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.16232585391253
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,295.7564392443503
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,287.3420077967686
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.8722271610428
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,282.8809436690754
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,276.71225883198605
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,279.69578094649137
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,275.3799803896691
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,287.0183923529783
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,294.86078882951716
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.87910319617
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,297.57661466406967
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,298.3033937579195
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.4233751118974
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,293.55167043824844
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.6597558798575
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.8846020348581
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,262.11597161169635
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,272.0553534281293
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,266.2199758309743
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,267.4356632707756
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,284.32605954924264
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,275.3496758255173
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,268.3888965352956
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,285.58417704697877
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.08639725944255
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,297.1181540002263
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.20261429524925
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.85349223824215
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,294.346270578262
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.09760671707005
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.10117306126205
,1981,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.51234989343567
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,269.41281108929246
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,265.6823463127585
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,279.88886494755656
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,282.86176346706986
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,284.26721792510983
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,292.1520284565488
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.56410517440963
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.45792240354297
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,295.4782991329499
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.9056644758123
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.769102710725
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,297.1140014620154
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,287.2934124101696
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,293.42418695604573
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,282.172921889977
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,275.66742495054535
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,279.63760395415017
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,275.9787286667676
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,287.4931389389246
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.5742939402752
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,299.0663942870359
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,297.951386640333
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,298.51623269981604
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.78951737511267
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,293.8759215004388
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.87744248401185
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,297.12460771767337
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,261.2402267370347
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,272.12471043360483
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,265.29045141443225
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,267.4018222660303
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,284.79405733125753
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,274.670601634183
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,268.8252367129612
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,285.0898660052819
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.2956921012185
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,297.3245655873214
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.4397914259487
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.28242373170434
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,295.2450415287228
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.74533780701523
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.0396792720051
,1982,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.7284885025803
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,268.625620822493
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,265.658774591508
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,279.17513049154354
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,283.54510475973615
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,284.6307485593509
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,291.5651159340401
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,297.98019721503937
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.1414254867414
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,294.7273278232335
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.13325810851956
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.4999723850527
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.5329481996028
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,287.0706472743029
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,293.3327090721387
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,282.7100260123244
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,277.03474393230056
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,280.10743626207204
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,275.87043480892106
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,286.9710633061857
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.15807011485805
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,298.965699915851
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,297.8153776743952
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,298.58856828845614
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.741205216403
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,293.95887380309836
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.8259877963344
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,297.2823785457583
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,262.8952669108206
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,273.41517098904023
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,266.9141337390587
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,266.5067906428513
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,284.69365565661195
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,275.77897427684195
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,268.6598962272142
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,285.61624368144265
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.3031845179035
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.95605919754803
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.3758593487378
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.3684410134766
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,294.55616120081834
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.4883360894216
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,287.77171873208545
,1983,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.7981959654389
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,268.8518277758447
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,266.14427882848855
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,280.45753629772264
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,285.33850647476646
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,285.19746821667854
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,292.2749529567996
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,297.948192428685
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,297.8712132414547
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,294.57439896485283
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,297.8173210470291
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.27551615512806
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,295.63928272579915
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,286.9373108408192
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,293.07083138766257
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,282.23513722077433
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,276.9831689203767
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,280.86967296606775
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,278.3141977658966
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,287.3800234060878
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,295.25332194134023
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,299.003809153177
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,297.6234658696307
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,297.9368162648229
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.21789705905695
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,293.62550316336313
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.6054979428889
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.6610508264495
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,264.0937115894713
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,274.04827016519323
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,267.08164089999724
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,268.1953644522525
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,285.43128033201987
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,275.4347094108862
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,268.3468624121113
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,285.7345969681528
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,296.24438678797605
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.48658109302266
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.2084940961079
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.860472761494
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,294.17578809673165
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,292.2152844568004
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,287.90608708281957
,1984,E3SM-1-1-ECA,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,288.16084539807173
,1985,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,268.733368247826
,1985,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,266.1499857250199
,1985,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,279.99291727797186
,1985,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,283.98354716588
,1985,E3SM-1-1-ECA,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,285.04190872133074
,1985,E3SM-1-1-ECA,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,292.1063840379107
