pr,year,esm,experiment,ensemble,variable,continent,type,name,acronym,value
,1981,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,4.892523448637626e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,5.4599349921672425e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,1.7674513493284254e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,3.373028852353969e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,1.99376106649567e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,3.812430310504611e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Madagascar,MDG,4.070419648469096e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.2137354969459978e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.471032125258747e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.7794518565632806e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.450135485016459e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,1.2185784745597307e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,1.0479566360224599e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,2.8701388111284818e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,E.Asia,EAS,4.175366612776274e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,3.2032742085583793e-06
,1981,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,S.Asia,SAS,3.900500006551677e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,8.096782049791901e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,3.541178677351208e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,1.1055953771174591e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,2.4170312283065513e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,2.3699559492821316e-05
,1981,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.785879856830087e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,2.573043186122179e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.802405395485813e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,2.9775418532578822e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,2.6050265753978807e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,3.97411424859577e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,3.260106018716641e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,4.4561975261867584e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,2.3297578421050034e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,7.448929440146544e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,4.79857122321652e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,5.515694174200905e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,5.773689432627443e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,2.0692436308466906e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,3.0217835547582738e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,3.124586243805189e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,EUROPE,Land,N.Europe,NEU,2.7166424632726554e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,2.345212541257029e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.7511642314364815e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.5611322877311076e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Sahara,SAH,3.437105882849219e-06
,1982,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,4.178279055293904e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,4.6793092212838755e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,2.0501522774706373e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,3.756090993526196e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,1.7556032472067965e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,3.617867018019843e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Madagascar,MDG,4.560827670371741e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.2660162805268735e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.5604578312790327e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.7229392608950132e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.253038297110637e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,1.553477513074794e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,1.1518264947502985e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,2.7181648938617814e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,E.Asia,EAS,4.1976241775016754e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,5.40696301663001e-06
,1982,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,S.Asia,SAS,3.7074898054690716e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,8.788052034970803e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,3.5437684551316883e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,1.5370163612649816e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,3.300893625376862e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,2.5051903903270593e-05
,1982,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.7737196678372646e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,2.5387960373190945e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.703969349361657e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,3.096954519245708e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,2.3402730427248695e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,3.622652348502264e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,2.2518515996618728e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,3.3412052252191185e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,2.01697879293191e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,6.489137667441327e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,4.524477525293426e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,5.5466902171506175e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,6.735061261864254e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,2.204628138206973e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,3.2888301756206815e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,3.3053911608280166e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,EUROPE,Land,N.Europe,NEU,2.536567501564125e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,2.5161982745157294e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.5508239516886676e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.6558017717654854e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Sahara,SAH,4.157533631267941e-06
,1983,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,4.8024085050961804e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,5.723939210645969e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,2.074126923708038e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,4.02899243601198e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,1.9358682588112816e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,3.728304936821847e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Madagascar,MDG,4.3588902451598e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.2787349756676491e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.4893063432032765e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.6846067777445407e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.62208473660191e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,1.3253285820559459e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,1.0476409370953422e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,2.9175396346211555e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,E.Asia,EAS,4.450342585590627e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,4.138599354729931e-06
,1983,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,S.Asia,SAS,3.2728804350329935e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,8.479090090617002e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,4.3198593271377055e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,1.693685620536557e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,3.3642621722120104e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,2.661517594175757e-05
,1983,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.9541845471989816e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,2.4033456149244145e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.8377362253632595e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,3.0226729362949734e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,2.770833569151617e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,4.0308275850549266e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,2.5320593774336077e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,3.514042161573313e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,2.136900229905628e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,6.926736936583085e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,4.3725096876205394e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,5.33027726144068e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,5.981345496011365e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,2.3137937075758747e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,3.0433042116461063e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,3.354533386930716e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,EUROPE,Land,N.Europe,NEU,2.7741418741191926e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,2.6248499745826305e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.782517065463373e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.6123178064830575e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Sahara,SAH,4.195870747032499e-06
,1984,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,4.841998358598484e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,5.0437874043778074e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,1.9415401684057344e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,3.792733583391718e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,1.8823086926959143e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,3.8137445036709766e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,AFRICA,Land,Madagascar,MDG,4.1512661426450155e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.1153259892093457e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.5850349914997164e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.531819456980962e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.2770393981757118e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,1.177115490877358e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,9.376295435378216e-06
,1984,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,3.162851066985473e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,E.Asia,EAS,4.1683825001296994e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,4.399294420792683e-06
,1984,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land,S.Asia,SAS,3.2650907753978296e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,8.306290938131951e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,3.327126008533991e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,1.1516810862059963e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,2.724739474527843e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,2.5331899903064767e-05
,1984,E3SM-1-0,historical,r2i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.795880108502154e-05
,1985,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,2.377510849498518e-05
,1985,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.817734611823727e-05
,1985,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,3.3465643307157326e-05
,1985,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,2.2437454207573373e-05
,1985,E3SM-1-0,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,3.7720375505618764e-05
,1985,E3SM-1-0,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,2.4736443926102816e-05
,1985,E3SM-1-0,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,4.229940158424816e-05
