tas,year,esm,experiment,ensemble,variable,continent,type,name,acronym,value
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,274.48654746935637
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,287.6530723115342
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,297.3647108976761
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,299.61210465206176
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.5898543826566
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,297.3039250494056
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.8896029332903
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.68634549769314
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,293.87546993027837
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.81181399291484
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,257.6175976610121
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,271.03978690240547
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,266.7072381172229
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,265.16874108642236
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,284.7469963206122
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,276.668412091536
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,268.054196843852
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,284.74074833997685
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,298.80121190821023
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,297.4136897803247
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.42923357795024
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.6695587603504
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,293.71292612909525
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,291.8620183286368
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,286.4069282302722
,1980,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,286.3303320769927
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,266.64056913771543
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,262.3509883029558
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,278.21547948033333
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,281.8205557488331
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,282.1427391205893
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,291.119212275905
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.28432293663053
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,296.94904364174783
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,296.8278562578767
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.75437663757083
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,296.39274202238016
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.77932946700025
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,289.5608968271174
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.4263339170439
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,279.6092418579362
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,272.35878756613516
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,279.1151703910802
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,273.9218853486605
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,287.076096384706
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,296.9055455212099
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,299.1418622432552
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.33862706448025
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,297.273045963388
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.6569983289589
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.664993358087
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,293.8937227184919
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.71343230830445
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,260.4790634936436
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,271.50800743693816
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,268.2063599971411
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,266.6591854443803
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,283.8215190311662
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,276.4987166585033
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,267.14504305296003
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,284.5350881843553
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,298.6528348258789
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.8882786390249
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.35796723082996
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.2784452314346
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,293.3150878976517
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,291.5234030015318
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,286.87906331175367
,1981,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,286.1452767332175
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,266.96704970996933
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,262.5801526901112
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,277.5861951226198
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,281.63524906311994
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,282.3774194623092
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,290.93346115094306
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.38107930345234
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,296.9726026316959
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,296.63627228903755
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.5818088543404
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,296.67584909327246
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.84689401898703
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,289.4297242827932
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.40211013627527
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,279.788638833055
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,271.3338829374806
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,278.5630681541506
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,274.0121720052992
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,287.5195458981172
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,297.1925553609211
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,299.2980949468874
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.2441081294775
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,297.05442115009504
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.4543306073653
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.60338298071696
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,293.61456580578414
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.5248179465365
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,258.8208146547871
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,271.5492887430744
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,267.08809758315545
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,266.2003027212708
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,284.34652725685515
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,276.7988957687147
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,268.24331120309733
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,284.8733543570133
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,298.3828399670683
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.876153096112
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.23066106781386
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.03719078288424
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,293.0632573536415
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,291.4275565394098
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,286.6703758480172
,1982,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,286.3425901372154
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,265.6646497900994
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,263.0796132526188
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,277.95324710146923
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,283.135326268449
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,283.578009509026
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,290.9384192880425
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.5332232828063
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,297.02135595385215
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,296.67969306821544
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.557773825987
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,296.53126459708363
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.2688851195497
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,289.86460567754983
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.168344890157
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,279.6400646188399
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,271.4023621888226
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,278.8137388758386
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,273.96312689361804
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,287.5105405890025
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,296.88158100314683
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,299.0416205792828
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.15433748638566
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,296.7939263940586
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,295.2700297208817
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.33580094515145
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,293.3262151729683
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.07922839500304
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,257.708449105317
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,271.2749932814478
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,266.76662189289397
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,265.8702595893099
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,283.7501972927161
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,276.5103139401144
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,267.6910854819601
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,284.9261367219895
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,298.05482971261284
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.4246654504363
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.18140062301114
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.1129802891357
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,293.58355786468826
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,291.75508311841605
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,286.6463588734567
,1983,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,285.90494483588583
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,267.6982196879629
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,262.78283757774716
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,278.0230873383038
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,281.50322894627135
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,282.50185581003615
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,290.86360667238745
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,299.0791628219427
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,297.24161768698946
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,297.4852980635247
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,299.63341708247395
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.3963858327616
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,297.5569435882922
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,289.65853909768015
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,292.00524432144806
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,279.8475474549509
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,272.70963882695713
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,279.0274156178654
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,274.114606852077
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,287.3473379629698
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,297.04968890326194
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,299.41993484704324
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.5711546972064
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,297.67831723676557
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.17144781827744
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,292.87913960794623
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,294.0179546527883
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,296.92780707384674
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,258.7694789435999
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,270.55424056975926
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,266.45017640719146
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,265.63745974488825
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,283.2906950486073
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,276.5842165203169
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,267.19390507225626
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,284.42089683668513
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,298.3850493867337
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,296.9771268381529
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.33580192692517
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,297.9611179978362
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,293.7459251436657
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,291.66275678898893
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,285.9495961664754
,1984,GISS-E2-2-H,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,286.1512840616225
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,267.3362561782597
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,264.3469148127005
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,278.5239489457853
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,282.6842864814861
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,282.82639666901986
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,291.0027946071968
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.5966981190871
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,297.11087803215037
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,296.9909423540323
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,299.46957845579766
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,296.6720422423107
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,297.20900338199885
,1985,GISS-E2-2-H,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,289.79818437073897
