tas,year,esm,experiment,ensemble,variable,continent,type,name,acronym,value
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,284.09067032062734
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,284.4868800983037
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,292.8559715565952
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,300.22958159258184
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,299.10589347049944
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,298.83389276261676
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,301.0837880899605
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,298.85597545780774
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,299.4747425727495
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,291.7643285877437
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,294.4065029336682
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,281.5737121614158
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,EUROPE,Land,N.Europe,NEU,273.2137703133322
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,279.9345753735843
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,EUROPE,Land,E.Europe,EEU,274.7220516241801
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,290.28408575646785
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,Sahara,SAH,300.3883789035644
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,301.24896351337856
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,300.52559741660906
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,299.8648981532734
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,298.0547742352566
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,295.4607823549497
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,296.35892500961614
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,Madagascar,MDG,298.569214306585
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,259.90052241272673
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,W.Siberia,WSB,273.55529407434426
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,E.Siberia,ESB,269.56250268443483
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,268.7639835501846
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,286.87223807885204
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,279.5755516950199
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,270.9483772835133
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,E.Asia,EAS,287.06180295293854
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,301.33931442794466
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,S.Asia,SAS,298.8374723034432
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,300.2925753245798
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,300.14402371071577
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,296.32831501261563
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,294.12666286480845
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.7740542399947
,1982,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.9351317647664
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,267.46598677880854
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,265.18465009990564
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,280.7301287712084
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,284.7358476050833
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,284.745990498684
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,293.0783570145602
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,300.31137271393817
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.75577912639864
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,298.435184864641
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,300.47893269986236
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,298.19668044689047
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,299.4427226450727
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,291.46340607272816
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,295.292690952281
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,281.7974755532714
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,EUROPE,Land,N.Europe,NEU,273.4810472905487
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,279.71486090261476
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,EUROPE,Land,E.Europe,EEU,274.11813731798844
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,289.5783053905422
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,Sahara,SAH,299.96249829078664
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,300.88453625826463
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,300.3544746354182
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,299.93475962356086
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,297.9737841632213
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,295.48347118704527
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,296.2155699063201
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,Madagascar,MDG,298.3796068356308
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,260.04268537593043
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,W.Siberia,WSB,272.47227299890756
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,E.Siberia,ESB,268.44227306105864
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,268.46657361847764
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,287.525996847525
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,279.7569767500389
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,270.87712233011587
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,E.Asia,EAS,286.9128751541728
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,301.3540872267583
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,S.Asia,SAS,298.5906111133406
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.875940135938
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.6641993148151
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,296.7582583093777
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,293.62750139600024
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.8170420213777
,1983,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,287.90215183910146
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,267.6175943857707
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,264.6041011519484
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,279.91819649746367
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,284.08551886671654
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,284.44644426594533
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,293.1002202342358
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,300.04002250885884
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.6076482373781
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,298.11338889239033
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,300.1711482876574
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,298.2369579824159
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,299.21391492295646
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,291.4159782076951
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,294.9853568314492
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,281.6352138346761
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,EUROPE,Land,N.Europe,NEU,273.53529209727054
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,279.911865234771
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,EUROPE,Land,E.Europe,EEU,275.03654835413346
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,289.80960742619044
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,Sahara,SAH,299.809068837469
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,300.7933701934144
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,299.9123853804426
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,299.412731217303
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,297.6029842430202
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,295.2997270008509
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,296.4477164026844
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,AFRICA,Land,Madagascar,MDG,298.4438260897135
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,259.26642723897044
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,W.Siberia,WSB,272.88359903051327
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,E.Siberia,ESB,268.50075552972595
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,268.4855407122082
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,286.81258987008977
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,279.22733010249163
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,270.1587961143877
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,E.Asia,EAS,287.31355764418674
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,301.12285913771984
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land,S.Asia,SAS,298.48577934784595
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,300.0401851309052
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.9464212043213
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,297.22153446324404
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,293.8641566109983
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.8650365936326
,1984,GISS-E2-1-H,historical,r10i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,288.37693400911684
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,267.3390086552113
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,265.23977419038584
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,279.7173451665185
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,285.2773102642684
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,285.7176270130567
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,293.3189372964608
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,300.1092380387801
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.66267592827785
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,297.98461137712155
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,299.9750499429594
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.9695996573628
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,298.56722168669825
,1985,GISS-E2-1-H,historical,r10i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,291.3694019884981
