ann_agg,year,esm,experiment,ensemble,variable,continent,type,name,acronym
267.5493436777613,1980,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
265.8417123833785,1981,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
266.4337402144954,1982,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.54464055539717,1983,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.1391933703168,1984,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
265.4024853259819,1985,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.73693450479556,1986,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.2866408679407,1987,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.00383648344774,1988,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.9013961447781,1989,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.23154007389707,1990,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.2694118058366,1991,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.2397896748932,1992,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.6475134049345,1993,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.0688880961107,1994,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
266.3184439373581,1995,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.43117975628496,1996,CAMS-CSM1-0,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
