tas,year,esm,experiment,ensemble,variable,continent,type,name,acronym,value,ann_agg
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,281.25837595178456,281.25837595178456
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,277.5452349400731,277.5452349400731
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,289.9678525880645,289.9678525880645
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,297.23647676331177,297.23647676331177
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,300.392893021105,300.392893021105
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.6667901662362,298.6667901662362
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,299.7024160373447,299.7024160373447
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.7440607910561,296.7440607910561
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,294.655292326992,294.655292326992
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,295.87508847656414,295.87508847656414
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,297.86647930978785,297.86647930978785
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,262.2542596688708,262.2542596688708
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,275.2058999413502,275.2058999413502
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,270.0822278499336,270.0822278499336
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,269.3467835023876,269.3467835023876
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,288.42564322197177,288.42564322197177
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,280.70718439949445,280.70718439949445
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,273.5421879566233,273.5421879566233
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,288.8984651401027,288.8984651401027
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,298.5618484715241,298.5618484715241
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,298.367366263787,298.367366263787
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.7071109748529,299.7071109748529
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.2488292199756,299.2488292199756
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,296.40576480487607,296.40576480487607
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,293.1578551435832,293.1578551435832
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.40361066924646,288.40361066924646
,1980,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,288.2965518504933,288.2965518504933
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,270.46923910395725,270.46923910395725
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,266.7632773906918,266.7632773906918
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,282.38159990203525,282.38159990203525
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,287.7204689646299,287.7204689646299
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,287.2856383128263,287.2856383128263
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,294.1577003749589,294.1577003749589
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,299.21518632408623,299.21518632408623
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,299.21173966199297,299.21173966199297
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,296.20885968896835,296.20885968896835
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.6368555587351,298.6368555587351
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,298.0044619053646,298.0044619053646
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,297.46506447017487,297.46506447017487
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,288.7332816145607,288.7332816145607
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,293.81264168887554,293.81264168887554
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,282.1127010984548,282.1127010984548
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,278.14877355532195,278.14877355532195
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,281.89006672301224,281.89006672301224
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,276.85052529434915,276.85052529434915
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,289.82018207421913,289.82018207421913
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,297.1860479218097,297.1860479218097
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,300.2647871011641,300.2647871011641
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.68638124955,298.68638124955
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,299.58310129038074,299.58310129038074
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.73711014639065,296.73711014639065
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,294.8634521200383,294.8634521200383
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,295.9158875369894,295.9158875369894
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,297.84005668072047,297.84005668072047
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,261.4160167763281,261.4160167763281
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,273.1501384674588,273.1501384674588
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,268.9538577939439,268.9538577939439
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,268.8396778447897,268.8396778447897
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,288.31880797449065,288.31880797449065
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,281.0962603843562,281.0962603843562
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,274.3414668479534,274.3414668479534
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,289.1082611414487,289.1082611414487
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,298.882312029721,298.882312029721
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,298.7888270371565,298.7888270371565
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.6001620338972,299.6001620338972
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,298.92966600303026,298.92966600303026
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,296.1621312835823,296.1621312835823
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,293.0032742972667,293.0032742972667
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.3111992343482,288.3111992343482
,1981,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,288.4721050480385,288.4721050480385
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,270.20689181134327,270.20689181134327
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,265.7587763473719,265.7587763473719
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,282.9081028420386,282.9081028420386
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,287.7835082620178,287.7835082620178
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,286.9620501098315,286.9620501098315
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,293.9432778843937,293.9432778843937
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.8447479352604,298.8447479352604
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.97273701008845,298.97273701008845
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,295.9346854124666,295.9346854124666
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.38674133378726,298.38674133378726
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.9086667061208,297.9086667061208
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,297.14708020703745,297.14708020703745
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,288.6687629626751,288.6687629626751
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,293.51575558964606,293.51575558964606
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,281.96337947461035,281.96337947461035
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,278.72424601708536,278.72424601708536
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,282.3648856774316,282.3648856774316
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,276.9852896615394,276.9852896615394
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,290.17929568004035,290.17929568004035
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,296.9503495977424,296.9503495977424
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,300.54086979272984,300.54086979272984
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.7204951515482,298.7204951515482
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,299.6153896633368,299.6153896633368
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.86223201505504,296.86223201505504
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,294.83982709112587,294.83982709112587
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,296.2063545979096,296.2063545979096
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,297.79238064064646,297.79238064064646
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,261.5270150366391,261.5270150366391
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,275.2511120749399,275.2511120749399
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,269.4601261607729,269.4601261607729
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,268.3208095165112,268.3208095165112
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,287.66400280590324,287.66400280590324
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,280.56158470601184,280.56158470601184
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,274.0686122850764,274.0686122850764
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,289.1350370826654,289.1350370826654
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,298.4505908974723,298.4505908974723
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,298.2260545996725,298.2260545996725
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.8891154058983,299.8891154058983
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.6054975936555,299.6054975936555
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,296.2584667220694,296.2584667220694
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,293.1036360007323,293.1036360007323
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.0557202337096,288.0557202337096
,1982,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,288.2830762233096,288.2830762233096
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,270.60512215923274,270.60512215923274
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,267.70559714780444,267.70559714780444
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,283.3003302529475,283.3003302529475
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,287.11500668260175,287.11500668260175
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,286.75796297068126,286.75796297068126
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,294.15034494653594,294.15034494653594
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.8240300136473,298.8240300136473
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.7570485957229,298.7570485957229
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,295.982168535977,295.982168535977
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.2501295789424,298.2501295789424
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.48659066414524,297.48659066414524
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.7283450326682,296.7283450326682
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,288.2496507361597,288.2496507361597
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,293.2511689187328,293.2511689187328
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,281.4726992389124,281.4726992389124
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,276.93800464396105,276.93800464396105
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,281.5806381073782,281.5806381073782
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,275.919839285694,275.919839285694
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,290.16777179742354,290.16777179742354
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,297.68837420762736,297.68837420762736
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,300.2452019173757,300.2452019173757
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,298.5053600446785,298.5053600446785
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,299.1811980862361,299.1811980862361
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,296.424285341744,296.424285341744
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,294.7588181133429,294.7588181133429
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,296.1239766955576,296.1239766955576
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,297.579021120463,297.579021120463
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,260.62302549417075,260.62302549417075
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,273.402808096161,273.402808096161
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,268.8046363550326,268.8046363550326
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,268.5919161018924,268.5919161018924
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,288.673975317927,288.673975317927
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,280.75007115213884,280.75007115213884
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,273.75607717798755,273.75607717798755
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,288.36552830340446,288.36552830340446
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,298.967963426802,298.967963426802
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,298.1652417226298,298.1652417226298
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,299.3965282303231,299.3965282303231
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,299.01959725823014,299.01959725823014
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,296.0343257971564,296.0343257971564
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,293.09367975294265,293.09367975294265
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,288.029182867549,288.029182867549
,1983,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,288.2753377527101,288.2753377527101
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,270.50579936051776,270.50579936051776
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,266.745944978378,266.745944978378
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,283.18980358520145,283.18980358520145
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,287.7015847802036,287.7015847802036
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,286.7813001187454,286.7813001187454
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,294.0486800915328,294.0486800915328
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,298.66017053043225,298.66017053043225
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,298.6553514890333,298.6553514890333
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,295.8580073468262,295.8580073468262
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,298.2719832192917,298.2719832192917
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,297.27444619130773,297.27444619130773
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,296.39754901261966,296.39754901261966
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,288.6284201227863,288.6284201227863
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,293.46946094354934,293.46946094354934
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,281.83243624537766,281.83243624537766
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,278.16681669758464,278.16681669758464
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,282.26980215534974,282.26980215534974
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,277.95445234190254,277.95445234190254
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,289.57969114660267,289.57969114660267
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,296.5541287184176,296.5541287184176
,1984,CESM2-WACCM-FV2,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,299.99433371686183,299.99433371686183
