year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.4867448986102399,0.001125678283835038,0.512129423105925
1981,0.4716706423355491,0.0006288352071438706,0.5277005224573069
1982,0.45775440944346557,0.00030661774943940335,0.5419389728070949
1983,0.4448064304505917,0.00012177498890966564,0.5550717945604986
1984,0.4326233220122818,3.981417367376558e-05,0.5673368638140445
1985,0.4210018151865243,3.0262409565538157e-05,0.57896792240391
1986,0.40974903352785197,6.730726414888816e-05,0.5901836592079991
1987,0.39868959237897283,0.00012995948762405246,0.6011804481334032
1988,0.38767008228958444,0.00020188395264677297,0.6121280337577689
1989,0.37656159552670293,0.00027102544080797187,0.6231673790324892
1990,0.3652609042839137,0.000329127203537179,0.634409968512549
1991,0.3536908074691141,0.00037121080211351696,0.6459379817287724
1992,0.34180001993216796,0.0003950602105732795,0.6578049198572588
1993,0.32956285893461934,0.0004007335763056022,0.670036407489075
1994,0.31697886364011585,0.0003901119967222485,0.6826310243631619
1995,0.30407239197419367,0.00036648582656714237,0.6955611221992392
1996,0.29089216240398263,0.00033417359475270466,0.7087736640012646
1997,0.27751064893712674,0.0002981674233462925,0.7221911836395271
1998,0.2640232004589482,0.000263797918076544,0.7357130016229753
1999,0.250546723945683,0.00023641443781057062,0.7492168616165065
2000,0.2372177779924943,0.00022107884843582264,0.7625611431590699
2001,0.2241899255171102,0.00022227504772645218,0.7755877994351633
2002,0.2116302460619028,0.00024364000958421406,0.7881261139285131
2003,0.1997149588170053,0.0002877263863501388,0.7999973147966446
2004,0.18862420358548118,0.0003558089632183729,0.8110199874513004
2005,0.17853610771564,0.0004477493808200096,0.82101614290354
2006,0.16962038947741045,0.0005619328730812147,0.8298176776495083
2007,0.16203181872444028,0.0006952883497823876,0.8372728929257773
2008,0.15590394975086985,0.0008433993886447627,0.8432526508604854
2009,0.15134354076591983,0.0010007060457787869,0.8476557531883013
2010,0.14842608238444113,0.0011607917976277022,0.8504131258179312
2011,0.14719276767274642,0.001316741082324111,0.8514904912449296
2012,0.147649130860099,0.00146154833146973,0.8508893208084314
2013,0.1497654315047001,0.0015885536921232625,0.8486460148031766
2014,0.15347871174662917,0.0016918809681110778,0.8448294072852597
2015,0.1586963117012295,0.001766852978198583,0.839536835320572
2016,0.1653005107226444,0.001810365513736918,0.8328891237636187
2017,0.17315390941468053,0.0018212048421894407,0.82502488574313
2018,0.1821051379183801,0.0018003021213741708,0.8160945599602458
2019,0.19199451167997839,0.0017509231014298976,0.8062545652185917
2020,0.20265930585643124,0.001678798116937302,0.7956618960266314
2021,0.21393841550007392,0.0015921999606171714,0.7844693845393089
2022,0.22567624396988237,0.0015019811843566707,0.7728217748457611
2023,0.23772575113304686,0.0014215809496878398,0.7608526679172652
2024,0.24995067014338268,0.0013670124247886094,0.7486823174318288
2025,0.2622269474548096,0.0013568384113927775,0.7364162141337977
2026,0.2744434978649858,0.0014121410179203985,0.7241443611170939
2027,0.28650239950142314,0.0015564875129705624,0.7119411129856064
2028,0.2983186369455547,0.0018158917121973016,0.699865471342248
2029,0.3098195235632451,0.0022187669251324304,0.6879617095116225
2030,0.32094389123657796,0.002795864129739881,0.6762602446336822
2031,0.33164115555335005,0.0035801856510282127,0.6647786587956218
2032,0.3418703178501688,0.0046068629679032564,0.6535228191819279
2033,0.3515989697047517,0.005912986160015755,0.6424880441352325
2034,0.3608023367908032,0.007537370338226344,0.6316602928709705
2035,0.3694623950248817,0.009520244792601194,0.6210173601825172
2036,0.37756707601145606,0.011902851556079957,0.610530072432464
2037,0.385109574157889,0.01472694003160516,0.6001634858105058
2038,0.392087750618495,0.01803414924012684,0.5898781001413782
2039,0.3985036325347857,0.021865272669325916,0.5796310947958883
2040,0.4043630016101252,0.02625940785268513,0.5693775905371896
2041,0.40967505156160744,0.031252997264945785,0.5590719511734468
2042,0.4144521045017083,0.03687878236600912,0.5486691131322826
2043,0.41870936396092967,0.04316469560946124,0.538125940429609
2044,0.4224646911721946,0.05013273305717845,0.5274025757706269
2045,0.4257383793821203,0.05779785283793553,0.5164637677799443
2046,0.42855291614462565,0.06616696153299714,0.5052801223223774
2047,0.43093271036414743,0.07523804829132157,0.4938292413445309
2048,0.43290378454185113,0.08499953031228683,0.48209668514586207
2049,0.43449341448718143,0.09542987277144585,0.4700767127413728
2050,0.4357297234373799,0.10649752953464589,0.45777274702797416
2051,0.4366412333846588,0.11816123858334747,0.4451975280319936
2052,0.43725638371916126,0.13037068805131422,0.43237292822952456
2053,0.4376030350205245,0.1430675385726392,0.4193294264068364
2054,0.4377079772008262,0.15618676409667975,0.40610525870249414
2055,0.4375964589451467,0.1696582609460051,0.3927452801088482
2056,0.43729176647700535,0.18340863512575808,0.3792995983972365
2057,0.4368148677355259,0.1973630861567657,0.36582204610770824
2058,0.43618413424362534,0.21144728628331033,0.35236857947306427
2059,0.43541515098075184,0.2255891723882202,0.338995676631028
2060,0.4345206255057737,0.23972055517102436,0.325758819323202
2061,0.43351038453565527,0.25377849691401205,0.3127111185503328
2062,0.4323914581599985,0.2677064009403184,0.29990214089968315
2063,0.4311682349245877,0.28145480024917785,0.28737696482623437
2064,0.4298426804845602,0.29498183484294643,0.27517548467249336
2065,0.42841459976018614,0.3082534390982276,0.26333196114158636
2066,0.4268819280963502,0.32124326642246814,0.2518748054811817
2067,0.42524103934188723,0.3339323913365878,0.24082656932152496
2068,0.42348705475418874,0.346308833330714,0.23020411191509718
2069,0.421614149592435,0.3583669438759944,0.2200189065315705
2070,0.4196158410259709,0.3701067085253876,0.21027745044864143
2071,0.417485261400021,0.3815329917618156,0.20098174683816336
2072,0.41521540809517,0.3926547666856165,0.19212982521921348
2073,0.41279937496044156,0.4034843491127614,0.18371627592679707
2074,0.41023056404199615,0.41403665876391776,0.17573277719408598
2075,0.4075028791644521,0.4243285211005398,0.16816859973500803
2076,0.40461090998183163,0.43437801488832667,0.1610110751298416
2077,0.4015501078923983,0.444203870352041,0.15424602175556062
2078,0.3983169573764957,0.45382491647926076,0.14785812614424354
2079,0.3949091536296581,0.46325957364080617,0.14183127272953563
2080,0.3913257848236058,0.4725253865094005,0.13614882866699365
2081,0.387567531095107,0.48163858706974705,0.13079388183514593
2082,0.3836368805185222,0.49061368306648917,0.1257494364149887
2083,0.3795383704887988,0.4994630601878933,0.12099856932330777
2084,0.3752788563624633,0.5081965909402532,0.11652455269728348
2085,0.3708678161392077,0.5168212402048437,0.1123109436559486
2086,0.36631769025857114,0.5253406605040483,0.1083416492373806
2087,0.36164426331259936,0.5337547704217712,0.10460096626562948
2088,0.3568670881325126,0.5420593083810253,0.10107360348646195
2089,0.3520099541699667,0.5502453600233449,0.09774468580668848
2090,0.3471013983640954,0.5582988549940137,0.0945997466418909
2091,0.34217525457886133,0.5662000360085002,0.09162470941263844
2092,0.3372712359935895,0.5739229021781129,0.08880586182829765
2093,0.3324355371160442,0.5814346373485189,0.08612982553543704
2094,0.32772143958888006,0.5886950367050375,0.08358352370608244
2095,0.32318989979137214,0.5956559510284384,0.08115414918018952
2096,0.3189100826228974,0.6022607806183257,0.07882913675877705
2097,0.31495980464839,0.6084440533205768,0.07659614203103315
2098,0.3114258333938976,0.6141311359468317,0.07444303065927088
2099,0.30840398163446764,0.6192381373582119,0.07235788100732055
