year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.6207322812823071,0.004876417991743558,0.3743913007259493
1981,0.6188652705012894,0.0030062323824695905,0.37812849711624114
1982,0.6174444668772601,0.0017013382401658967,0.38085419488257405
1983,0.6164313081866281,0.0008545953335059563,0.382714096479866
1984,0.615784747358182,0.00036734147894535953,0.38384791116287265
1985,0.615463684783032,0.00015176755932090965,0.38438454765764707
1986,0.6154287754740349,0.00013205180497020605,0.384439172720995
1987,0.6156436671223,0.0002445477689090135,0.384111785108791
1988,0.6160757609620626,0.00043730725162396516,0.3834869317863135
1989,0.6166965951393643,0.0006691786304503872,0.3826342262301854
1990,0.617481947434544,0.0009086697827718317,0.38160938278268414
1991,0.6184117388306786,0.0011327140268710962,0.3804555471424504
1992,0.6194698061814614,0.0013254341574030655,0.3792047596611355
1993,0.6206435923896424,0.0014769636770348394,0.3778794439333228
1994,0.6219237942586839,0.0015823595724035093,0.37649384616891246
1995,0.6233039898123942,0.001640621200599591,0.3750553889870062
1996,0.6247802636211895,0.0016538200177945894,0.3735659163610158
1997,0.6263508407322862,0.0016263357951902865,0.3720228234725236
1998,0.6280157328190502,0.0015641927830522167,0.3704200743978976
1999,0.6297764007601689,0.0014744874247968967,0.36874911181503434
2000,0.631635435457883,0.0013648989678800853,0.3669996655742369
2001,0.6335962553471389,0.0012432755263532865,0.36516046912650785
2002,0.6356628219164938,0.001117289522776346,0.3632198885607297
2003,0.6378393730957567,0.0009941567102496982,0.36116647019399356
2004,0.6401301758642116,0.0008804154223780219,0.3589894087134104
2005,0.6425392954900471,0.0007817619961959695,0.356678942513757
2006,0.645070387391152,0.0007029400137704706,0.35422667259507756
2007,0.6477265078350972,0.0006476802534561764,0.35162581191144665
2008,0.6505099481125709,0.0006186886544207729,0.3488713632330085
2009,0.6534220904205984,0.0006176786945863782,0.34596023088481515
2010,0.6564632887020435,0.0006454447451175676,0.3428912665528389
2011,0.6596327715845103,0.0007019714681633271,0.33966525694732635
2012,0.6629285702132707,0.0007865745276743757,0.3362848552590549
2013,0.6663474670559477,0.0008980669727841153,0.33275446597126807
2014,0.6698849660472885,0.0010349451817719916,0.32908008877093947
2015,0.6735352821877754,0.0011955885190453304,0.3252691292931792
2016,0.6772913464511778,0.0013784665227357079,0.32133018702608646
2017,0.6811448259069242,0.0015823475575929109,0.317272826535483
2018,0.6850861530676555,0.001806503991510909,0.3131073429408336
2019,0.6891045654046578,0.0020509083131173313,0.30884452628222486
2020,0.6931881486914685,0.00231641660523328,0.3044954347032981
2021,0.6973238848523511,0.002604935278439527,0.30007117986920934
2022,0.7014977006431526,0.0029195689511821044,0.2955827304056652
2023,0.7056945161152502,0.0032647463068867125,0.291040737577863
2024,0.7098982916604117,0.003646323707100935,0.28645538463248726
2025,0.714092074291439,0.004071664572560641,0.28183626113600035
2026,0.7182580413018529,0.004549694306323727,0.2771922643918233
2027,0.7223775440713702,0.005090930990544787,0.27253152493808486
2028,0.7264311507911032,0.00570749109946597,0.26786135810943085
2029,0.7303986919402121,0.006413070947129795,0.26318823711265804
2030,0.734259308047884,0.007222903918126169,0.25851778803398984
2031,0.7379915030410832,0.008153693528954857,0.25385480342996203
2032,0.7415732042824847,0.009223523030649137,0.249203272686866
2033,0.7449818330041703,0.010451741144517386,0.24456642585131225
2034,0.7481943849854331,0.011858824725770713,0.23994679028879615
2035,0.7511875249541768,0.013466218755192532,0.23534625629063055
2036,0.7539376959153629,0.015296153643715409,0.2307661504409218
2037,0.7564212448863374,0.017371441000454433,0.2262073141132081
2038,0.7586145641446985,0.019715249341120986,0.2216701865141804
2039,0.7604942518835016,0.022350860052426386,0.21715488806407204
2040,0.7620372877636562,0.025301406810407257,0.21266130542593653
2041,0.7632212258594435,0.028589600145708376,0.20818917399484807
2042,0.7640243996272479,0.03223744131686757,0.2037381590558845
2043,0.7644261416468328,0.036265927128604915,0.19930793122456228
2044,0.7644070085487378,0.04069475323504685,0.19489823821621538
2045,0.7639490125773677,0.04554201820817467,0.1905089692144577
2046,0.7630358525694932,0.050823935369000026,0.18614021206150674
2047,0.7616531397404797,0.05655455748008393,0.18179230277943653
2048,0.7597886133760642,0.06274552146027684,0.17746586516365911
2049,0.7574323405504176,0.0694058178782661,0.17316184157131634
2050,0.7545768938467787,0.0765415926226612,0.1688815135305601
2051,0.7512175026784434,0.08415598523986836,0.16462651208168833
2052,0.7473521723641885,0.09224900946663593,0.1603988181691755
2053,0.7429817673372254,0.10081747937377408,0.15620075328900038
2054,0.7381100547113739,0.10985498470631887,0.15203496058230703
2055,0.7327437059956824,0.1193519164285631,0.14790437757575464
2056,0.7268922561596148,0.12929554273222746,0.1438122011081579
2057,0.7205680191808632,0.13967013509712778,0.1397618457220089
2058,0.7137859627243133,0.15045714039494457,0.13575689688074205
2059,0.7065635437718771,0.16163539612896255,0.13180106009916043
2060,0.6989205091861843,0.17318138298360444,0.12789810783021127
2061,0.690878665755371,0.18506950906260722,0.12405182518202176
2062,0.6824616259579843,0.19727241802849446,0.12026595601352129
2063,0.6736945355866243,0.20976131340177342,0.11654415101160236
2064,0.6646037881416287,0.22250629358135654,0.11288991827701475
2065,0.6552167356876146,0.23547668591191132,0.10930657840047416
