year,Model Uncertainty,Scenario Uncertainty,Inter-Annual Variability
1980,0.5117264762175773,0.0022381325497551332,0.4860353912326677
1981,0.5211519610352972,0.0015150472952737,0.4773329916694291
1982,0.530013519533691,0.0009777124573662373,0.46900876800894287
1983,0.5382937059628301,0.0005908565377262408,0.46111543749944367
1984,0.5459898719110086,0.0003244892348482241,0.45368563885414326
1985,0.5531102318580511,0.00015334693362828623,0.44673642120832063
1986,0.5596707481639369,5.632068739493388e-05,0.4402729311486681
1987,0.5656927121052019,1.5904223241452605e-05,0.4342913836715567
1988,0.5712008943204409,1.768320457430918e-05,0.4287814224749848
1989,0.5762221566799981,4.98758684935363e-05,0.4237279674515082
1990,0.5807844238924118,0.00010292803932607106,0.41911264806826204
1991,0.5849159389092478,0.00016916115871222959,0.4149148999320402
1992,0.5886447329818486,0.0002424696092102595,0.4111127974089412
1993,0.5919982605609897,0.00031806229837538525,0.4076836771406349
1994,0.5950031563986394,0.00039224332444791067,0.40460460027691253
1995,0.5976850828312623,0.00046222640431332765,0.40185269076442426
1996,0.6000686436536724,0.0005259782231985654,0.3994053781231291
1997,0.6021773445970446,0.0005820863656028473,0.3972405690373524
1998,0.6040335857989375,0.0006296479703399039,0.39533676623072256
1999,0.6056586779894911,0.0006681757952010864,0.39367314621530775
2000,0.607072870793688,0.0006975188765664464,0.39222961032974574
2001,0.6082953912142705,0.0007177953949949101,0.39098681339073454
2002,0.6093444846711304,0.0007293357567894482,0.38992617957208014
2003,0.6102374582065287,0.0007326342620601855,0.38902990753141103
2004,0.6109907232186502,0.000728308075808665,0.38828096870554124
2005,0.6116198349818069,0.0007170621300043738,0.3876631028881886
2006,0.612139530764704,0.0006996594475496845,0.38716080978774636
2007,0.6125637644086527,0.0006768957977700662,0.3867593397935773
2008,0.6129057378281866,0.0006495782928062541,0.38644468387900704
2009,0.6131779296669604,0.0006185074200665208,0.3862035629129731
2010,0.6133921211626053,0.000584461984698213,0.38602341685269653
2011,0.613559420873935,0.0005481869614618698,0.3858923921646031
2012,0.6136902864884366,0.0005103835439073236,0.38579932996765604
2013,0.6137945455680639,0.00047170160998857803,0.3857337528219476
2014,0.6138814165548834,0.00043273417884261075,0.38568584926627403
2015,0.6139595282738567,0.0003940137106682433,0.38564645801547515
2016,0.6140369392797748,0.0003560101572918558,0.3856070505629333
2017,0.6141211586390469,0.0003191306467630362,0.38555971071419004
2018,0.614219165787044,0.0002837205035958618,0.38549711370935996
2019,0.6143374321692152,0.000250065678051257,0.3854125021527334
2020,0.6144819423511226,0.00021839624922197692,0.3852996613996554
2021,0.6146582168760341,0.0001888909856653353,0.3851528921383006
2022,0.6148713350371491,0.00016168278169644056,0.3849669821811544
2023,0.6151259581864728,0.00013686472772137488,0.38473717708580585
2024,0.6154263531686207,0.00011449683871103175,0.3844591499926682
2025,0.6157764162869099,9.461307851912921e-05,0.384128970634571
2026,0.6161796958289332,7.722870815142953e-05,0.3837430754629155
2027,0.6166394151658466,6.234768340056946e-05,0.3832982371507527
2028,0.6171584938108882,4.997000953165258e-05,0.3827915361795802
2029,0.6177395680509407,4.0098887181172915e-05,0.382220333061878
2030,0.6183850095332718,3.274755214433376e-05,0.38158224291458387
2031,0.6190969417740366,2.794561464252999e-05,0.3808751126113209
2032,0.6198772545214865,2.574486907969325e-05,0.3800970006094337
2033,0.6207276166488703,2.6224392571046097e-05,0.37924615895855857
2034,0.621649484795873,2.949489031447497e-05,0.3783210203138125
2035,0.6226441103116243,3.570220197809878e-05,0.3773201874863976
2036,0.6237125435085618,4.502987517731725e-05,0.37624242661626095
2037,0.624855634440868,5.7700798842967314e-05,0.37508666476028896
2038,0.6260740314098456,7.397784613752985e-05,0.3738519907440168
2039,0.6273681762553043,9.416349901481284e-05,0.3725376602456809
2040,0.6287382982915323,0.00011859847178070582,0.371143103236687
2041,0.6301844041420948,0.000147659345518103,0.369667936512387
2042,0.6317062679389299,0.00018175524063393167,0.3681119768204362
2043,0.6333034178611857,0.00022132357438821618,0.3664752585644261
2044,0.6349751226603486,0.0002668250215741336,0.3647580523180774
2045,0.6367203774047706,0.00031873764836343665,0.362960884946866
2046,0.63853788852645,0.000377550472154287,0.36108456100139574
2047,0.6404260593911959,0.0004437564241707182,0.3591301841846333
2048,0.6423829767219106,0.0005178449411579358,0.35709917833693156
2049,0.6444063979924207,0.000600294269500128,0.35499330773807924
2050,0.646493740748763,0.0006915636563992958,0.35281469559483775
2051,0.6486420739934091,0.0007920855938821271,0.3505658404127088
2052,0.6508481122094928,0.0009022582627389782,0.3482496295277682
2053,0.6531082122766454,0.0010224383429508523,0.3458693493804039
2054,0.6554183734463933,0.001152934327404023,0.34342869222620254
2055,0.6577742409570262,0.0012940006245275016,0.34093175841844625
2056,0.6601711125412485,0.001445832359356557,0.3383830550993949
2057,0.6626039494929589,0.001608561261636631,0.33578748924540464
2058,0.6650673898690727,0.0017822526363310462,0.3331503574945962
2059,0.6675557656488534,0.001966903528914034,0.33047733082223246
2060,0.6700631234404464,0.0021624421864248114,0.32777443437312875
2061,0.6725832463338851,0.002368728919197838,0.32504802474691713
2062,0.6751096794787526,0.0025855584177916393,0.3223047621034558
2063,0.6776357568103747,0.002812663522864646,0.3195515796667607
2064,0.6801546291145091,0.0030497204092833755,0.3167956504762075
2065,0.6826592931738191,0.0032963554081957827,0.31404435141798515
2066,0.6851426210169266,0.003552153297993812,0.31130522568507957
2067,0.6875973885328764,0.003816666898371706,0.3085859445687518
2068,0.6900163042792751,0.004089428409869153,0.3058942673108558
2069,0.6923920363425615,0.0043699620656058626,0.3032380015918326
2070,0.6947172375192181,0.004657798172503219,0.3006249643082787
2071,0.6969845695944197,0.004952488785279885,0.29806294162030045
2072,0.6991867241837112,0.005253624817610974,0.2955596509986779
2073,0.7013164422897648,0.005560854596148628,0.29312270311408667
2074,0.7033665312800594,0.005873904245899105,0.29075956447404144
2075,0.7053298797976558,0.006192599658301533,0.28847752054404263
2076,0.7071994702206824,0.006516890473253631,0.2862836393060639
2077,0.708968390698286,0.006846876066006468,0.28418473323570753
2078,0.7106298452190599,0.007182834092102785,0.28218732068883723
2079,0.7121771638372709,0.007525251437859702,0.2802975847248695
2080,0.7136038139265234,0.007874858306005598,0.27852132776747107
2081,0.7149034128544313,0.008232665750555711,0.276863921395013
2082,0.7160697442540624,0.008600006802388583,0.2753302489435489
2083,0.7170967791276898,0.008978582087445912,0.27392463878486434
2084,0.7179787044110979,0.009370510117743513,0.2726507854711585
2085,0.7187099604649128,0.009778382768152055,0.2715116567669353
2086,0.7192852916333701,0.010205326437646031,0.2705093819289839
2087,0.7196998118860201,0.01065506909209485,0.2696451190218851
2088,0.7199490909541914,0.01113201369384861,0.26891889535196006
2089,0.7200292640396884,0.011641317398376401,0.26832941856193515
2090,0.7199371707513313,0.012188976631197296,0.26787385261747143
2091,0.7196705303390446,0.012781916595323522,0.2675475530656319
2092,0.7192281573627282,0.01342808377480413,0.26734375886246764
2093,0.7186102258654637,0.014136538594040774,0.2672532355404955
2094,0.7178185891432634,0.014917543824879191,0.2672638670318574
2095,0.7168571610466885,0.01578264335088373,0.26736019560242774
